No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,17.6822,+/-0.0502660,mag,1950000000000000.0,0.000307,1.42e-05,1.42e-05,,,+/-1.42E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,239.10809029801 9.0553420814015 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
2,FUV (GALEX) AB,18.1317,+/-0.0652450,mag,1950000000000000.0,0.000203,1.22e-05,1.22e-05,,,+/-1.22E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,239.10809029801 9.0553420814015 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
3,FUV (GALEX) AB,17.8336,+/-0.0188610,mag,1950000000000000.0,0.000267,4.64e-06,4.64e-06,,,+/-4.64E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,239.10808341696 9.0552927975361 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,FUV (GALEX) AB,18.3231,+/-0.0247739,mag,1950000000000000.0,0.00017,3.88e-06,3.88e-06,,,+/-3.88E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,239.10808341696 9.0552927975361 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,NUV (GALEX) AB,17.1069,+/-0.0226236,mag,1290000000000000.0,0.000522,1.09e-05,1.09e-05,,,+/-1.09E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,239.10809029801 9.0553420814015 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,NUV (GALEX) AB,17.6854,+/-0.0319717,mag,1290000000000000.0,0.000306,9.01e-06,9.01e-06,,,+/-9.01E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,239.10809029801 9.0553420814015 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,17.191,+/-0.00809801,mag,1290000000000000.0,0.000483,3.6e-06,3.6e-06,,,+/-3.60E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,239.10808341696 9.0552927975361 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,17.873,+/-0.0116950,mag,1290000000000000.0,0.000258,2.77e-06,2.77e-06,,,+/-2.77E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,239.10808341696 9.0552927975361 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,u (SDSS PSF) AB,17.201,+/-0.020,asinh mag,836000000000000.0,0.000496,9.1e-06,9.1e-06,,,+/-9.10E-06,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,239.107941 9.055177 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
10,u (SDSS Model) AB,16.157,+/-0.010,asinh mag,836000000000000.0,0.0013,1.17e-05,1.17e-05,,,+/-1.17E-05,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,239.107941 9.055177 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
11,u (SDSS CModel) AB,16.765,,asinh mag,836000000000000.0,0.000714,,,,,,Jy,2005SDSS4.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,239.107941 9.055177 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
12,u (SDSS Petrosian)AB,16.371,+/-0.030,asinh mag,836000000000000.0,0.00107,2.92e-05,2.92e-05,,,+/-2.92E-05,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,239.107941 9.055177 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.82"".         
SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;",From new raw data
13,u (SDSS PSF) AB,17.201,+/-0.020,asinh mag,836000000000000.0,0.000496,9.14e-06,9.14e-06,,,+/-9.14E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,239.1079444371 9.0551763078 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
14,u (SDSS CModel) AB,16.765,,asinh mag,836000000000000.0,0.000741,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,239.1079444371 9.0551763078 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
15,u (SDSS Model) AB,16.157,+/-0.010,asinh mag,836000000000000.0,0.0013,1.2e-05,1.2e-05,,,+/-1.20E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,239.1079444371 9.0551763078 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
16,[O II] 3727 (Bok),1.27e-14,+/-5.2E-15,erg s^-1^ cm^-2^,804000000000000.0,1270000000.0,520000000.0,520000000.0,,,+/-5.20E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,15 56 25.9 +09 03 19 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
17,H{delta} (Bok),4.8e-15,+/-1.40E-15,erg s^-1^ cm^-2^,731000000000000.0,480000000.0,140000000.0,140000000.0,,,+/-1.40E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4101   A,Line measurement; flux integrated over line; lines measured in emission,15 56 25.9 +09 03 19 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
18,H{gamma} (Bok),1.09e-14,+/-1.40E-15,erg s^-1^ cm^-2^,691000000000000.0,1090000000.0,140000000.0,140000000.0,,,+/-1.40E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,15 56 25.9 +09 03 19 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
19,B (m_B),15.3,+/-0.60,mag,681000000000000.0,0.00323,0.00238,0.00238,,,+/-2.38E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,155401.6 + 91159 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
20,m_p,15.5,+/-0.4,mag,681000000000000.0,0.00269,0.0012,0.0012,,,+/-1.20E-03,Jy,1961CGCG1.C...0000Z,rms noise,4400       A,Broad-band measurement,155400.0 +091300. (B1950),Estimated by eye,,From new raw data
21,B (Johnson),15.78,+/-0.11,mag,681000000000000.0,0.00208,0.000221,0.000221,,,+/-2.21E-04,Jy,1995AJ....110.1083T,internal error,4400       A,Broad-band measurement,155400.0 +091300. (B1950),Flux in fixed aperture,"17.5"" aperture.",From reprocessed raw data
