No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),-11.62,+/-0.02,log(erg/cm^2^/s),1.45e+18,1.65e-07,7.62e-09,7.62e-09,,,+/-7.62E-09,Jy,2014A&A...567A.142R,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Date=2009-02-02; Model=A; see paper,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,2 keV,-29.47,,log(erg/cm^2^/s/Hz),4.84e+17,3.39e-07,,,,,,Jy,2006AJ....131.2826S,no uncertainty reported,2   keV,Broad-band measurement,14 38 16.2 -06 58 20 (J2000),Flux integrated from map,,Averaged new and previously published data
3,0.1-2.4 keV (ROSAT),3.75e-12,+/-6.68e-13,erg/cm^2^/s,3.02e+17,1.24e-06,2.21e-07,2.21e-07,,,+/-2.21E-07,Jy,2010MNRAS.401.1151M,uncertainty,1.25 keV,Broad-band measurement,14 38 16.16 -06 58 20.6 (J2000),Modelled datum,Unabsorbed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,FUV (GALEX) AB,16.5374,+/-0.0297745,mag,1950000000000000.0,0.000881,2.42e-05,2.42e-05,,,+/-2.42E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,219.56744383516 -6.972390768413 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
5,FUV (GALEX) AB,16.8662,+/-0.0370498,mag,1950000000000000.0,0.000651,2.22e-05,2.22e-05,,,+/-2.22E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,219.56744383516 -6.972390768413 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
6,1549 A,2.11e-14,,erg/cm^2^/s/A,1940000000000000.0,0.00169,,,,,,Jy,2005MNRAS.356.1029B,no uncertainty reported,1549.05   A,Broad-band measurement,,Not reported in paper,C IV continuum,From new raw data; Extinction-corrected for Milky Way
7,1800 A (HST/STIS),6.24e-15,+/-0.15E-15,ergs/cm^2^/s/A,1670000000000000.0,0.000675,1.62e-05,1.62e-05,,,+/-1.62E-05,Jy,2007AJ....133..479G,1 sigma,1800   A,Broad-band measurement,,Flux integrated from map,,From new raw data
8,NUV (GALEX) AB,16.5878,+/-0.0168717,mag,1290000000000000.0,0.000841,1.31e-05,1.31e-05,,,+/-1.31E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,219.56744383516 -6.972390768413 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
9,NUV (GALEX) AB,17.077,+/-0.0233230,mag,1290000000000000.0,0.000536,1.15e-05,1.15e-05,,,+/-1.15E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,219.56744383516 -6.972390768413 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
10,2500 A,-25.39,,log(erg/cm^2^/s/Hz),1200000000000000.0,0.00407,,,,,,Jy,2006AJ....131.2826S,no uncertainty reported,2500   A,Broad-band measurement,14 38 16.2 -06 58 20 (J2000),Flux integrated from map,,Averaged new and previously published data
11,B Johnson (FLWO),16.132,+/-0.074,mag,681000000000000.0,0.0015,0.000103,0.000103,,,+/-1.03E-04,Jy,1994ApJS...95....1E,uncertainty,4400   A,Broad-band measurement,,Flux in fixed aperture,"14"" aperture",From new raw data; derived from a flux in a different bandand a color
12,4861 A,3.3e-15,,erg/cm^2^/s/A,617000000000000.0,0.0026,,,,,,Jy,2005MNRAS.356.1029B,no uncertainty reported,4861   A,Broad-band measurement,,Not reported in paper,H {beta} continuum,From new raw data; Extinction-corrected for Milky Way
13,V Johnson (FLWO),16.009,+/-0.069,mag,542000000000000.0,0.00144,9.13e-05,9.13e-05,,,+/-9.13E-05,Jy,1994ApJS...95....1E,uncertainty,5530   A,Broad-band measurement,,Flux in fixed aperture,"14"" aperture",From new raw data
14,R Johnson (FLWO),15.773,+/-0.074,mag,433000000000000.0,0.00142,9.68e-05,9.68e-05,,,+/-9.68E-05,Jy,1994ApJS...95....1E,uncertainty,6930   A,Broad-band measurement,,Flux in fixed aperture,"14"" aperture",From new raw data; derived from a flux in a different bandand a color
15,I Johnson (FLWO),15.015,+/-0.078,mag,341000000000000.0,0.00225,0.000161,0.000161,,,+/-1.61E-04,Jy,1994ApJS...95....1E,uncertainty,8785   A,Broad-band measurement,,Flux in fixed aperture,"14"" aperture",From new raw data; derived from a flux in a different bandand a color
16,J (2MASS/CTIO),14.407,+/-0.03,mag,243000000000000.0,0.00275,7.6e-05,7.6e-05,,,+/-7.60E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
17,J (2MASS/CTIO),14.504,+/-0.042,mag,243000000000000.0,0.00252,9.74e-05,9.74e-05,,,+/-9.74E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
18,J (GeminiN),,>2.18,milliJy,240000000000000.0,,,,,0.00218,>2.18E-03,Jy,2006ApJS..166...89G,1 sigma,1.250   microns,Broad-band measurement,14 38 16.25 -06 58 21.5 (J2000),Flux in fixed aperture,"5.5"" diameter aperture",From new raw data
19,H (2MASS/CTIO),13.706,+/-0.046,mag,180000000000000.0,0.00337,0.000143,0.000143,,,+/-1.43E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
20,H (2MASS/CTIO),13.752,+/-0.041,mag,180000000000000.0,0.00323,0.000122,0.000122,,,+/-1.22E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
21,K_s (2MASS/CTIO),12.602,+/-0.014,mag,139000000000000.0,0.00607,7.83e-05,7.83e-05,,,+/-7.83E-05,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
22,K_s (2MASS/CTIO),12.645,+/-0.033,mag,139000000000000.0,0.00583,0.000177,0.000177,,,+/-1.77E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
23,W1 (WISE),11.537,+/-0.023,mag,89400000000000.0,0.00751,0.000159,0.000159,,,+/-1.59E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,From fitting to map,Profile-fit,From new raw data
24,W1 (WISE),11.545,+/-0.006,mag,89400000000000.0,0.00746,4.12e-05,4.12e-05,,,+/-4.12E-05,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected",From new raw data
25,W1 (WISE),11.547,+/-0.006,mag,89400000000000.0,0.00745,4.11e-05,4.11e-05,,,+/-4.11E-05,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture",From new raw data
26,W2 (WISE),10.401,+/-0.021,mag,65100000000000.0,0.0119,0.00023,0.00023,,,+/-2.30E-04,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,From fitting to map,Profile-fit,From new raw data
27,W2 (WISE),10.398,+/-0.006,mag,65100000000000.0,0.0119,6.58e-05,6.58e-05,,,+/-6.58E-05,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected",From new raw data
28,W2 (WISE),10.419,+/-0.007,mag,65100000000000.0,0.0117,7.53e-05,7.53e-05,,,+/-7.53E-05,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture",From new raw data
29,6 microns (Spitzer),18.3,,milliJy,50000000000000.0,0.0183,,,,,,Jy,2009ApJS..182..628V,no uncertainty reported,6 microns,Broad-band measurement,,Flux integrated from map,From IRS spectra with 3.3% bandpass,From new raw data
30,6 microns (Spitzer),17.8,,milliJy,50000000000000.0,0.0178,,,,,,Jy,2010MNRAS.403.1246S,no uncertainty reported,6 microns,Broad-band measurement,,Flux integrated from map,AGN flux,From reprocessed raw data
31,PAH 6.2 microns IRS,,<0.14E-20,W/cm^2^,48400000000000.0,,,,1400000000.0,,<1.40E+09,Jy-Hz,2010MNRAS.403.1246S,3 sigma,6.2 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
32,7.3 microns (ISO),20.0,+/-30  %,milliJy,40300000000000.0,0.02,0.006,0.006,,,+/-6.00E-03,Jy,2003A&A...402...87H,uncertainty,7.43       microns,Broad-band measurement,,Flux in fixed aperture,Aperture 52 arcsec,From new raw data
33,PAH 7.7 microns IRS,,<5.20E-21,W cm^-2^,38900000000000.0,,,,5200000000.0,,<5.20E+09,Jy-Hz,2006ApJ...649...79S,no uncertainty reported,7.7   microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
34,7.7 microns (IRS),,<0.44E-13,ergs/s/cm^2^,38900000000000.0,,,,4400000000.0,,<4.40E+09,Jy-Hz,2007ApJ...669..841S,no uncertainty reported,7.7 microns,Line measurement; flux integrated over line,,From fitting to map,,From new raw data
35,11.3 microns (IRS),,<0.19E-13,ergs/s/cm^2^,26500000000000.0,,,,1900000000.0,,<1.90E+09,Jy-Hz,2007ApJ...669..841S,no uncertainty reported,11.3 microns,Line measurement; flux integrated over line,,From fitting to map,,From new raw data
36,W3 (WISE),7.753,+/-0.02,mag,25900000000000.0,0.0251,0.000462,0.000462,,,+/-4.62E-04,Jy,2013wise.rept....1C,uncertainty,11.5608    microns,Broad-band measurement,,From fitting to map,Profile-fit,From new raw data
37,W3 (WISE),7.753,+/-0.009,mag,25900000000000.0,0.0251,0.000208,0.000208,,,+/-2.08E-04,Jy,2013wise.rept....1C,uncertainty,11.5608    microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected",From new raw data
38,W3 (WISE),7.917,+/-0.011,mag,25900000000000.0,0.0216,0.000219,0.000219,,,+/-2.19E-04,Jy,2013wise.rept....1C,uncertainty,11.5608    microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture",From new raw data
39,12.0 microns (ISO),50.0,+/-30  %,milliJy,25200000000000.0,0.05,0.015,0.015,,,+/-1.50E-02,Jy,2003A&A...402...87H,uncertainty,11.9       microns,Broad-band measurement,,Flux in fixed aperture,Aperture 52 arcsec,From new raw data
40,12 microns (IRAS),,<96.,milliJy,25000000000000.0,,,,0.096,,<9.60E-02,Jy,1989ApJ...347...29S,no uncertainty reported,12         microns,Broad-band measurement,,From fitting to map,From coadded survey scans,From new raw data
41,[Ne II] (IRS),,<1.05E-22,W cm^-2^,23400000000000.0,,,,105000000.0,,<1.05E+08,Jy-Hz,2006ApJ...649...79S,no uncertainty reported,12.8   microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
42,[Ne V] (IRS),5.22e-22,,W cm^-2^,21000000000000.0,522000000.0,,,,,,Jy-Hz,2006ApJ...649...79S,no uncertainty reported,14.3   microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
43,15 microns (Spitzer),32.6,,milliJy,20000000000000.0,0.0326,,,,,,Jy,2009ApJS..182..628V,no uncertainty reported,15 microns,Broad-band measurement,,Flux integrated from map,From IRS spectra with 3.3% bandpass,From new raw data
44,20 microns (Spitzer),59.5,,milliJy,15000000000000.0,0.0595,,,,,,Jy,2009ApJS..182..628V,no uncertainty reported,20 microns,Broad-band measurement,,Flux integrated from map,From IRS spectra with 3.3% bandpass,From new raw data
45,W4 (WISE),5.749,+/-0.035,mag,13600000000000.0,0.042,0.00135,0.00135,,,+/-1.35E-03,Jy,2013wise.rept....1C,uncertainty,22.0883    microns,Broad-band measurement,,From fitting to map,Profile-fit,From new raw data
46,W4 (WISE),5.737,+/-0.033,mag,13600000000000.0,0.0424,0.00129,0.00129,,,+/-1.29E-03,Jy,2013wise.rept....1C,uncertainty,22.0883    microns,Broad-band measurement,,Flux in fixed aperture,"r=16.5"" COG-corrected",From new raw data; Uncorrected for known sources in beam
47,W4 (WISE),6.02,+/-0.034,mag,13600000000000.0,0.0327,0.00102,0.00102,,,+/-1.02E-03,Jy,2013wise.rept....1C,uncertainty,22.0883    microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture",From new raw data; Uncorrected for known sources in beam
48,24 microns (MIPS),37671.0,+/-6.6159E+01,microJy,12700000000000.0,0.0377,6.62e-05,6.62e-05,,,+/-6.62E-05,Jy,2013SSTSLC4.2....0C,uncertainty,23.68      microns,Broad-band measurement,,Flux in fixed aperture,"14.7"" aperture",From new raw data
