No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.03e-11,,erg/cm^2^/s,2.53e+19,4.07e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),1.34e-11,,erg/cm^2^/s,2.53e+19,5.3e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.222e-11,+/-10.07E-12,erg/s/cm^2^,2.53e+19,4.83e-08,3.98e-08,3.98e-08,,,+/-3.98E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,188.02583680 +20.13259260 (J2000),From fitting to map,S/N = 7.15 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),8.7e-12,+/-6.2e-12,erg/cm^2^/s,1.99e+19,4.37e-08,3.12e-08,3.12e-08,,,+/-3.12E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,187.998 +20.188 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),9e-12,,erg/cm^2^/s,1.98e+19,4.55e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,20-50 keV (Swift),4.3e-12,,erg/cm^2^/s,8.46e+18,5.08e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-10 keV,2.54e-12,+/-0.16E-12,ergs cm^-2^ s^-1^,1.45e+18,1.75e-07,1.1e-08,1.1e-08,,,+/-1.10E-08,Jy,2005ApJ...629...61K,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,Flux from 1997MNRAS.288..920L,Averaged from previously published data; Extinction-correctedfor Milky Way
8,2-10 keV (XMM),3.29e-12,,erg/cm^2^/s,1.45e+18,2.27e-07,,,,,,Jy,2008A&A...482..499D,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
9,2-10 keV (XMM),2.99e-12,+/-0.130E-12,erg/cm^2^/s,1.45e+18,2.06e-07,8.97e-09,8.97e-09,,,+/-8.97E-09,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,188.01502 +20.158110 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,2-10 keV (XMM),3.2e-12,,erg/s/cm^2^,1.45e+18,2.21e-07,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
