No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2.5-10 keV (XMM),3.1e-12,,erg cm^-2^ s^-1^,1.51e+18,2.05e-07,,,,,,Jy,2006MNRAS.368..479G,no uncertainty reported,6.25   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
2,2-10 keV,4.8e-12,+/-0.12E-12,ergs cm^-2^ s^-1^,1.45e+18,3.31e-07,8.28e-09,8.28e-09,,,+/-8.28E-09,Jy,2005ApJ...629...61K,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,Flux from 1997MNRAS.288..920L,Averaged from previously published data; Extinction-correctedfor Milky Way
3,2-10 keV (XMM),3.63e-12,,ergs/s/cm^2^,1.45e+18,2.5e-07,,,,,,Jy,2007ApJ...662..860I,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Obs date: 2003 May 16,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,2-10 keV,5.3e-15,,W/m^2^,1.45e+18,3.66e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
5,2-10 keV,5.3e-15,,W/m^2^,1.45e+18,3.66e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
6,2-10 keV (XMM),3.75e-12,+/-0.100E-12,erg/cm^2^/s,1.45e+18,2.59e-07,6.9e-09,6.9e-09,,,+/-6.90E-09,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,323.11589 +10.138740 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,2-10 keV (XMM),3.65e-12,+/-0.07E-12,erg/s/cm^2^,1.45e+18,2.52e-07,4.83e-09,4.83e-09,,,+/-4.83E-09,Jy,2009A&A...505..541C,uncertainty,6.00 keV,Broad-band measurement,21 32 27.81 +10 08 19.46 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,2-10 keV (XMM),3.5e-12,,erg/s/cm^2^,1.45e+18,2.41e-07,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
9,4 keV (Einstein),0.31,,microJy,9.67e+17,3.1e-07,,,,,,Jy,1994ApJS...95....1E,no uncertainty reported,4   keV,Broad-band measurement,,Flux integrated from map,From 1992ApJ...389..157W,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
10,4 keV (Einstein),0.36,,microJy,9.67e+17,3.6e-07,,,,,,Jy,1994ApJS...95....1E,no uncertainty reported,4   keV,Broad-band measurement,,Flux integrated from map,From 1992ApJ...384...62C,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
11,2 keV (XMM),3.46e-30,,erg/cm^2^/s/Hz,4.84e+17,3.46e-07,,,,,,Jy,2006MNRAS.368..479G,no uncertainty reported,2   keV,Broad-band measurement,,Flux integrated from map,,From new raw data
12,2 keV,-28.96,,log(erg/cm^2^/s/Hz),4.84e+17,1.1e-06,,,,,,Jy,2006AJ....131.2826S,no uncertainty reported,2   keV,Broad-band measurement,21 32 27.82 +10 08 19.2 (J2000),Flux integrated from map,,Averaged new and previously published data
13,0.3-3.5 keV Einstein,0.4,+/-0.03,erg cm^-2^ s^-1^,4.59e+17,8.71e-07,2.42e-08,2.42e-08,,,+/-2.42E-08,Jy,1987ApJ...323..243W,uncertainty,1.9   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
14,0.3-3.5 keV Einstein,0.42,+/-0.09,erg cm^-2^ s^-1^,4.59e+17,9.15e-07,7.58e-08,7.58e-08,,,+/-7.58E-08,Jy,1987ApJ...323..243W,uncertainty,1.9   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
15,0.5-2 keV (XMM),1.69e-12,+/-0.080E-12,erg/cm^2^/s,3.02e+17,5.6e-07,2.65e-08,2.65e-08,,,+/-2.65E-08,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,323.11589 +10.138740 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
16,0.1-2.4 keV (XMM),3e-12,+/-0.08E-12,erg/s/cm^2^,3.02e+17,9.93e-07,2.65e-08,2.65e-08,,,+/-2.65E-08,Jy,2009A&A...505..541C,uncertainty,1.25 keV,Broad-band measurement,21 32 27.81 +10 08 19.46 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
17,0.2-2 keV (Swift),-13.73,,log(W/m^2^),2.66e+17,7e-06,,,,,,Jy,2010ApJS..187...64G,no uncertainty reported,1.10 keV,Broad-band measurement,21 32 27.9 +10 08 20 (J2000),Modelled datum,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
18,0.1-2 keV (XMM),2.7e-12,+/-0.19E-12,erg/s/cm^2^,2.54e+17,1.06e-06,7.48e-08,7.48e-08,,,+/-7.48E-08,Jy,2009A&A...505..541C,uncertainty,1.05 keV,Broad-band measurement,21 32 27.81 +10 08 19.46 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
