No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,15-136 keV BeppoSAX,1.38e-11,,erg/s/cm^2^,1.83e+19,7.54e-08,,,,,,Jy,2004A&A...415...39D,no uncertainty reported,75.5   keV,Broad-band measurement,03 33 39.5 -05 05 20.0 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,2-10 keV (ASCA),3.7e-13,,ergs s^-1^ cm^-2^,1.45e+18,2.55e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,53.4172 -5.0994 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
3,2-8 keV (ASCA),4.27e-13,,ergs/cm^2^/s,1.21e+18,3.53e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,5.00 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
4,0.7-7 keV (ASCA),2.2e-13,,ergs s^-1^ cm^-2^,9.31e+17,2.36e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,3.85   keV,Broad-band measurement,53.4172 -5.0994 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
5,0.2-4 keV (EINSTEIN),1.4e-13,,ergs sec^-1^ cm^-2^,5.25e+17,2.67e-08,,,,,,Jy,1992ApJS...80..531F,no uncertainty reported,2.1    keV,Broad-band measurement; synthetic band,03 31 12 -05 15 30 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
6,0.7-2 keV (ASCA),3e-14,,ergs s^-1^ cm^-2^,3.26e+17,9.2e-09,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,1.35   keV,Broad-band measurement,53.4172 -5.0994 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
7,0.5-2 keV (ASCA),5.14e-14,,ergs/cm^2^/s,3.02e+17,1.7e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
8,U (WIYN),13.5,+/-0.04,mag,822000000000000.0,0.00721,0.000266,0.000266,,,+/-2.66E-04,Jy,2007AJ....134.1263C,estimated error,3645 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
9,U (U_T^0),13.1,,mag,819000000000000.0,0.0104,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,033110.8 -051524 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
10,U (U_T),13.46,+/-0.13,mag,819000000000000.0,0.00748,0.000978,0.000978,,,+/-9.78E-04,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,033110.8 -051524 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
11,103a-O (POSS-I O),13.98,,mag,740000000000000.0,0.00975,,,,,,Jy,2006ApJ...639...37K,no uncertainty reported,4050   A,Broad-band measurement,033339.6 -050518 (J2000),Flux integrated from map,,Averaged new and previously published data
12,B (WIYN),13.06,+/-0.04,mag,701000000000000.0,0.0254,0.000937,0.000937,,,+/-9.37E-04,Jy,2007AJ....134.1263C,estimated error,4279 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
13,B (B_T^0),12.7,,mag,681000000000000.0,0.0354,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,033110.8 -051524 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
14,B (m_B),12.69,+/-0.22,mag,681000000000000.0,0.0358,0.00803,0.00803,,,+/-8.03E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,033110.8 -051524 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
15,B (B_T),13.04,+/-0.13,mag,681000000000000.0,0.0259,0.0033,0.0033,,,+/-3.30E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,033110.8 -051524 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
16,b_J,14.79,+/-0.12,mag,641000000000000.0,0.00479,0.00056,0.00056,,,+/-5.60E-04,Jy,1990MNRAS.243..692M,rms uncertainty,4680      A,Broad-band measurement,033110.79 -051523.6 (B1950),Flux integrated from map,,From new raw data
17,V (WIYN),12.09,+/-0.04,mag,555000000000000.0,0.0531,0.00196,0.00196,,,+/-1.96E-03,Jy,2007AJ....134.1263C,estimated error,5399 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
18,V (V_T),12.12,+/-0.13,mag,542000000000000.0,0.0517,0.00665,0.00665,,,+/-6.65E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,5530       A,Broad-band measurement,033110.8 -051524 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
19,V (V_T^0),11.86,,mag,542000000000000.0,0.0656,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,5530       A,Broad-band measurement,033110.8 -051524 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
20,R (WIYN),11.48,+/-0.04,mag,468000000000000.0,0.0788,0.0029,0.0029,,,+/-2.90E-03,Jy,2007AJ....134.1263C,estimated error,6404 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
21,I (WIYN),10.83,+/-0.04,mag,360000000000000.0,0.119,0.00437,0.00437,,,+/-4.37E-03,Jy,2007AJ....134.1263C,estimated error,8333 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
22,J (AAO),11.13,+/-0.03,mag,250000000000000.0,0.0579,0.00162,0.00162,,,+/-1.62E-03,Jy,1982AJ.....87.1106G,uncertainty,1.20    microns,Broad-band measurement,,Flux in fixed aperture,"18"" aperture",From new raw data; derived from a flux in a different bandand a color
23,J (AAO),10.83,+/-0.03,mag,250000000000000.0,0.0764,0.00214,0.00214,,,+/-2.14E-03,Jy,1982AJ.....87.1106G,uncertainty,1.20    microns,Broad-band measurement,,Flux in fixed aperture,"30"" aperture",From new raw data; derived from a flux in a different bandand a color
24,J (2MASS/CTIO),12.426,+/-0.091,mag,243000000000000.0,0.0171,0.00143,0.00143,,,+/-1.43E-03,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
25,J (2MASS/CTIO),11.676,+/-0.008,mag,243000000000000.0,0.034,0.000251,0.000251,,,+/-2.51E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
26,J_14arcsec (2MASS),11.211,+/-0.004,mag,240000000000000.0,0.0522,0.000193,0.000193,,,+/-1.93E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,033339.70 -050522.3 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
27,J,10.047,+/-0.018,mag,240000000000000.0,0.152,0.00255,0.00255,,,+/-2.55E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,033339.70 -050522.3 (J2000),Flux in fixed aperture,105.8 x   80.4 arcsec integration area.,From new raw data; Corrected for contaminating sources
28,J,9.894,+/-0.018,mag,240000000000000.0,0.176,0.00293,0.00293,,,+/-2.93E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,033339.70 -050522.3 (J2000),Flux in fixed aperture,,From new raw data
29,H (AAO),10.09,+/-0.03,mag,183000000000000.0,0.0948,0.00266,0.00266,,,+/-2.66E-03,Jy,1982AJ.....87.1106G,uncertainty,1.64    microns,Broad-band measurement,,Flux in fixed aperture,"30"" aperture",From new raw data; derived from a flux in a different bandand a color
30,H (AAO),10.41,+/-0.03,mag,183000000000000.0,0.0706,0.00198,0.00198,,,+/-1.98E-03,Jy,1982AJ.....87.1106G,uncertainty,1.64    microns,Broad-band measurement,,Flux in fixed aperture,"18"" aperture",From new raw data; derived from a flux in a different bandand a color
31,H,9.369,+/-0.021,mag,182000000000000.0,0.183,0.00358,0.00358,,,+/-3.58E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,033339.70 -050522.3 (J2000),Flux in fixed aperture,105.8 x   80.4 arcsec integration area.,From new raw data; Corrected for contaminating sources
32,H_14arcsec (2MASS),10.502,+/-0.004,mag,182000000000000.0,0.0645,0.000238,0.000238,,,+/-2.38E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,033339.70 -050522.3 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
33,H,9.226,+/-0.020,mag,182000000000000.0,0.209,0.00388,0.00388,,,+/-3.88E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,033339.70 -050522.3 (J2000),Flux in fixed aperture,,From new raw data
34,H (2MASS/CTIO),10.949,+/-0.008,mag,180000000000000.0,0.0427,0.000315,0.000315,,,+/-3.15E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
35,H (2MASS/CTIO),11.832,+/-0.107,mag,180000000000000.0,0.0189,0.00187,0.00187,,,+/-1.87E-03,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
36,K_s (2MASS/CTIO),10.674,+/-0.008,mag,139000000000000.0,0.0358,0.000264,0.000264,,,+/-2.64E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
37,K_s (2MASS/CTIO),11.363,+/-0.09,mag,139000000000000.0,0.019,0.00158,0.00158,,,+/-1.58E-03,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
38,K_s_14arcsec (2MASS),10.216,+/-0.006,mag,138000000000000.0,0.0547,0.000303,0.000303,,,+/-3.03E-04,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,033339.70 -050522.3 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
39,K_s,9.104,+/-0.034,mag,138000000000000.0,0.152,0.00484,0.00484,,,+/-4.84E-03,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,033339.70 -050522.3 (J2000),Flux in fixed aperture,105.8 x   80.4 arcsec integration area.,From new raw data; Corrected for contaminating sources
40,K_s,8.948,+/-0.032,mag,138000000000000.0,0.176,0.00526,0.00526,,,+/-5.26E-03,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,033339.70 -050522.3 (J2000),Flux in fixed aperture,,From new raw data
41,K (AAO),9.81,+/-0.03,mag,137000000000000.0,0.0774,0.00217,0.00217,,,+/-2.17E-03,Jy,1982AJ.....87.1106G,uncertainty,2.19    microns,Broad-band measurement,,Flux in fixed aperture,"30"" aperture",From new raw data
42,K (AAO),10.12,+/-0.03,mag,137000000000000.0,0.0582,0.00163,0.00163,,,+/-1.63E-03,Jy,1982AJ.....87.1106G,uncertainty,2.19    microns,Broad-band measurement,,Flux in fixed aperture,"18"" aperture",From new raw data
43,PAH 3.3 (IRTF),,<9.21E-14,erg/s/cm^2^,90800000000000.0,,,,9210000000.0,,<9.21E+09,Jy-Hz,2010PASJ...62.1509O,no uncertainty reported,3.3 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
44,W1 (WISE),10.029,+/-0.022,mag,89400000000000.0,0.0301,0.000611,0.000611,,,+/-6.11E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
45,W1 (WISE),10.041,+/-0.006,mag,89400000000000.0,0.0298,0.000165,0.000165,,,+/-1.65E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected;extended",From new raw data
46,W1 (WISE),9.541,+/-0.006,mag,89400000000000.0,0.0472,0.000261,0.000261,,,+/-2.61E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture;extended",From new raw data; Uncorrected for known sources in beam
47,W2 (WISE),10.034,+/-0.02,mag,65100000000000.0,0.0166,0.000307,0.000307,,,+/-3.07E-04,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
48,W2 (WISE),10.031,+/-0.007,mag,65100000000000.0,0.0167,0.000108,0.000108,,,+/-1.08E-04,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected;extended",From new raw data
49,W2 (WISE),9.559,+/-0.007,mag,65100000000000.0,0.0258,0.000166,0.000166,,,+/-1.66E-04,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture;extended",From new raw data; Uncorrected for known sources in beam
50,8.0 microns (IRAC),6995.0,+/-1.9638E+01,microJy,38100000000000.0,0.00699,1.96e-05,1.96e-05,,,+/-1.96E-05,Jy,2013SSTSLC4.2....0C,uncertainty,7.872      microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
51,8.0 microns (IRAC),9160.6,+/-2.1426E+01,microJy,38100000000000.0,0.00916,2.14e-05,2.14e-05,,,+/-2.14E-05,Jy,2013SSTSLC4.2....0C,uncertainty,7.872      microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
52,W3 (WISE),8.363,+/-0.023,mag,25900000000000.0,0.0143,0.000303,0.000303,,,+/-3.03E-04,Jy,2013wise.rept....1C,uncertainty,11.5608    microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
53,W3 (WISE),8.236,+/-0.017,mag,25900000000000.0,0.0161,0.000252,0.000252,,,+/-2.52E-04,Jy,2013wise.rept....1C,uncertainty,11.5608    microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected;extended",From new raw data
