No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.017e-10,+/-0.57E-11,erg/s/cm^2^,2.53e+19,4.02e-07,2.25e-08,2.25e-08,,,+/-2.25E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,346.168 -08.697 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Suzaku),-10.0,,log(erg/s/cm^2^),2.53e+19,3.95e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,23 04 43.5 -08 41 08.5 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),5.5e-11,,erg/cm^2^/s,2.53e+19,2.17e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,346.1811 -08.6857 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),1.139e-10,,erg/cm^2^/s,2.53e+19,4.5e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),1.104e-10,,erg/cm^2^/s,2.53e+19,4.36e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),1.1022e-10,+/-107.40E-12,erg/s/cm^2^,2.53e+19,4.36e-07,4.25e-07,4.25e-07,,,+/-4.25E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,346.18120730 -08.68753846 (J2000),From fitting to map,S/N = 54.03 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),1e-10,+/-3.4e-12,erg/cm^2^/s,1.99e+19,5.03e-07,1.71e-08,1.71e-08,,,+/-1.71E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,346.188 -08.688 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),9.66e-11,,erg/cm^2^/s,1.98e+19,4.88e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,1.75e-11,+/-0.41E-11,erg cm^-2^ s^-1^,1.69e+19,1.04e-07,2.43e-08,2.43e-08,,,+/-2.43E-08,Jy,2006ApJ...638..642B,uncertainty,70   keV,Broad-band measurement,23 04 44 -08 41 09 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,40-100 keV INTEGRAL,1.9,+/-0.8,milliCrab,1.69e+19,1.06e-07,4.46e-08,4.46e-08,,,+/-4.46E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,346.200 -08.666 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
