No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.189e-10,+/-0.63E-11,erg/s/cm^2^,2.53e+19,4.7e-07,2.49e-08,2.49e-08,,,+/-2.49E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,068.262 +05.386 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Suzaku),-10.0,,log(erg/s/cm^2^),2.53e+19,3.95e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,04 33 11.1 +05 21 15.5 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.12e-10,,erg/cm^2^/s,2.53e+19,4.43e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,068.2962 +05.3543 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),9.44e-11,,erg/cm^2^/s,2.53e+19,3.73e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),9.34e-11,,erg/cm^2^/s,2.53e+19,3.69e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),9.538e-11,+/-93.05E-12,erg/s/cm^2^,2.53e+19,3.77e-07,3.68e-07,3.68e-07,,,+/-3.68E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,068.29793801 +05.35637536 (J2000),From fitting to map,S/N = 43.40 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-170 keV (Swift),1.01e-10,+/-1.8E-11,ergs/cm^2^/s,2.22e+19,4.55e-07,8.11e-08,8.11e-08,,,+/-8.11E-08,Jy,2008ApJ...673...96A,uncertainty,92.00 keV,Broad-band measurement,068.2982 +05.3374 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-170 keV (BAT),7e-11,,erg/cm^2^/s,2.22e+19,3.15e-07,,,,,,Jy,2008ApJ...678..102A,no uncertainty reported,92.00 keV,Broad-band measurement,068.2982 +05.3374 (J2000),Flux integrated from map,S/N = 10.4,From new raw data; NED frequency assigned to mid-point ofband in keV
9,15-150 keV (Swift),8.9e-11,+/-3.9e-12,erg/cm^2^/s,1.99e+19,4.47e-07,1.96e-08,1.96e-08,,,+/-1.96E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,068.307 +05.360 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,14-150 keV (Swift),8.17e-11,,erg/cm^2^/s,1.98e+19,4.13e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,40-100 keV INTEGRAL,4.4e-11,,erg/cm^2^/s,1.69e+19,2.6e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,68.29623 5.35434 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
12,20-100 keV (RXTE),7.52e-11,,erg/cm^2^/s,1.45e+19,5.19e-07,,,,,,Jy,2011ApJS..193....3R,no uncertainty reported,60.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,15-55 keV (Swift),5.21e-11,+/-0.26E-11,erg/cm^2^/s,8.46e+18,6.16e-07,3.07e-08,3.07e-08,,,+/-3.07E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,068.355 +05.365 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,20-50 keV (Swift),3.39e-11,,erg/cm^2^/s,8.46e+18,4.01e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
15,15-50 keV (Suzaku),-10.3,,log(erg/s/cm^2^),7.86e+18,6.38e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,32.50 keV,Broad-band measurement,04 33 11.1 +05 21 15.5 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
16,10-50 keV (Suzaku),6.21e-11,+/-0.6E-12,erg/cm^2^/s,7.25e+18,8.57e-07,8.28e-09,8.28e-09,,,+/-8.28E-09,Jy,2007PASJ...59..279K,uncertainty,30   keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
17,20-40 keV (INTEGRAL),3e-11,,erg/cm^2^/s,7.25e+18,4.14e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,68.29623 5.35434 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
18,10-50 keV (Suzaku),1.83,,log(erg/s/cm^2^),7.25e+18,9.33e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
19,3-10 keV (Suzaku),3e-11,+/-0.1E-12,erg/cm^2^/s,1.57e+18,1.91e-06,6.37e-09,6.37e-09,,,+/-6.37E-09,Jy,2007PASJ...59..279K,uncertainty,6.5  keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
20,F_2-10_ keV,4.3,+/-10  %,10^-11^ erg/s/cm^2^,1.45e+18,2.96e-06,2.96e-07,2.96e-07,,,+/-2.96E-07,Jy,1989MNRAS.240..833T,typical accuracy,6.0    keV,Broad-band measurement,,Flux integrated from map,Mean; variable.  Energy index 0.79,From new raw data; NED frequency assigned to mid-point ofband in keV
21,2-10 keV,4.428e-11,+/-2.22E-12,ergs cm^-2^ s^-1^,1.45e+18,3.05e-06,1.53e-07,1.53e-07,,,+/-1.53E-07,Jy,2005ApJ...629...61K,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,Flux from 1998ApJS..114...73G,Averaged from previously published data; Extinction-correctedfor Milky Way
22,2.0-10 keV (HEAO-1),4.9e-11,,ergs cm^-2^ s^-1^,1.45e+18,3.38e-06,,,,,,Jy,2006AJ....131.2843S,no uncertainty reported,6   keV,Broad-band measurement,04 33 11.0 +05 21 15 (J2000),Flux integrated from map,,Transformed from previously published data; NED frequencyassigned to mid-point of band in keV
