No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),7.8e-12,,erg/cm^2^/s,2.53e+19,3.08e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),3.6e-11,,erg/cm^2^/s,2.53e+19,1.42e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),7.13e-12,+/-5.46E-12,erg/s/cm^2^,2.53e+19,2.82e-08,2.16e-08,2.16e-08,,,+/-2.16E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,143.84325490 +61.35827155 (J2000),From fitting to map,S/N = 5.16 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-150 keV (Swift),3.15e-11,,erg/cm^2^/s,1.98e+19,1.59e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,20-50 keV (Swift),1.42e-11,,erg/cm^2^/s,8.46e+18,1.68e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,2-10 keV (Chandra),-13.32,,log(erg/cm^2^/s),1.45e+18,3.3e-09,,,,,,Jy,2006A&A...460...45G,no uncertainty reported,6   keV,Broad-band measurement,09 35 51.7 +61 21 11.1 (J2000),Flux integrated from map,Estimated from empirical calibration,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-10 keV (Chandra),8.1e-14,+/-0.33E-13,erg/s/cm^2^,1.45e+18,5.59e-09,2.28e-09,2.28e-09,,,+/-2.28E-09,Jy,2009A&A...506.1107G,uncertainty,6.00 keV,Broad-band measurement,09 35 51.65 +61 21 11.3 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
8,2-10 keV (XMM),1.86e-13,+/-0.57E-13,erg/s/cm^2^,1.45e+18,1.28e-08,3.93e-09,3.93e-09,,,+/-3.93E-09,Jy,2009A&A...506.1107G,uncertainty,6.00 keV,Broad-band measurement,09 35 51.65 +61 21 11.3 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
9,2-10 keV (XMM),1.8e-13,,erg/s/cm^2^,1.45e+18,1.24e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,143.953 +61.356 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,2-10 keV (XMM),1.92e-13,,erg/cm^2^/s,1.45e+18,1.32e-08,,,,,,Jy,2014A&A...569A..71C,no uncertainty reported,6.00 keV,Broad-band measurement,,From fitting to map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,2-10 keV (Swift),4.54e-11,,erg/cm^2^/s,1.45e+18,3.13e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,2-10 keV (Swift),2e-13,,erg/cm^2^/s,1.45e+18,1.38e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,2-7 keV (Chandra),9.1e-14,,erg/s/cm^2^,1.09e+18,8.35e-09,,,,,,Jy,2011A&A...529A.106I,no uncertainty reported,4.50 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,0.3-8 keV (Chandra),6.1e-14,,erg/cm^2^/s,1e+18,6.1e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
15,0.2-2.4 keV (ROSAT),11.84,+/-2.48,nJy,3.15e+17,1.18e-08,2.48e-09,2.48e-09,,,+/-2.48E-09,Jy,1996MNRAS.278.1049R,based on count statistics only,1.3        keV,Broad-band measurement; synthetic band,093551.61 +612111.61 (J2000),Flux integrated from map,,From new raw data
16,0.2-2 keV (ROSAT),2.67e-14,+/-22.5%,erg/s/cm^2^,3.15e+17,8.48e-09,1.9e-09,1.9e-09,,,+/-1.90E-09,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,093551.3 +612100. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
17,0.5-2 keV (Chandra),1.2e-14,+/-0.05E-13,erg/s/cm^2^,3.02e+17,3.97e-09,1.66e-09,1.66e-09,,,+/-1.66E-09,Jy,2009A&A...506.1107G,uncertainty,1.25 keV,Broad-band measurement,09 35 51.65 +61 21 11.3 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
18,0.5-2 keV (XMM),2.3e-14,+/-0.10E-13,erg/s/cm^2^,3.02e+17,7.62e-09,3.31e-09,3.31e-09,,,+/-3.31E-09,Jy,2009A&A...506.1107G,uncertainty,1.25 keV,Broad-band measurement,09 35 51.65 +61 21 11.3 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
19,0.5-2 keV (Chandra),1.9e-14,,erg/s/cm^2^,3.02e+17,6.29e-09,,,,,,Jy,2011A&A...529A.106I,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
20,FUV (GALEX) AB,19.36,+/-0.04,mag,1980000000000000.0,6.55e-05,2.41e-06,2.41e-06,,,+/-2.41E-06,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,09 35 51.7 +61 21 11.3 (J2000),Total flux,,From new raw data
21,FUV (GALEX) AB,19.81,+/-0.10,mag,1960000000000000.0,4.32e-05,3.98e-06,3.98e-06,,,+/-3.98E-06,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,143.96478000 61.35330000 (J2000),Flux in fixed aperture,"50""x30"" aperture; PSF corr",From new raw data
22,FUV (GALEX) AB,19.4,+/-0.10,mag,1960000000000000.0,6.34e-05,5.84e-06,5.84e-06,,,+/-5.84E-06,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,143.96478000 61.35330000 (J2000),Flux in fixed aperture,"50""x30"" aperture; PSF corr",From new raw data; Extinction-corrected for Milky Way
23,FUV (GALEX),19.38,+/-0.06,mag,1950000000000000.0,9.22e-06,5.09e-07,5.09e-07,,,+/-5.09E-07,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,09 35 51.648 +61 21 11.41 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
24,FUV (GALEX),19.36,+/-0.07,mag,1950000000000000.0,9.39e-06,6.05e-07,6.05e-07,,,+/-6.05E-07,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,09 35 51.648 +61 21 11.41 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
25,UVW2 (Swift) AB,18.99,+/-0.16,mag,1480000000000000.0,9.17e-05,1.37e-05,1.37e-05,,,+/-1.37E-05,Jy,2014ApJS..212...18B,uncertainty,2026   A,Broad-band measurement,143.96478000 61.35330000 (J2000),Flux in fixed aperture,"50""x30"" aperture",From new raw data
