No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),4.38e-11,+/-0.67E-11,erg/s/cm^2^,2.53e+19,1.73e-07,2.65e-08,2.65e-08,,,+/-2.65E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,103.959 +39.957 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),2.11e-11,,erg/cm^2^/s,2.53e+19,8.34e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),2.14e-11,,erg/cm^2^/s,2.53e+19,8.46e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),1.822e-11,+/-14.73E-12,erg/s/cm^2^,2.53e+19,7.2e-08,5.82e-08,5.82e-08,,,+/-5.82E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,103.93047670 +39.99193915 (J2000),From fitting to map,S/N = 8.62 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
5,15-150 keV (Swift),2.6e-11,+/-5.6e-12,erg/cm^2^/s,1.99e+19,1.31e-07,2.81e-08,2.81e-08,,,+/-2.81E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,103.952 +40.003 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,14-150 keV (Swift),1.85e-11,,erg/cm^2^/s,1.98e+19,9.34e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,15-55 keV (Swift),2.29e-11,+/-0.26E-11,erg/cm^2^/s,8.46e+18,2.71e-07,3.07e-08,3.07e-08,,,+/-3.07E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,104.027 +39.986 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,20-50 keV (Swift),8e-12,,erg/cm^2^/s,8.46e+18,9.46e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,2-10 keV (Swift),7e-12,,erg/cm^2^/s,1.45e+18,4.83e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,2-10 keV (Swift),7.2e-12,,erg/cm^2^/s,1.45e+18,4.97e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,FUV (GALEX) AB,18.4491,+/-0.0641165,mag,1950000000000000.0,0.000151,8.94e-06,8.94e-06,,,+/-8.94E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,103.95639072187 40.000184421007 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
12,FUV (GALEX) AB,19.3275,+/-0.101433,mag,1950000000000000.0,6.75e-05,6.3e-06,6.3e-06,,,+/-6.30E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,103.95639072187 40.000184421007 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
13,NUV (GALEX) AB,17.7928,+/-0.0278096,mag,1290000000000000.0,0.000277,7.1e-06,7.1e-06,,,+/-7.10E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,103.95639072187 40.000184421007 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
14,NUV (GALEX) AB,18.7863,+/-0.0439707,mag,1290000000000000.0,0.000111,4.5e-06,4.5e-06,,,+/-4.50E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,103.95639072187 40.000184421007 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
15,u (KPNO),16.01,,mag,853000000000000.0,0.000607,,,,,,Jy,2011ApJ...739...57K,no uncertainty reported,3513 A,Broad-band measurement,,Flux in fixed aperture,Host mag; AGN contamination removed,From new raw data
16,B (m_B),14.8,+/-0.30,mag,681000000000000.0,0.00512,0.00163,0.00163,,,+/-1.63E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,065221.4 +400355 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
17,m_p,14.5,+/-0.4,mag,681000000000000.0,0.00675,0.00301,0.00301,,,+/-3.01E-03,Jy,1966CGCG3.C...0000Z,rms noise,4400       A,Broad-band measurement,065218.0 +400400. (B1950),Estimated by eye,,From new raw data
18,B (m_B^0),14.12,,mag,681000000000000.0,0.00958,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,065221.4 +400355 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
19,He II 4686,6.9e-15,+/-0.3E-15,erg/cm^2^/s,640000000000000.0,690000000.0,30000000.0,30000000.0,,,+/-3.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,4686 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=9; see paper,From reprocessed raw data
20,g (KPNO),14.37,,mag,630000000000000.0,0.00702,,,,,,Jy,2011ApJ...739...57K,no uncertainty reported,4759 A,Broad-band measurement,,Flux in fixed aperture,Host mag; AGN contamination removed,From new raw data
21,H{beta},3.24e-14,+/-0.2E-15,erg/cm^2^/s,617000000000000.0,3240000000.0,20000000.0,20000000.0,,,+/-2.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,4861 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Narrow comp;spec fit flag=1; see paper,From reprocessed raw data
22,[O III] 5007,2.914e-13,+/-0.5E-15,erg/cm^2^/s,599000000000000.0,29100000000.0,50000000.0,50000000.0,,,+/-5.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,5007 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fittting flag=1; see paper,From reprocessed raw data
23,r (KPNO),13.67,,mag,479000000000000.0,0.0106,,,,,,Jy,2011ApJ...739...57K,no uncertainty reported,6265 A,Broad-band measurement,,Flux in fixed aperture,Host mag; AGN contamination removed,From new raw data
24,[O I] 6300,2.4e-14,+/-0.5E-15,erg/cm^2^/s,476000000000000.0,2400000000.0,50000000.0,50000000.0,,,+/-5.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6300 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fittting flag=1; see paper,From reprocessed raw data
25,H{alpha},1.087e-13,+/-0.8E-15,erg/cm^2^/s,457000000000000.0,10900000000.0,80000000.0,80000000.0,,,+/-8.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6563 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Broad comp;spec fit flag=1; see paper,From reprocessed raw data
26,[N II] 6583,7.77e-14,+/-0.5E-15,erg/cm^2^/s,455000000000000.0,7770000000.0,50000000.0,50000000.0,,,+/-5.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6583 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=1; see paper,From reprocessed raw data
27,[S II] 6716,5.05e-14,+/-0.1E-15,erg/cm^2^/s,446000000000000.0,5050000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6716 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=1; see paper,From reprocessed raw data
28,[S II] 6731,4.72e-14,+/-0.6E-15,erg/cm^2^/s,445000000000000.0,4720000000.0,60000000.0,60000000.0,,,+/-6.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6731 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=1; see paper,From reprocessed raw data
29,i (KPNO),13.32,,mag,388000000000000.0,0.0118,,,,,,Jy,2011ApJ...739...57K,no uncertainty reported,7734 A,Broad-band measurement,,Flux in fixed aperture,Host mag; AGN contamination removed,From new raw data
30,z (KPNO),13.1,,mag,319000000000000.0,0.0126,,,,,,Jy,2011ApJ...739...57K,no uncertainty reported,9400 A,Broad-band measurement,,Flux in fixed aperture,Host mag; AGN contamination removed,From new raw data
31,J (2MASS/FLWO),13.348,+/-0.066,mag,243000000000000.0,0.0073,0.000444,0.000444,,,+/-4.44E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
32,J (2MASS/FLWO),12.864,+/-0.009,mag,243000000000000.0,0.0114,9.45e-05,9.45e-05,,,+/-9.45E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
33,J,11.854,+/-0.023,mag,240000000000000.0,0.0289,0.000618,0.000618,,,+/-6.18E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,065549.51 +400000.9 (J2000),Flux in fixed aperture,,From new raw data
34,J_14arcsec (2MASS),12.459,+/-0.010,mag,240000000000000.0,0.0165,0.000153,0.000153,,,+/-1.53E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,065549.51 +400000.9 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
35,J,12.086,+/-0.022,mag,240000000000000.0,0.0233,0.000477,0.000477,,,+/-4.77E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,065549.51 +400000.9 (J2000),Flux in fixed aperture,29.4 x   24.1 arcsec integration area.,From new raw data
36,H,11.197,+/-0.027,mag,182000000000000.0,0.034,0.000856,0.000856,,,+/-8.56E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,065549.51 +400000.9 (J2000),Flux in fixed aperture,,From new raw data
37,H_14arcsec (2MASS),11.713,+/-0.011,mag,182000000000000.0,0.0211,0.000215,0.000215,,,+/-2.15E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,065549.51 +400000.9 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
38,H,11.372,+/-0.027,mag,182000000000000.0,0.0289,0.000729,0.000729,,,+/-7.29E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,065549.51 +400000.9 (J2000),Flux in fixed aperture,29.4 x   24.1 arcsec integration area.,From new raw data
39,H (2MASS/FLWO),12.571,+/-0.073,mag,180000000000000.0,0.00959,0.000645,0.000645,,,+/-6.45E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
40,H (2MASS/FLWO),12.083,+/-0.009,mag,180000000000000.0,0.015,0.000125,0.000125,,,+/-1.25E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
41,K_s (2MASS/FLWO),11.556,+/-0.022,mag,139000000000000.0,0.0159,0.000322,0.000322,,,+/-3.22E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
42,K_s (2MASS/FLWO),11.93,+/-0.048,mag,139000000000000.0,0.0113,0.000498,0.000498,,,+/-4.98E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
43,K_s,10.857,+/-0.036,mag,138000000000000.0,0.0303,0.00102,0.00102,,,+/-1.02E-03,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,065549.51 +400000.9 (J2000),Flux in fixed aperture,,From new raw data
44,K_s,10.967,+/-0.039,mag,138000000000000.0,0.0274,0.001,0.001,,,+/-1.00E-03,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,065549.51 +400000.9 (J2000),Flux in fixed aperture,29.4 x   24.1 arcsec integration area.,From new raw data
45,K_s_14arcsec (2MASS),11.247,+/-0.013,mag,138000000000000.0,0.0211,0.000255,0.000255,,,+/-2.55E-04,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,065549.51 +400000.9 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
46,W1 (WISE),10.776,+/-0.006,mag,89400000000000.0,0.0151,8.37e-05,8.37e-05,,,+/-8.37E-05,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture;extended",From new raw data; Uncorrected for known sources in beam
47,W1 (WISE),11.094,+/-0.006,mag,89400000000000.0,0.0113,6.25e-05,6.25e-05,,,+/-6.25E-05,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected;extended",From new raw data
48,W1 (WISE),11.135,+/-0.022,mag,89400000000000.0,0.0109,0.000221,0.000221,,,+/-2.21E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
49,W2 (WISE),10.645,+/-0.006,mag,65100000000000.0,0.00948,5.24e-05,5.24e-05,,,+/-5.24E-05,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected;extended",From new raw data
50,W2 (WISE),10.442,+/-0.008,mag,65100000000000.0,0.0114,8.42e-05,8.42e-05,,,+/-8.42E-05,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture;extended",From new raw data; Uncorrected for known sources in beam
51,W2 (WISE),10.672,+/-0.02,mag,65100000000000.0,0.00925,0.00017,0.00017,,,+/-1.70E-04,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
52,W3 (WISE),7.422,+/-0.008,mag,25900000000000.0,0.034,0.000251,0.000251,,,+/-2.51E-04,Jy,2013wise.rept....1C,uncertainty,11.5608    microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected;extended",From new raw data
53,W3 (WISE),7.437,+/-0.009,mag,25900000000000.0,0.0336,0.000278,0.000278,,,+/-2.78E-04,Jy,2013wise.rept....1C,uncertainty,11.5608    microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture;extended",From new raw data; Uncorrected for known sources in beam
54,W3 (WISE),7.469,+/-0.018,mag,25900000000000.0,0.0326,0.00054,0.00054,,,+/-5.40E-04,Jy,2013wise.rept....1C,uncertainty,11.5608    microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
55,[Ne II] 12.81 (IRS),5.26e-21,+/-0.53E-21,W/cm^2^,23400000000000.0,5260000000.0,530000000.0,530000000.0,,,+/-5.30E+08,Jy-Hz,2010ApJ...716.1151W,1 sigma,12.81 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
