No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.1-10 GeV (Fermi),,<1.56E-12,erg/cm^2^/s,1.22e+24,,,,1.28e-13,,<1.28E-13,Jy,2014ApJ...780..165M,95% confidence,5.05 GeV,Broad-band measurement,,Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (Chandra),1.44e-12,,ergs s^-1^ cm^-2^,1.45e+18,9.93e-08,,,,,,Jy,2005ApJ...629...88S,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
3,2.0-10.0 keV,1.99e-12,+/-0.3E-13,erg cm^-2^ s^-1^,1.45e+18,1.37e-07,2.07e-09,2.07e-09,,,+/-2.07E-09,Jy,2006MNRAS.366..339B,uncertainty,6   keV,Broad-band measurement,14 59 07.60 +71 40 19.89 (J2000),Corrected to total flux from single aperture measurement,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,0.3-8 keV (Chandra),2.7e-12,,erg/s/cm^2^,1e+18,2.7e-07,,,,,,Jy,2011ApJS..192...10L,no uncertainty reported,4.15 keV,Broad-band measurement,14 59 07.618 +71 40 19.85 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,0.3-8 keV (Chandra),2.88e-12,,erg/cm^2^/s,1e+18,2.88e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,0.5-2.5 keV Chandra,2.4e-15,+/-0.33E-14,erg/s/cm^2^,3.63e+17,6.61e-10,9.09e-10,9.09e-10,,,+/-9.09E-10,Jy,2007MNRAS.381.1109B,uncertainty,1.50 keV,Broad-band measurement,14 59 07.60 +71 40 19.89 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
7,0.1-2.4 keV (Swift),7.7e-13,,erg/cm^2^/s,3.02e+17,2.55e-07,,,,,,Jy,2010A&A...520A..47M,no uncertainty reported,1.25 keV,Broad-band measurement,224.781 +71.672 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,0.1-2.4 keV (ROSAT),7.72e-13,,erg/cm^2^/s,3.02e+17,2.56e-07,,,,,,Jy,2009A&A...495..691M,no uncertainty reported,1.25 keV,Broad-band measurement,14 59 07.5 +71 40 18.9 (J2000),Not reported in paper,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
9,1 keV,250.4,+/-5.3,nJy,2.42e+17,2.5e-07,5.3e-09,5.3e-09,,,+/-5.30E-09,Jy,2006MNRAS.366..339B,uncertainty,1   keV,Broad-band measurement,14 59 07.60 +71 40 19.89 (J2000),Corrected to total flux from single aperture measurement,,From new raw data
10,FUV (GALEX) AB,18.7,+/-0.10,mag,1960000000000000.0,0.00012,1.11e-05,1.11e-05,,,+/-1.11E-05,Jy,2007ApJ...664...53A,uncertainty,1528   A,Broad-band measurement,224.78154 +71.67220 (J2000),Flux in fixed aperture,,Averaged from previously published data
