No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),2.01e-12,,erg cm^-2^ s^-1^,1.45e+18,1.39e-07,,,,,,Jy,2005A&A...432...15P,no uncertainty reported,6   keV,Broad-band measurement,13 09 47.0 +08 19 48 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV,3.65e-12,+/-0.35E-12,ergs cm^-2^ s^-1^,1.45e+18,2.52e-07,2.41e-08,2.41e-08,,,+/-2.41E-08,Jy,2005ApJ...629...61K,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,Flux from 1992ApJ...389..157W,Averaged from previously published data; Extinction-correctedfor Milky Way
3,2-10 keV (XMM),1.96e-12,,ergs/s/cm^2^,1.45e+18,1.35e-07,,,,,,Jy,2007ApJ...662..860I,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Obs date: 2002 Jun 13,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,2-10 keV (XMM),1.9e-12,,erg/s/cm^2^,1.45e+18,1.31e-07,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,6   keV,Broad-band measurement,13 09 47.03 +08 19 49.3 (J2000),From fitting to map,Absorbed compTT+power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
5,2-10 keV (XMM),1.9e-12,,erg/s/cm^2^,1.45e+18,1.31e-07,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,6   keV,Broad-band measurement,13 09 47.03 +08 19 49.3 (J2000),From fitting to map,Power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
6,2-10 keV (XMM),1.82e-12,+/-0.120E-12,erg/cm^2^/s,1.45e+18,1.26e-07,8.28e-09,8.28e-09,,,+/-8.28E-09,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,197.44583 +08.330250 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,2-10 keV (XMM),1.8e-12,,erg/s/cm^2^,1.45e+18,1.24e-07,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
8,0.3-10 keV (XMM),3.4e-12,,erg/s/cm^2^,1.25e+18,2.72e-07,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,5.15   keV,Broad-band measurement,13 09 47.03 +08 19 49.3 (J2000),From fitting to map,Power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
9,0.3-10 keV (XMM),3.4e-12,,erg/s/cm^2^,1.25e+18,2.72e-07,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,5.15   keV,Broad-band measurement,13 09 47.03 +08 19 49.3 (J2000),From fitting to map,Absorbed compTT+power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
10,4 keV (Einstein),0.4,,microJy,9.67e+17,4e-07,,,,,,Jy,1994ApJS...95....1E,no uncertainty reported,4   keV,Broad-band measurement,,Flux integrated from map,From 1992ApJ...389..157W,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
