No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,15.56,+/-0.01,mag,1980000000000000.0,0.00217,2e-05,2e-05,,,+/-2.00E-05,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,03 11 14.6 -08 55 19.7 (J2000),Total flux,,From new raw data
2,FUV (GALEX),14.94,+/-0.04,mag,1950000000000000.0,0.00055,2.03e-05,2.03e-05,,,+/-2.03E-05,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,03 11 14.640 -08 55 19.60 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
3,FUV (GALEX),15.14,+/-0.01,mag,1950000000000000.0,0.000458,4.22e-06,4.22e-06,,,+/-4.22E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,03 11 14.640 -08 55 19.60 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
4,NUV (GALEX) AB,15.34,+/-0.01,mag,1320000000000000.0,0.00265,2.45e-05,2.45e-05,,,+/-2.45E-05,Jy,2007ApJS..173..185G,uncertainty,2267 A,Broad-band measurement,03 11 14.6 -08 55 19.7 (J2000),Total flux,,From new raw data
5,NUV (GALEX),14.64,+/-0.02,mag,1290000000000000.0,0.0011,2.02e-05,2.02e-05,,,+/-2.02E-05,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,03 11 14.640 -08 55 19.60 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
6,NUV (GALEX),14.75,+/-0.01,mag,1290000000000000.0,0.000993,9.14e-06,9.14e-06,,,+/-9.14E-06,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,03 11 14.640 -08 55 19.60 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
7,U (U_T^0),12.04,,mag,819000000000000.0,0.0277,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,030848.7 -090636 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
8,U (U_T),12.07,+/-0.14,mag,819000000000000.0,0.0269,0.00359,0.00359,,,+/-3.59E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,030848.7 -090636 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
9,103a-O (POSS-I O),13.56,,mag,740000000000000.0,0.0144,,,,,,Jy,2006ApJ...639...37K,no uncertainty reported,4050   A,Broad-band measurement,031114.8 -085515 (J2000),Flux integrated from map,,Averaged new and previously published data
10,B (Cousins),12.88,+/-0.03,mag,681000000000000.0,0.03,0.00083,0.00083,,,+/-8.30E-04,Jy,2006ApJS..162...80K,uncertainty,4400   A,Broad-band measurement,,Total flux,,From new raw data
11,B (B_T),12.84,+/-0.13,mag,681000000000000.0,0.0312,0.00396,0.00396,,,+/-3.96E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,030848.7 -090636 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
12,B (m_B),12.64,+/-0.24,mag,681000000000000.0,0.0374,0.00926,0.00926,,,+/-9.26E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,030848.7 -090636 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
13,B (B_T^0),12.08,,mag,681000000000000.0,0.0627,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,030848.7 -090636 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
14,B_J,12.7464,,mag,641000000000000.0,0.0315,,,,,,Jy,2005MNRAS.361...34D,no uncertainty reported,4680   A,Broad-band measurement,031114.5 -085519.6 (J2000),Flux in fixed aperture,,From new raw data
15,b_J,14.86,+/-0.12,mag,641000000000000.0,0.00449,0.000525,0.000525,,,+/-5.25E-04,Jy,1990MNRAS.243..692M,rms uncertainty,4680      A,Broad-band measurement,030848.97 -090638.0 (B1950),Flux integrated from map,,From new raw data
16,V (Cousins),12.03,+/-0.03,mag,545000000000000.0,0.0561,0.00155,0.00155,,,+/-1.55E-03,Jy,2006ApJS..162...80K,uncertainty,5500   A,Broad-band measurement,,Total flux,,From new raw data
17,V (V_T),11.99,+/-0.13,mag,542000000000000.0,0.0582,0.00741,0.00741,,,+/-7.41E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,5530       A,Broad-band measurement,030848.7 -090636 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
18,V (V_T^0),11.39,,mag,542000000000000.0,0.101,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,5530       A,Broad-band measurement,030848.7 -090636 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
19,R,12.6986,,mag,468000000000000.0,0.0257,,,,,,Jy,2005MNRAS.361...34D,no uncertainty reported,6400   A,Broad-band measurement,031114.5 -085519.6 (J2000),Flux in fixed aperture,,From new raw data
20,R (Cousins),11.41,+/-0.03,mag,468000000000000.0,0.084,0.00232,0.00232,,,+/-2.32E-03,Jy,2006ApJS..162...80K,uncertainty,6400   A,Broad-band measurement,,Total flux,,From new raw data
21,I_t_ (Kron-Cousins),10.88,+/-5   %,mag,380000000000000.0,0.106,0.00529,0.00529,,,+/-5.29E-03,Jy,1996ApJS..107...97M,estimated error,8060       A,Broad-band measurement,030848 -090642 (B1950),From multi-aperture data,,From new raw data; Corrected for contaminating sources
22,I,12.4665,,mag,379000000000000.0,0.0263,,,,,,Jy,2005MNRAS.361...34D,no uncertainty reported,7900   A,Broad-band measurement,031114.5 -085519.6 (J2000),Flux in fixed aperture,,From new raw data
23,I,10.31,,mag,379000000000000.0,0.192,,,,,,Jy,2007ApJS..172..599S,no uncertainty reported,7900 A,Broad-band measurement,03 11 15.0 -08 55 22 (J2000),Total flux,,"Averaged new and previously published data;Extinction-corrected for Milky Way; Standard Cousins R_C, I_C filters assumed"
24,I,10.67,+/-0.03,mag,379000000000000.0,0.138,0.0038,0.0038,,,+/-3.80E-03,Jy,2007ApJS..172..599S,uncertainty,7900 A,Broad-band measurement,03 11 15.0 -08 55 22 (J2000),Total flux,Observed magnitude,"Averaged new and previously published data; Standard CousinsR_C, I_C filters assumed"
25,J (ESO/SPM),41.5,+/-2.76,milliJy,250000000000000.0,0.0415,0.00276,0.00276,,,+/-2.76E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.198      microns,Broad-band measurement,030850.3 -090629 (B1950),Flux in fixed aperture,"15"" aperture",From new raw data
26,J (2MASS/CTIO),12.078,+/-0.011,mag,243000000000000.0,0.0235,0.000238,0.000238,,,+/-2.38E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
27,J (2MASS/CTIO),12.881,+/-0.101,mag,243000000000000.0,0.0112,0.00104,0.00104,,,+/-1.04E-03,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
28,F_J (total),2.43,+/-1.84,log milliJy,241000000000000.0,0.269,0.0697,0.0697,,,+/-6.97E-02,Jy,1995ApJ...453..616S,1 sigma,1.244      microns,Broad-band measurement,,Corrected to total flux from single aperture measurement,,Homogenized from new and previously published data
29,J_20 (2MASS LGA),9.891,+/-0.017,mag,240000000000000.0,0.176,0.00278,0.00278,,,+/-2.78E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Flux integrated from map,113.0 x   68.9 arcsec integration area.,From new raw data
30,J_Kron (2MASS LGA),9.8,+/-0.019,mag,240000000000000.0,0.191,0.00338,0.00338,,,+/-3.38E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Flux integrated from map,145.4 x   88.7 arcsec integration area.,From new raw data; Corrected for contaminating sources
31,J_14arcsec (2MASS),11.469,+/-0.016,mag,240000000000000.0,0.0411,0.000611,0.000611,,,+/-6.11E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
32,J,9.74,+/-4   %,mag,240000000000000.0,0.202,0.0726,0.0726,,,+/-7.26E-02,Jy,2006ApJS..162...80K,uncertainty,1.25   microns,Broad-band measurement,,Total flux,,From new raw data
33,J_tot (2MASS LGA),9.758,+/-0.027,mag,240000000000000.0,0.199,0.00501,0.00501,,,+/-5.01E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Total flux,,From new raw data
34,H (ESO/SPM),56.7,+/-3.78,milliJy,190000000000000.0,0.0567,0.00378,0.00378,,,+/-3.78E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.580      microns,Broad-band measurement,030850.3 -090629 (B1950),Flux in fixed aperture,"15"" aperture",From new raw data
35,F_H (total),2.57,+/-1.98,log milliJy,184000000000000.0,0.372,0.0962,0.0962,,,+/-9.62E-02,Jy,1995ApJ...453..616S,1 sigma,1.634      microns,Broad-band measurement,,Corrected to total flux from single aperture measurement,,Homogenized from new and previously published data
36,H_14arcsec (2MASS),10.701,+/-0.016,mag,182000000000000.0,0.0537,0.000797,0.000797,,,+/-7.97E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
37,H_20 (2MASS LGA),9.138,+/-0.018,mag,182000000000000.0,0.227,0.00379,0.00379,,,+/-3.79E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Flux integrated from map,113.0 x   68.9 arcsec integration area.,From new raw data
38,H,8.94,+/-4   %,mag,182000000000000.0,0.272,0.0895,0.0895,,,+/-8.95E-02,Jy,2006ApJS..162...80K,uncertainty,1.65   microns,Broad-band measurement,,Total flux,,From new raw data
39,H_Kron (2MASS LGA),9.037,+/-0.020,mag,182000000000000.0,0.249,0.00462,0.00462,,,+/-4.62E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Flux integrated from map,145.4 x   88.7 arcsec integration area.,From new raw data; Corrected for contaminating sources
40,H_tot (2MASS LGA),8.962,+/-0.030,mag,182000000000000.0,0.266,0.00746,0.00746,,,+/-7.46E-03,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Total flux,,From new raw data
41,H (2MASS/CTIO),11.251,+/-0.005,mag,180000000000000.0,0.0324,0.000149,0.000149,,,+/-1.49E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
42,H (2MASS/CTIO),11.94,+/-0.087,mag,180000000000000.0,0.0172,0.00137,0.00137,,,+/-1.37E-03,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
43,K_s (2MASS/CTIO),10.915,+/-0.01,mag,139000000000000.0,0.0287,0.000264,0.000264,,,+/-2.64E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
44,K_s (2MASS/CTIO),11.515,+/-0.069,mag,139000000000000.0,0.0165,0.00105,0.00105,,,+/-1.05E-03,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
45,K,8.66,+/-4   %,mag,138000000000000.0,0.229,0.0731,0.0731,,,+/-7.31E-02,Jy,2006ApJS..162...80K,uncertainty,2.17   microns,Broad-band measurement,,Total flux,,From new raw data
46,K_20 (2MASS LGA),8.827,+/-0.020,mag,138000000000000.0,0.196,0.00365,0.00365,,,+/-3.65E-03,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Flux integrated from map,113.0 x   68.9 arcsec integration area.,From new raw data
47,K_Kron (2MASS LGA),8.727,+/-0.022,mag,138000000000000.0,0.215,0.00441,0.00441,,,+/-4.41E-03,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Flux integrated from map,145.4 x   88.7 arcsec integration area.,From new raw data; Corrected for contaminating sources
48,K_tot (2MASS LGA),8.647,+/-0.035,mag,138000000000000.0,0.232,0.0076,0.0076,,,+/-7.60E-03,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Total flux,,From new raw data
49,K_s_14arcsec (2MASS),10.377,+/-0.017,mag,138000000000000.0,0.0471,0.000744,0.000744,,,+/-7.44E-04,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,031114.64 -085519.7 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
50,F_K (total),2.47,+/-1.88,log milliJy,137000000000000.0,0.295,0.0764,0.0764,,,+/-7.64E-02,Jy,1995ApJ...453..616S,1 sigma,2.194      microns,Broad-band measurement,,Corrected to total flux from single aperture measurement,,Homogenized from new and previously published data
51,K (ESO/SPM),45.7,+/-3.04,milliJy,136000000000000.0,0.0457,0.00304,0.00304,,,+/-3.04E-03,Jy,1995ApJ...453..616S,rms uncertainty,2.210      microns,Broad-band measurement,030850.3 -090629 (B1950),Flux in fixed aperture,"15"" aperture",From new raw data
52,W1 (WISE),10.096,+/-0.022,mag,89400000000000.0,0.0283,0.000574,0.000574,,,+/-5.74E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
53,W1 (WISE),10.069,+/-0.006,mag,89400000000000.0,0.029,0.000161,0.000161,,,+/-1.61E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected;extended",From new raw data
54,W1 (WISE),9.216,+/-0.006,mag,89400000000000.0,0.0637,0.000352,0.000352,,,+/-3.52E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture;extended",From new raw data; Uncorrected for known sources in beam
55,3.6 microns (IRAC),9.87,+/-0.11,mag,84400000000000.0,0.0317,0.00321,0.00321,,,+/-3.21E-03,Jy,2010ApJS..187..172G,uncertainty,3.550 microns,Broad-band measurement,03 11 14.63 -08 55 18.1 (J2000),Flux in fixed aperture,,From new raw data
56,4.5 microns (IRAC),9.86,+/-0.12,mag,66700000000000.0,0.0204,0.00226,0.00226,,,+/-2.26E-03,Jy,2010ApJS..187..172G,uncertainty,4.493 microns,Broad-band measurement,03 11 14.63 -08 55 18.1 (J2000),Flux in fixed aperture,,From new raw data
57,W2 (WISE),9.892,+/-0.019,mag,65100000000000.0,0.019,0.000332,0.000332,,,+/-3.32E-04,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
58,W2 (WISE),9.864,+/-0.006,mag,65100000000000.0,0.0195,0.000108,0.000108,,,+/-1.08E-04,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected;extended",From new raw data
