No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.013e-10,+/-0.60E-11,erg/s/cm^2^,2.53e+19,4e-07,2.37e-08,2.37e-08,,,+/-2.37E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,043.774 -00.199 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),7.8e-11,,erg/cm^2^/s,2.53e+19,3.08e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,043.8008 -00.1836 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),8.84e-11,,erg/cm^2^/s,2.53e+19,3.49e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),1.237e-10,,erg/cm^2^/s,2.53e+19,4.89e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),7.431e-11,+/-72.12E-12,erg/s/cm^2^,2.53e+19,2.94e-07,2.85e-07,2.85e-07,,,+/-2.85E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,043.81074020 -00.18426273 (J2000),From fitting to map,S/N = 34.31 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),8.7e-11,+/-3.6e-12,erg/cm^2^/s,1.99e+19,4.37e-07,1.81e-08,1.81e-08,,,+/-1.81E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,043.813 -00.190 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),1.083e-10,,erg/cm^2^/s,1.98e+19,5.47e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,40-100 keV INTEGRAL,3.4,+/-0.5,milliCrab,1.69e+19,1.9e-07,2.79e-08,2.79e-08,,,+/-2.79E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,043.771 -00.204 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,4.2e-11,,erg/cm^2^/s,1.69e+19,2.49e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,43.80133 -0.18381 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,20-100 keV INTEGRAL,5.247e-11,,erg/s/cm^2^,1.45e+19,3.62e-07,,,,,,Jy,2009MNRAS.399..944M,no uncertainty reported,60.00 keV,Broad-band measurement,02 55 12.19 -00 11 02.3 (J2000),Flux integrated from map,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
