No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (Chandra),9.35e-13,,ergs s^-1^ cm^-2^,1.45e+18,6.45e-08,,,,,,Jy,2005ApJ...629...88S,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
2,2.0-10.0 keV,1e-12,+/-2.0E-13,erg cm^-2^ s^-1^,1.45e+18,6.9e-08,1.38e-08,1.38e-08,,,+/-1.38E-08,Jy,2006MNRAS.366..339B,uncertainty,6   keV,Broad-band measurement,16 20 21.85 +17 36 23.12 (J2000),Corrected to total flux from single aperture measurement,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,0.3-8 keV (Chandra),2.13e-12,,erg/cm^2^/s,1e+18,2.13e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,0.5-2.5 keV Chandra,,<1.04E-14,erg/s/cm^2^,3.63e+17,,,,2.87e-09,,<2.87E-09,Jy,2007MNRAS.381.1109B,3 sigma,1.50 keV,Broad-band measurement,16 20 21.85 +17 36 23.12 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
5,0.1-2.4 keV (ROSAT),2.08e-12,+/-2.97E-13,ergs sec^-1^ cm^-2^,3.25e+17,6.4e-07,9.14e-08,9.14e-08,,,+/-9.14E-08,Jy,1994A&A...281..355B,based on count statistics only,1.3   keV,Broad-band measurement; synthetic band,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
6,1 keV,181.0,+/-25.0,nJy,2.42e+17,1.81e-07,2.5e-08,2.5e-08,,,+/-2.50E-08,Jy,2006MNRAS.366..339B,uncertainty,1   keV,Broad-band measurement,16 20 21.85 +17 36 23.12 (J2000),Corrected to total flux from single aperture measurement,,From new raw data
7,FUV (GALEX) AB,17.9347,+/-0.0406021,mag,1950000000000000.0,0.000243,9.1e-06,9.1e-06,,,+/-9.10E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,245.09089820100 17.606593129295 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,FUV (GALEX) AB,18.3376,+/-0.0519809,mag,1950000000000000.0,0.000168,8.04e-06,8.04e-06,,,+/-8.04E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,245.09089820100 17.606593129295 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,C IV 1549 (HST),9.9e-13,,ergs/s/cm^2^,1940000000000000.0,99000000000.0,,,,,,Jy-Hz,2007ApJ...666..757S,no uncertainty reported,1549   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,Broad component,From reprocessed raw data
10,C IV 1549 (HST),3.7e-14,+/-40  %,ergs/s/cm^2^,1940000000000000.0,3700000000.0,1480000000.0,1480000000.0,,,+/-1.48E+09,Jy-Hz,2007ApJ...666..757S,uncertainty,1549   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,Narrow component,From reprocessed raw data
11,NUV (GALEX) AB,17.2524,+/-0.0179368,mag,1290000000000000.0,0.000456,7.53e-06,7.53e-06,,,+/-7.53E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,245.09089820100 17.606593129295 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
12,NUV (GALEX) AB,17.628,+/-0.0227342,mag,1290000000000000.0,0.000323,6.76e-06,6.76e-06,,,+/-6.76E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,245.09089820100 17.606593129295 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
13,log nu(Hz) 14.95,-0.43,+/-0.02,log f_nu (milliJy),891000000000000.0,0.000372,1.75e-05,1.75e-05,,,+/-1.75E-05,Jy,1979ApJ...230...79N,uncertainty,14.95      log nu(Hz),Broad-band measurement,,Flux in fixed aperture,,From new raw data
14,u (SDSS PSF) AB,17.097,+/-0.021,asinh mag,836000000000000.0,0.000546,1.06e-05,1.06e-05,,,+/-1.06E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,245.0909147128 17.6066566513 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
15,U Johnson,15.62,,mag,819000000000000.0,0.00102,,,,,,Jy,1965ApJ...142.1307S,no uncertainty reported,3660       A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
16,U,15.48,,mag,819000000000000.0,0.00116,,,,,,Jy,1978ApJS...36..317W,no uncertainty reported,3660   A,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; derived from aflux in a different band and a color; Standard Johnson UBVRI filters assumed
17,log nu(Hz) 14.90,-0.36,+/-0.02,log f_nu (milliJy),794000000000000.0,0.000437,2.06e-05,2.06e-05,,,+/-2.06E-05,Jy,1979ApJ...230...79N,uncertainty,14.90      log nu(Hz),Broad-band measurement,,Flux in fixed aperture,,From new raw data
18,log nu(Hz) 14.85,-0.28,+/-0.02,log f_nu (milliJy),708000000000000.0,0.000525,2.47e-05,2.47e-05,,,+/-2.47E-05,Jy,1979ApJ...230...79N,uncertainty,14.85      log nu(Hz),Broad-band measurement,,Flux in fixed aperture,,From new raw data
19,B Johnson,16.53,,mag,681000000000000.0,0.00104,,,,,,Jy,1965ApJ...142.1307S,no uncertainty reported,4400       A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
20,B,16.27,,mag,681000000000000.0,0.00132,,,,,,Jy,1978ApJS...36..317W,no uncertainty reported,4400   A,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; derived from aflux in a different band and a color; Standard Johnson UBVRI filters assumed
