No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.01-1 TeV (Fermi),3.62e-12,+/-1.90E-12,erg/cm^2^/s,1.22e+26,2.97e-15,1.56e-15,1.56e-15,,,+/-1.56E-15,Jy,2017ApJS..232...18A,1 sigma,0.51 TeV,Broad-band measurement,011.914228 -25.290012 (J2000),From fitting to map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,100 MeV-100 GeV LAT,1.3e-11,+/-0.0E-12,erg/s/cm^2^,1.21e+25,1.07e-13,,,,,+/-...,Jy,2010ApJS..188..405A,uncertainty,50050 MeV,Broad-band measurement,011.827 -25.208 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,0.1-100 GeV (Fermi),7.6e-12,+/-1.3E-12,erg/cm^2^/s,1.21e+25,6.28e-14,1.07e-14,1.07e-14,,,+/-1.07E-14,Jy,2012ApJS..199...31N,1 sigma,50.05 GeV,Broad-band measurement,011.755 -25.275 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,0.1-100 GeV (Fermi),8.6e-12,+/-0.9E-12,erg/cm^2^/s,1.21e+25,7.11e-14,7.44e-24,7.44e-24,,,+/-7.44E-24,Jy,2015ApJS..218...23A,1 sigma,50.05 GeV,Broad-band measurement,011.887 -25.275 (J2000),From fitting to map,Gamma=2.17; Mod=PL,From new raw data; NED frequency assigned to mid-point ofband in keV
5,0.2-4 keV (EINSTEIN),3.498e-12,,ergs sec^-1^ cm^-2^,5.25e+17,6.67e-07,,,,,,Jy,1992ApJS...80..531F,no uncertainty reported,2.1    keV,Broad-band measurement; synthetic band,00 45 06.2 -25 33 48 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
6,0.2-4 keV (EINSTEIN),6.881e-12,,ergs sec^-1^ cm^-2^,5.25e+17,1.31e-06,,,,,,Jy,1992ApJS...80..531F,no uncertainty reported,2.1    keV,Broad-band measurement; synthetic band,00 45 06 -25 33 43 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
7,0.1-2.4 keV (ROSAT),5.72e-12,+/-5.85E-13,ergs sec^-1^ cm^-2^,3.25e+17,1.76e-06,1.8e-07,1.8e-07,,,+/-1.80E-07,Jy,1994A&A...281..355B,based on count statistics only,1.3   keV,Broad-band measurement; synthetic band,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
8,FUV (GALEX) AB,11.47,+/-0.01,mag,1980000000000000.0,0.0938,0.000864,0.000864,,,+/-8.64E-04,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,00 47 33.1 -25 17 17.6 (J2000),Total flux,,From new raw data
9,1530 A (GALEX) AB,11.01,+/-0.02,mag,1960000000000000.0,0.143,0.00264,0.00264,,,+/-2.64E-03,Jy,2006ApJS..164...38I,typical accuracy,1530   A,Broad-band measurement,00 47 26.14 -25 16 43.64 (J2000),Total flux,,From new raw data; Extinction-corrected for Milky Way
10,FUV (GALEX) AB,11.15,+/-0.05,mag,1950000000000000.0,0.126,0.0058,0.0058,,,+/-5.80E-03,Jy,2011ApJS..192....6L,uncertainty,1539 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data; Extinction-corrected for Milky Way
11,FUV (GALEX),11.28,+/-0.02,mag,1950000000000000.0,0.016,0.000295,0.000295,,,+/-2.95E-04,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,00 47 33.108 -25 17 18.38 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
12,FUV (GALEX),11.37,+/-0.01,mag,1950000000000000.0,0.0147,0.000136,0.000136,,,+/-1.36E-04,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,00 47 33.108 -25 17 18.38 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
13,FUV (GALEX) AB,11.4603,+/-0.00185201,mag,1950000000000000.0,0.0946,0.000161,0.000161,,,+/-1.61E-04,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,11.888196279650 -25.28790532009 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
14,FUV (GALEX) AB,21.7563,+/-0.269553,mag,1950000000000000.0,7.2e-06,1.79e-06,1.79e-06,,,+/-1.79E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,11.888196279650 -25.28790532009 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
15,1550 A (OAO),9.08,+/-0.55,mag,1930000000000000.0,0.068,0.0448,0.0448,,,+/-4.48E-02,Jy,1982ApJ...256....1C,rms noise,1550       A,Broad-band measurement,,Flux in fixed aperture,Aperture 10.0 arcmin,From new raw data
16,1910 A (OAO),9.66,+/-0.05,mag,1570000000000000.0,0.0605,0.00285,0.00285,,,+/-2.85E-03,Jy,1982ApJ...256....1C,rms noise,1910       A,Broad-band measurement,,Flux in fixed aperture,Aperture 10.0 arcmin,From new raw data
17,NUV (GALEX) AB,10.94,+/-0.01,mag,1320000000000000.0,0.153,0.00141,0.00141,,,+/-1.41E-03,Jy,2007ApJS..173..185G,uncertainty,2267 A,Broad-band measurement,00 47 33.1 -25 17 17.6 (J2000),Total flux,,From new raw data
18,2315 A (GALEX) AB,10.44,+/-0.01,mag,1300000000000000.0,0.242,0.00223,0.00223,,,+/-2.23E-03,Jy,2006ApJS..164...38I,typical accuracy,2315   A,Broad-band measurement,00 47 26.14 -25 16 43.64 (J2000),Total flux,,From new raw data; Extinction-corrected for Milky Way
19,NUV (GALEX) AB,10.8263,+/-0.00047376,mag,1290000000000000.0,0.17,7.4e-05,7.4e-05,,,+/-7.40E-05,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,11.888196279650 -25.28790532009 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
20,NUV (GALEX) AB,20.9177,+/-0.0612547,mag,1290000000000000.0,1.56e-05,8.8e-07,8.8e-07,,,+/-8.80E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,11.888196279650 -25.28790532009 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
21,NUV (GALEX) AB,10.62,+/-0.03,mag,1290000000000000.0,0.205,0.00567,0.00567,,,+/-5.67E-03,Jy,2011ApJS..192....6L,uncertainty,2316 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data; Extinction-corrected for Milky Way
22,NUV (GALEX),10.69,+/-0.01,mag,1290000000000000.0,0.0418,0.000385,0.000385,,,+/-3.85E-04,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,00 47 33.108 -25 17 18.38 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
23,NUV (GALEX),10.77,+/-0.01,mag,1290000000000000.0,0.0388,0.000357,0.000357,,,+/-3.57E-04,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,00 47 33.108 -25 17 18.38 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
24,2460 A (OAO),9.64,+/-0.03,mag,1220000000000000.0,0.102,0.00286,0.00286,,,+/-2.86E-03,Jy,1982ApJ...256....1C,rms noise,2460       A,Broad-band measurement,,Flux in fixed aperture,Aperture 10.0 arcmin,From new raw data
25,2980 A (OAO),9.26,+/-0.08,mag,1010000000000000.0,0.213,0.0163,0.0163,,,+/-1.63E-02,Jy,1982ApJ...256....1C,rms noise,2980       A,Broad-band measurement,,Flux in fixed aperture,Aperture 10.0 arcmin,From new raw data
26,3320 A (OAO),8.93,+/-0.05,mag,903000000000000.0,0.358,0.0169,0.0169,,,+/-1.69E-02,Jy,1982ApJ...256....1C,rms noise,3320       A,Broad-band measurement,,Flux in fixed aperture,Aperture 10.0 arcmin,From new raw data
27,4250 A (OAO),8.1,+/-0.03,mag,705000000000000.0,1.26,0.0353,0.0353,,,+/-3.53E-02,Jy,1982ApJ...256....1C,rms noise,4250       A,Broad-band measurement,,Flux in fixed aperture,Aperture 10.0 arcmin,From new raw data
