No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),2.4e-12,,erg/cm^2^/s,1e+18,2.4e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,0.1-2.4 keV (ROSAT),2.04e-12,+/-5.82E-13,ergs sec^-1^ cm^-2^,3.25e+17,6.28e-07,1.79e-07,1.79e-07,,,+/-1.79E-07,Jy,1994A&A...281..355B,based on count statistics only,1.3   keV,Broad-band measurement; synthetic band,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
3,U Johnson,18.68,,mag,819000000000000.0,6.1e-05,,,,,,Jy,1965ApJ...142.1307S,no uncertainty reported,3660       A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
4,B Johnson,19.37,,mag,681000000000000.0,7.61e-05,,,,,,Jy,1965ApJ...142.1307S,no uncertainty reported,4400       A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
5,V Johnson,18.84,,mag,542000000000000.0,0.000106,,,,,,Jy,1965ApJ...142.1307S,no uncertainty reported,5530       A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
6,J (2MASS/FLWO),16.767,+/-0.135,mag,243000000000000.0,0.000313,3.89e-05,3.89e-05,,,+/-3.89E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
7,J (2MASS/FLWO),17.109,+/-0.214,mag,243000000000000.0,0.000229,4.5e-05,4.5e-05,,,+/-4.50E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
8,J (UKIRT/IRCAM3),16.9,+/-0.03,mag,240000000000000.0,0.000278,7.79e-06,7.79e-06,,,+/-7.79E-06,Jy,2000MNRAS.317.1023S,uncertainty,1.247      microns,Broad-band measurement,,From fitting to map,"3 arcsec ""aperture""",From new raw data
9,H (UKIRT/IRCAM3),16.32,+/-0.04,mag,184000000000000.0,0.000302,1.13e-05,1.13e-05,,,+/-1.13E-05,Jy,2000MNRAS.317.1023S,uncertainty,1.634      microns,Broad-band measurement,,From fitting to map,"3 arcsec ""aperture""",From new raw data
10,H (2MASS/FLWO),16.005,+/-0.257,mag,180000000000000.0,0.000406,9.61e-05,9.61e-05,,,+/-9.61E-05,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
11,H (2MASS/FLWO),16.157,+/-0.205,mag,180000000000000.0,0.000353,6.66e-05,6.66e-05,,,+/-6.66E-05,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
