No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
21,H{alpha} (CAHA),4.18e-14,,erg/s/cm^2^,457000000000000.0,4180000000.0,,,,,,Jy-Hz,2007A&A...464..541R,no uncertainty reported,6563   A,Line measurement; flux integrated over line; lines measured in emission,22 58 55.5 +40 55 53 (J2000),Total flux,,From new raw data
22,H{alpha},8.3e-15,+/-0.1E-15,erg/cm^2^/s,457000000000000.0,830000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6563 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Narrow comp;spec fit flag=2; see paper,From reprocessed raw data
23,[N II] 6583,1.79e-14,+/-0.4E-15,erg/cm^2^/s,455000000000000.0,1790000000.0,40000000.0,40000000.0,,,+/-4.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6583 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
24,[S II] 6716,4.9e-15,+/-0.2E-15,erg/cm^2^/s,446000000000000.0,490000000.0,20000000.0,20000000.0,,,+/-2.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6716 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
25,[S II] 6731,3.7e-15,+/-0.1E-15,erg/cm^2^/s,445000000000000.0,370000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6731 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
26,i (KPNO),11.52,,mag,388000000000000.0,0.0619,,,,,,Jy,2011ApJ...739...57K,no uncertainty reported,7734 A,Broad-band measurement,,Flux in fixed aperture,Host mag; AGN contamination removed,From new raw data
27,z (KPNO),11.33,,mag,319000000000000.0,0.0643,,,,,,Jy,2011ApJ...739...57K,no uncertainty reported,9400 A,Broad-band measurement,,Flux in fixed aperture,Host mag; AGN contamination removed,From new raw data
28,J,10.168,+/-0.015,mag,240000000000000.0,0.136,0.0019,0.0019,,,+/-1.90E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,225855.30 +405556.1 (J2000),Flux in fixed aperture,,From new raw data
29,J_14arcsec (2MASS),11.389,+/-0.005,mag,240000000000000.0,0.0443,0.000204,0.000204,,,+/-2.04E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,225855.30 +405556.1 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
30,J,10.216,+/-0.015,mag,240000000000000.0,0.13,0.00182,0.00182,,,+/-1.82E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,225855.30 +405556.1 (J2000),Flux in fixed aperture,115.6 x   30.1 arcsec integration area.,From new raw data
31,H,9.436,+/-0.018,mag,182000000000000.0,0.172,0.00288,0.00288,,,+/-2.88E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,225855.30 +405556.1 (J2000),Flux in fixed aperture,115.6 x   30.1 arcsec integration area.,From new raw data
32,H_14arcsec (2MASS),10.578,+/-0.006,mag,182000000000000.0,0.0601,0.000333,0.000333,,,+/-3.33E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,225855.30 +405556.1 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
33,H,9.382,+/-0.033,mag,182000000000000.0,0.181,0.00558,0.00558,,,+/-5.58E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,225855.30 +405556.1 (J2000),Flux in fixed aperture,,From new raw data
34,K_s,9.107,+/-0.022,mag,138000000000000.0,0.152,0.00311,0.00311,,,+/-3.11E-03,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,225855.30 +405556.1 (J2000),Flux in fixed aperture,115.6 x   30.1 arcsec integration area.,From new raw data
35,K_s,9.035,+/-0.020,mag,138000000000000.0,0.162,0.00302,0.00302,,,+/-3.02E-03,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,225855.30 +405556.1 (J2000),Flux in fixed aperture,,From new raw data
36,K_s_14arcsec (2MASS),10.237,+/-0.007,mag,138000000000000.0,0.0536,0.000347,0.000347,,,+/-3.47E-04,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,225855.30 +405556.1 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
37,12 microns (IRAS),,<0.250,Jy,25000000000000.0,,,,0.25,,<2.50E-01,Jy,1988IRASP.C2..0000:,3 sigma,12         microns,Broad-band measurement,225637.1 +403950 (B1950),Integrated from scans,,From new raw data
38,[Ne II] 12.81 (IRS),2.08e-21,+/-0.28E-21,W/cm^2^,23400000000000.0,2080000000.0,280000000.0,280000000.0,,,+/-2.80E+08,Jy-Hz,2010ApJ...716.1151W,1 sigma,12.81 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
39,[Ne V] 14.32 (IRS),5e-22,+/-0.01E-21,W/cm^2^,20900000000000.0,500000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2010ApJ...716.1151W,1 sigma,14.32 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
40,[Ne III] 15.56 (IRS),1.76e-21,+/-0.05E-21,W/cm^2^,19300000000000.0,1760000000.0,50000000.0,50000000.0,,,+/-5.00E+07,Jy-Hz,2010ApJ...716.1151W,1 sigma,15.56 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
41,[Ne V] 24.32 (IRS),1.44e-21,+/-0.20E-21,W/cm^2^,12300000000000.0,500000000.0,200000000.0,200000000.0,,,+/-2.00E+08,Jy-Hz,2010ApJ...716.1151W,1 sigma,24.32 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
42,25 microns (IRAS),,<0.281,Jy,12000000000000.0,,,,0.281,,<2.81E-01,Jy,1988IRASP.C2..0000:,3 sigma,25         microns,Broad-band measurement,225637.1 +403950 (B1950),Integrated from scans,,From new raw data
43,[O IV] 25.89 (IRS),4.07e-21,+/-0.37E-21,W/cm^2^,11600000000000.0,4070000000.0,370000000.0,370000000.0,,,+/-3.70E+08,Jy-Hz,2010ApJ...716.1151W,1 sigma,25.89 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
44,60 microns (IRAS),0.837,+/-10  %,Jy,5000000000000.0,0.837,0.0837,0.0837,,,+/-8.37E-02,Jy,1988IRASP.C2..0000:,uncertainty,60         microns,Broad-band measurement,225637.1 +403950 (B1950),Integrated from scans,IRAS quality flag = 3,From new raw data
45,70 microns (PACS),1.189,+/-0.071,Jy,4280000000000.0,1.19,0.071,0.071,,,+/-7.10E-02,Jy,2014ApJ...794..152M,uncertainty,70 microns,Broad-band measurement,22 58 55.5 +40 55 53 (J2000),Flux in fixed aperture,"PA=186 deg; Min=18""; Max=49""",From new raw data
46,100 microns (IRAS),3.474,+/-12  %,Jy,3000000000000.0,3.47,0.417,0.417,,,+/-4.17E-01,Jy,1988IRASP.C2..0000:,uncertainty,100        microns,Broad-band measurement,225637.1 +403950 (B1950),Integrated from scans,IRAS quality flag = 3,From new raw data
47,160 microns (PACS),3.685,+/-0.189,Jy,1810000000000.0,3.69,0.189,0.189,,,+/-1.89E-01,Jy,2014ApJ...794..152M,uncertainty,166 microns,Broad-band measurement,22 58 55.5 +40 55 53 (J2000),Flux in fixed aperture,"PA=186 deg; Min=18""; Max=49""",From new raw data
48,250 microns (SPIRE),2.595,+/-0.231,Jy,1200000000000.0,2.6,0.231,0.231,,,+/-2.31E-01,Jy,2016MNRAS.456.3335S,uncertainty,250 microns,Broad-band measurement,22 58 55.5 +40 55 53 (J2000),Flux in fixed aperture,Greater than 5sigma detection,From new raw data
49,350 microns (SPIRE),1.241,+/-0.137,Jy,857000000000.0,1.24,0.137,0.137,,,+/-1.37E-01,Jy,2016MNRAS.456.3335S,uncertainty,350 microns,Broad-band measurement,22 58 55.5 +40 55 53 (J2000),Flux in fixed aperture,Greater than 5sigma detection,From new raw data
50,500 microns (SPIRE),0.455,+/-0.070,Jy,600000000000.0,0.455,0.07,0.07,,,+/-7.00E-02,Jy,2016MNRAS.456.3335S,uncertainty,500 microns,Broad-band measurement,22 58 55.5 +40 55 53 (J2000),Flux in fixed aperture,Greater than 5sigma detection,From new raw data
51,HI (21 cm line),3.6,+/-0.8,Jy km sec^-1^,1420000000.0,16400.0,3650.0,3650.0,,,+/-3.65E+03,Jy-Hz,1998A&AS..130..333T,rms uncertainty,21         cm,Line measurement; flux integrated over line; lines measured in emission,225637. +403949. (B1950),Integrated from scans; Beam filling or dilution corrected,,From new raw data
52,1.4 GHz (VLA),11.8,,milliJy,1400000000.0,0.0118,,,,,,Jy,2002AJ....124..675C,no uncertainty reported,1.4   GHz,Broad-band measurement,,Flux integrated from map,,Averaged from previously published data
