No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),5.33e-14,,erg/cm^2^/s,1e+18,5.33e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,FUV (GALEX) AB,17.72,+/-0.10,mag,1960000000000000.0,0.000296,2.72e-05,2.72e-05,,,+/-2.72E-05,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,349.56787000 6.58578900 (J2000),Flux in fixed aperture,"80""x75"" aperture",From new raw data
3,FUV (GALEX) AB,16.71,+/-0.10,mag,1960000000000000.0,0.000754,6.95e-05,6.95e-05,,,+/-6.95E-05,Jy,2014ApJS..212...18B,uncertainty,1531   A,Broad-band measurement,349.56787000 6.58578900 (J2000),Flux in fixed aperture,"80""x75"" aperture",From new raw data; Extinction-corrected for Milky Way
4,NUV (GALEX) AB,16.9,+/-0.10,mag,1310000000000000.0,0.000629,5.79e-05,5.79e-05,,,+/-5.79E-05,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,349.56787000 6.58578900 (J2000),Flux in fixed aperture,"80""x75"" aperture",From new raw data
5,NUV (GALEX) AB,15.86,+/-0.10,mag,1310000000000000.0,0.00165,0.000152,0.000152,,,+/-1.52E-04,Jy,2014ApJS..212...18B,uncertainty,2286   A,Broad-band measurement,349.56787000 6.58578900 (J2000),Flux in fixed aperture,"80""x75"" aperture",From new raw data; Extinction-corrected for Milky Way
6,u (SDSS) AB,15.06,+/-0.10,mag,844000000000000.0,0.00343,0.00032,0.00032,,,+/-3.20E-04,Jy,2014ApJS..212...18B,uncertainty,3551   A,Broad-band measurement,349.56787000 6.58578900 (J2000),Flux in fixed aperture,"80""x75"" aperture",From new raw data
7,u (SDSS) AB,14.48,+/-0.10,mag,844000000000000.0,0.00586,0.000546,0.000546,,,+/-5.46E-04,Jy,2014ApJS..212...18B,uncertainty,3551   A,Broad-band measurement,349.56787000 6.58578900 (J2000),Flux in fixed aperture,"80""x75"" aperture",From new raw data; Extinction-corrected for Milky Way
8,U (U_T),14.09,+/-0.10,mag,819000000000000.0,0.00419,0.000412,0.000412,,,+/-4.12E-04,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,231543.7 +061845 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
9,U (U_T^0),13.04,,mag,819000000000000.0,0.011,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,231543.7 +061845 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
10,[O II] 3727 (Bok),1.19e-13,+/-26.0E-15,erg s^-1^ cm^-2^,804000000000000.0,11900000000.0,2600000000.0,2600000000.0,,,+/-2.60E+09,Jy-Hz,2006ApJS..164...81M,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,23 18 16.3 +06 35 09 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
11,H{delta} (Bok),2.8e-14,+/-5.90E-15,erg s^-1^ cm^-2^,731000000000000.0,2800000000.0,590000000.0,590000000.0,,,+/-5.90E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4101   A,Line measurement; flux integrated over line; lines measured in emission,23 18 16.3 +06 35 09 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
12,H{gamma} (Bok),3.45e-14,+/-5.00E-15,erg s^-1^ cm^-2^,691000000000000.0,3450000000.0,500000000.0,500000000.0,,,+/-5.00E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,23 18 16.3 +06 35 09 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
13,B (B_T^0),12.96,,mag,681000000000000.0,0.0279,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,231543.7 +061845 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
14,m_p,13.8,+/-0.4,mag,681000000000000.0,0.0129,0.00573,0.00573,,,+/-5.73E-03,Jy,1965CGCG5.C...0000Z,rms noise,4400       A,Broad-band measurement,231548.0 +061800. (B1950),Estimated by eye,,From new raw data
15,B (m_B),13.61,+/-0.18,mag,681000000000000.0,0.0153,0.00276,0.00276,,,+/-2.76E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,231543.7 +061845 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
16,B (B_T),13.86,+/-0.10,mag,681000000000000.0,0.0122,0.00117,0.00117,,,+/-1.17E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,231543.7 +061845 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
17,g (SDSS) AB,13.71,+/-0.15,mag,640000000000000.0,0.0119,0.00169,0.00169,,,+/-1.69E-03,Jy,2014ApJS..212...18B,uncertainty,4681   A,Broad-band measurement,349.56787000 6.58578900 (J2000),Flux in fixed aperture,"80""x75"" aperture",From new raw data
18,g (SDSS) AB,13.26,+/-0.15,mag,640000000000000.0,0.018,0.00256,0.00256,,,+/-2.56E-03,Jy,2014ApJS..212...18B,uncertainty,4681   A,Broad-band measurement,349.56787000 6.58578900 (J2000),Flux in fixed aperture,"80""x75"" aperture",From new raw data; Extinction-corrected for Milky Way
19,H{beta} (Bok),7.71e-14,+/-4.90E-15,erg s^-1^ cm^-2^,617000000000000.0,7710000000.0,490000000.0,490000000.0,,,+/-4.90E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4861   A,Line measurement; flux integrated over line; lines measured in emission,23 18 16.3 +06 35 09 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
