No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),2.3e-13,,ergs/cm^2^/s,1e+18,2.3e-08,,,,,,Jy,2004ApJ...617..915D,no uncertainty reported,4.15 keV,Broad-band measurement,,Total flux,Source flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,0.3-8 keV (Chandra),2.1e-13,,ergs/cm^2^/s,1e+18,2.1e-08,,,,,,Jy,2004ApJ...617..915D,no uncertainty reported,4.15 keV,Broad-band measurement,,Total flux,AGN flux; power law,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,0.3-8 keV (Chandra),4.73e-13,,erg/cm^2^/s,1e+18,4.73e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,0.5-5 keV (Chandra),6.2e-14,+/-2.7E-14,erg cm^-2^ s^-1^,6.65e+17,9.32e-09,4.06e-09,4.06e-09,,,+/-4.06E-09,Jy,2006A&A...451...35B,90% confidence,2.75   keV,Broad-band measurement,,Flux integrated from map,Thermal component flux,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
5,0.5-5 keV (Chandra),2.4e-13,+/-1.6E-13,erg cm^-2^ s^-1^,6.65e+17,3.61e-08,2.41e-08,2.41e-08,,,+/-2.41E-08,Jy,2006A&A...451...35B,90% confidence,2.75   keV,Broad-band measurement,,Flux integrated from map,Nuclear flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,2 keV (Einstein),-6.89,+/-23.7%,log (Jy),4.84e+17,1.29e-07,3.05e-08,3.05e-08,,,+/-3.05E-08,Jy,1983ApJ...269..400F,uncertainty,2   keV,Broad-band measurement,02 20 02 42 45.9 (B1950),Flux integrated from map,,From new raw data
7,1 keV (Chandra),1.2e-13,+/-0.8E-13,erg cm^-2^ s^-1^,2.42e+17,4.96e-08,3.31e-08,3.31e-08,,,+/-3.31E-08,Jy,2006A&A...451...35B,90% confidence,1   keV,Broad-band measurement,,Flux integrated from map,Non-thermal nuclear flux,From reprocessed raw data; Extinction-corrected for Milky Way
8,1 keV (Chandra),34.0,+/-5,nJy,2.42e+17,3.4e-08,5e-09,5e-09,,,+/-5.00E-09,Jy,2006ApJ...642...96E,uncertainty,1   keV,Broad-band measurement,02 23 11.41 +42 59 31.38 (J2000),Flux in fixed aperture,,From reprocessed raw data
9,H{alpha} (TNG),-13.9,+/-4   %,log(erg/cm^2^/s),457000000000000.0,1260000000.0,50400000.0,50400000.0,,,+/-5.04E+07,Jy-Hz,2009A&A...495.1033B,uncertainty,6563 A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
10,H{alpha}+[NII] (HST),1.9e-14,,erg/s/cm^2^,456000000000000.0,1900000000.0,,,,,,Jy-Hz,2005A&A...439..935C,no uncertainty reported,6570   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,Averaged new and previously published data
11,J (2MASS/FLWO),12.851,+/-0.067,mag,243000000000000.0,0.0115,0.000712,0.000712,,,+/-7.12E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
12,J (2MASS/FLWO),12.281,+/-0.007,mag,243000000000000.0,0.0195,0.000126,0.000126,,,+/-1.26E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
13,J (UKIRT),12.33,+/-0.12,mag,240000000000000.0,0.0187,0.00219,0.00219,,,+/-2.19E-03,Jy,1985MNRAS.214..109L,estimated error,1.247      microns,Broad-band measurement,,Flux in fixed aperture,"7.5"" aperture",From new raw data; Extinction-corrected for Milky Way
14,F160W (HST/NICMOS2),15.827,,mag,187000000000000.0,0.000506,,,,,,Jy,2006ApJS..164..307M,no uncertainty reported,1.6037   microns,Broad-band measurement,02 23 11.46 +42 59 31.34 (J2000),Flux in fixed aperture,Aperture radius = 1 kpc,From new raw data
15,F160W (HST),-27.04,,log(erg/s/cm^2^/Hz),187000000000000.0,9.12e-05,,,,,,Jy,2010ApJ...725.2426B,no uncertainty reported,1.60 microns,Broad-band measurement,,From fitting to map,Nuclear flux,From new raw data
16,H (UKIRT),11.63,+/-0.11,mag,184000000000000.0,0.0227,0.00242,0.00242,,,+/-2.42E-03,Jy,1985MNRAS.214..109L,estimated error,1.634      microns,Broad-band measurement,,Flux in fixed aperture,"7.5"" aperture",From new raw data; Extinction-corrected for Milky Way
17,H (2MASS/FLWO),11.947,+/-0.07,mag,180000000000000.0,0.017,0.0011,0.0011,,,+/-1.10E-03,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
18,H (2MASS/FLWO),11.494,+/-0.011,mag,180000000000000.0,0.0259,0.000262,0.000262,,,+/-2.62E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
19,K_s (2MASS/FLWO),11.217,+/-0.011,mag,139000000000000.0,0.0217,0.00022,0.00022,,,+/-2.20E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
20,K_s (2MASS/FLWO),11.881,+/-0.081,mag,139000000000000.0,0.0118,0.00088,0.00088,,,+/-8.80E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
21,K (UKIRT),11.3,+/-0.10,mag,137000000000000.0,0.0198,0.00191,0.00191,,,+/-1.91E-03,Jy,1985MNRAS.214..109L,estimated error,2.195      microns,Broad-band measurement,,Flux in fixed aperture,"7.5"" aperture",From new raw data; Extinction-corrected for Milky Way
22,W1 (WISE),10.319,+/-0.021,mag,88200000000000.0,0.0231,0.000446,0.000446,,,+/-4.46E-04,Jy,2014MNRAS.438.1149G,rms uncertainty,3.4 microns,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data
23,L (UKIRT),11.16,+/-0.12,mag,87000000000000.0,0.00752,0.000879,0.000879,,,+/-8.79E-04,Jy,1985MNRAS.214..109L,estimated error,3.45       microns,Broad-band measurement,,Flux in fixed aperture,"7.5"" aperture",From new raw data; Extinction-corrected for Milky Way
24,4.5 microns (ISOCAM),14.0,+/-1,milliJy,66600000000000.0,0.014,0.001,0.001,,,+/-1.00E-03,Jy,2004A&A...421..129S,1 sigma,4.5   microns,Broad-band measurement,,From multi-aperture data,,From reprocessed raw data
