No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,15-150 keV (Swift),1.5e-11,+/-8.5e-12,erg/cm^2^/s,1.99e+19,7.54e-08,4.27e-08,4.27e-08,,,+/-4.27E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,051.236 -03.080 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV,3.84e-13,+/-2.83E-13,erg/s/cm^2^,1.45e+18,2.65e-08,1.95e-08,1.95e-08,,,+/-1.95E-08,Jy,2011ApJ...729...52L,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,2-10 keV (XMM),4.8e-13,,erg/s/cm^2^,1.45e+18,3.31e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,051.200 -03.043 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,FUV (GALEX) AB,17.26,,mag,1980000000000000.0,0.000453,,,,,,Jy,2007ApJS..173..404B,no uncertainty reported,1516 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data; Extinction-corrected for Milky Way
5,FUV (GALEX) AB,17.7794,+/-0.0581493,mag,1950000000000000.0,0.000281,1.5e-05,1.5e-05,,,+/-1.50E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,51.202942916427 -3.042488494894 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,FUV (GALEX) AB,19.4532,+/-0.141525,mag,1950000000000000.0,6.01e-05,7.83e-06,7.83e-06,,,+/-7.83E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,51.202942916427 -3.042488494894 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,17.0762,+/-0.0243588,mag,1290000000000000.0,0.000536,1.2e-05,1.2e-05,,,+/-1.20E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,51.202942916427 -3.042488494894 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,19.1002,+/-0.0686046,mag,1290000000000000.0,8.32e-05,5.25e-06,5.25e-06,,,+/-5.25E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,51.202942916427 -3.042488494894 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,F330W (HST/ACS),16.92,,mag,908000000000000.0,0.00062,,,,,,Jy,2007AJ....134..648M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,"1"" radius aperture",From reprocessed raw data
10,F330W (HST/ACS),17.64,,mag,908000000000000.0,0.000319,,,,,,Jy,2007AJ....134..648M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,"0.3"" radius aperture",From reprocessed raw data
11,F330W (HST/ACS),15.39,,mag,908000000000000.0,0.00253,,,,,,Jy,2007AJ....134..648M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,"5.19"" radius aperture",From reprocessed raw data
12,U (U_T),13.58,+/-0.13,mag,819000000000000.0,0.00669,0.000862,0.000862,,,+/-8.62E-04,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,032218.0 -031303 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
13,103a-O (POSS-I O),14.59,,mag,740000000000000.0,0.00556,,,,,,Jy,2006ApJ...639...37K,no uncertainty reported,4050   A,Broad-band measurement,032448.8 -030226 (J2000),Flux integrated from map,,Averaged new and previously published data
14,B (B_T),13.32,+/-0.13,mag,681000000000000.0,0.02,0.00255,0.00255,,,+/-2.55E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,032218.0 -031303 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
15,J_pg,13.4,+/-0.3,mag,641000000000000.0,0.0172,0.00476,0.00476,,,+/-4.76E-03,Jy,2007ApJS..170...33P,estimated error,4680   A,Broad-band measurement,03 24 48.78 -03 02 33.5 (J2000),Flux in fixed aperture,Isophotal mag,From reprocessed raw data
16,[O III] 5007 (SDSS),1.4e-13,,erg/s/cm^2^,599000000000000.0,14000000000.0,,,,,,Jy-Hz,2010ApJ...720..786L,no uncertainty reported,5007 A,Line measurement; flux integrated over line; lines measured in emission,03 24 48.7 -03 02 32 (J2000),Flux integrated from map,,Averaged from previously published data
17,V (V_T),12.45,+/-0.13,mag,542000000000000.0,0.0381,0.00486,0.00486,,,+/-4.86E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,5530       A,Broad-band measurement,032218.0 -031303 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
18,F_pg,11.8,+/-0.3,mag,468000000000000.0,0.0587,0.0162,0.0162,,,+/-1.62E-02,Jy,2007ApJS..170...33P,estimated error,6400   A,Broad-band measurement,03 24 48.78 -03 02 33.5 (J2000),Flux in fixed aperture,Isophotal mag,From reprocessed raw data
19,J (2MASS/CTIO),,>11.904,mag,243000000000000.0,,,,,0.0276,<2.76E-02,Jy,2006AJ....131.1163S,95% confidence,1.235      microns,Broad-band measurement,,Flux in fixed aperture,,From new raw data
20,J (ESO/SPM),69.1,+/-4.60,milliJy,241000000000000.0,0.0691,0.0046,0.0046,,,+/-4.60E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.244      microns,Broad-band measurement,032217.1 -031306 (B1950),Flux in fixed aperture,"30"" aperture",From new raw data
21,J (ESO/SPM),56.0,+/-3.73,milliJy,241000000000000.0,0.056,0.00373,0.00373,,,+/-3.73E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.244      microns,Broad-band measurement,032217.1 -031306 (B1950),Flux in fixed aperture,"30"" aperture",From new raw data
