No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.66e-11,,erg/cm^2^/s,2.53e+19,6.56e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),1.62e-11,,erg/cm^2^/s,2.53e+19,6.4e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.116e-11,+/-9.22E-12,erg/s/cm^2^,2.53e+19,4.41e-08,3.64e-08,3.64e-08,,,+/-3.64E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,282.01043620 -78.54252420 (J2000),From fitting to map,S/N = 7.71 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),1.4e-11,+/-7.3e-12,erg/cm^2^/s,1.99e+19,7.04e-08,3.67e-08,3.67e-08,,,+/-3.67E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,281.975 -78.511 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),1.42e-11,,erg/cm^2^/s,1.98e+19,7.17e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,20-50 keV (Swift),6.7e-12,,erg/cm^2^/s,8.46e+18,7.92e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,F_2-10_ keV,1.7,+/-10  %,10^-11^ erg/s/cm^2^,1.45e+18,1.17e-06,1.17e-07,1.17e-07,,,+/-1.17E-07,Jy,1989MNRAS.240..833T,typical accuracy,6.0    keV,Broad-band measurement,,Flux integrated from map,Energy index 2.5,From new raw data; NED frequency assigned to mid-point ofband in keV
8,2.0-10 keV (HEAO-1),3.1e-11,,ergs cm^-2^ s^-1^,1.45e+18,2.14e-06,,,,,,Jy,2006AJ....131.2843S,no uncertainty reported,6   keV,Broad-band measurement,18 47 02.8 -78 31 50 (J2000),Flux integrated from map,,Transformed from previously published data; NED frequencyassigned to mid-point of band in keV
9,2.0-10 keV (ASCA),8e-12,,ergs cm^-2^ s^-1^,1.45e+18,5.52e-07,,,,,,Jy,2006AJ....131.2843S,no uncertainty reported,6   keV,Broad-band measurement,18 47 02.8 -78 31 50 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,2-10 keV (ASCA),8.36e-12,,ergs s^-1^ cm^-2^,1.45e+18,5.77e-07,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,281.7910 -78.5117 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
11,2-10 keV (XMM),6.3e-12,+/-0.300E-12,erg/cm^2^/s,1.45e+18,4.34e-07,2.07e-08,2.07e-08,,,+/-2.07E-08,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,281.76183 -78.530420 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
12,2-10 keV (Swift),6.2e-12,,erg/cm^2^/s,1.45e+18,4.28e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,2-10 keV (Swift),6.2e-12,,erg/cm^2^/s,1.45e+18,4.28e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,0.7-7 keV (ASCA),1.141e-11,,ergs s^-1^ cm^-2^,9.31e+17,1.23e-06,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,3.85   keV,Broad-band measurement,281.7910 -78.5117 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
15,0.7-2 keV (ASCA),5.03e-12,,ergs s^-1^ cm^-2^,3.26e+17,1.54e-06,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,1.35   keV,Broad-band measurement,281.7910 -78.5117 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
16,0.5-2 keV (XMM),3.9e-12,+/-0.200E-12,erg/cm^2^/s,3.02e+17,1.29e-06,6.62e-08,6.62e-08,,,+/-6.62E-08,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,281.76183 -78.530420 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
17,0.1-2.4 keV (ROSAT),1.15e-11,+/-1.29e-12,erg/cm^2^/s,3.02e+17,3.81e-06,4.27e-07,4.27e-07,,,+/-4.27E-07,Jy,2010MNRAS.401.1151M,uncertainty,1.25 keV,Broad-band measurement,18 47 03.02 -78 31 49.9 (J2000),Modelled datum,Unabsorbed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
18,[O II] 3727,1.43e-14,+/-0.7E-15,erg/cm^2^/s,804000000000000.0,1430000000.0,70000000.0,70000000.0,,,+/-7.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,3727 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,"Spectral fitting flag=2,f; see paper",From reprocessed raw data
