No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,19.5,,mag,1960000000000000.0,5.76e-05,,,,,,Jy,2011ApJ...726L...7O,no uncertainty reported,1530 A,Broad-band measurement,,Total flux,,From reprocessed raw data
2,FUV (GALEX) AB,19.8504,+/-0.115936,mag,1950000000000000.0,4.17e-05,4.45e-06,4.45e-06,,,+/-4.45E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,218.57183071814 2.1289042463486 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
3,FUV (GALEX) AB,20.4062,+/-0.152260,mag,1950000000000000.0,2.5e-05,3.5e-06,3.5e-06,,,+/-3.50E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,218.57183071814 2.1289042463486 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
4,FUV (GALEX) AB,19.7879,+/-0.0528003,mag,1950000000000000.0,4.41e-05,2.15e-06,2.15e-06,,,+/-2.15E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,218.57176535227 2.1287603190421 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
5,FUV (GALEX) AB,20.3213,+/-0.0686376,mag,1950000000000000.0,2.7e-05,1.71e-06,1.71e-06,,,+/-1.71E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,218.57176535227 2.1287603190421 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
6,NUV (GALEX) AB,19.07,,mag,1300000000000000.0,8.55e-05,,,,,,Jy,2011ApJ...726L...7O,no uncertainty reported,2310 A,Broad-band measurement,,Total flux,,From reprocessed raw data
7,UVM2 (XMM-OM),3.1e-16,+/-0.53E-16,erg/s/cm^2^/A,1300000000000000.0,5.53e-05,9.45e-06,9.45e-06,,,+/-9.45E-06,Jy,2011ApJ...731...55J,uncertainty,231 nm,Broad-band measurement,14 34 17.15 +02 07 42.3 (J2000),Flux in fixed aperture,,From new raw data
8,NUV (GALEX) AB,19.4011,+/-0.0604072,mag,1290000000000000.0,6.3e-05,3.51e-06,3.51e-06,,,+/-3.51E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,218.57183071814 2.1289042463486 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
9,NUV (GALEX) AB,20.2266,+/-0.0837335,mag,1290000000000000.0,2.95e-05,2.27e-06,2.27e-06,,,+/-2.27E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,218.57183071814 2.1289042463486 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
10,NUV (GALEX) AB,19.3436,+/-0.0272504,mag,1290000000000000.0,6.65e-05,1.67e-06,1.67e-06,,,+/-1.67E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,218.57176535227 2.1287603190421 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
