No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),6.38e-11,+/-0.74E-11,erg/s/cm^2^,2.53e+19,2.52e-07,2.92e-08,2.92e-08,,,+/-2.92E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,176.401 -18.427 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (XMM),-10.4,,log(erg/s/cm^2^),2.53e+19,1.57e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,11 45 40.5 -18 27 15.5 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),3.9e-11,,erg/cm^2^/s,2.53e+19,1.54e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,176.4186 -18.4543 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),5.14e-11,,erg/cm^2^/s,2.53e+19,2.03e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),5.33e-11,,erg/cm^2^/s,2.53e+19,2.11e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),4.828e-11,+/-45.07E-12,erg/s/cm^2^,2.53e+19,1.91e-07,1.78e-07,1.78e-07,,,+/-1.78E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,176.41875590 -18.45486400 (J2000),From fitting to map,S/N = 23.49 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),4.6e-11,+/-4.7e-12,erg/cm^2^/s,1.99e+19,2.31e-07,2.36e-08,2.36e-08,,,+/-2.36E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,176.430 -18.438 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),4.5e-11,,erg/cm^2^/s,1.98e+19,2.27e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,20-60 keV (INTEGRAL),3.29e-11,+/-0.65E-11,erg/s/cm^2^,9.67e+18,3.4e-07,6.72e-08,6.72e-08,,,+/-6.72E-08,Jy,2008A&A...485..707P,uncertainty,40.00 keV,Broad-band measurement,11 45 41 -18 27 29 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,15-55 keV (Swift),2.84e-11,+/-0.27E-11,erg/cm^2^/s,8.46e+18,3.36e-07,3.19e-08,3.19e-08,,,+/-3.19E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,176.393 -18.428 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,20-50 keV (Swift),2e-11,,erg/cm^2^/s,8.46e+18,2.36e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,2-10 keV (XMM),2.83e-11,,erg/cm^2^/s,1.45e+18,1.95e-06,,,,,,Jy,2007MNRAS.382..194N,no uncertainty reported,6 keV,Broad-band measurement,11 45 40.5 -18 27 16 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,2-10 keV (XMM),2.8e-11,+/-0.300E-12,erg/cm^2^/s,1.45e+18,1.93e-06,2.07e-08,2.07e-08,,,+/-2.07E-08,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,176.41863 -18.454310 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
14,2-10 keV (Swift),1.433e-11,,erg/s/cm^2^,1.45e+18,9.88e-07,,,,,,Jy,2009ApJ...690.1322W,no uncertainty reported,6.00 keV,Broad-band measurement,11 45 40.5 -18 27 15.5 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
15,2-10 keV (Swift),1.4e-11,,erg/cm^2^/s,1.45e+18,9.66e-07,,,,,,Jy,2010A&A...517A..14R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
16,2-10 keV (XMM),2.8e-11,,erg/s/cm^2^,1.45e+18,1.93e-06,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
17,2-10 keV (XMM),2.9e-11,+/-3E-12,erg/cm^2^/s,1.45e+18,2e-06,2.07e-07,2.07e-07,,,+/-2.07E-07,Jy,2011A&A...530A.125C,90% confidence,6.00 keV,Broad-band measurement,11 45 40.5 -18 27 16.0 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
18,2-10 keV (XMM),-10.5,,log(erg/s/cm^2^),1.45e+18,2.18e-06,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,6.00 keV,Broad-band measurement,11 45 40.5 -18 27 15.5 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
19,2-10 keV (Swift),1.73e-11,,erg/cm^2^/s,1.45e+18,1.19e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
20,2-10 keV (Swift),1.73e-11,,erg/cm^2^/s,1.45e+18,1.19e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
21,0.3-8 keV (Chandra),1.71e-11,,erg/cm^2^/s,1e+18,1.71e-06,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
22,0.5-2 keV (Swift),1.037e-11,,erg/s/cm^2^,3.02e+17,3.43e-06,,,,,,Jy,2009ApJ...690.1322W,no uncertainty reported,1.25 keV,Broad-band measurement,11 45 40.5 -18 27 15.5 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
23,0.1-2.4 keV (ROSAT),6.22e-11,+/-4.00e-12,erg/cm^2^/s,3.02e+17,2.06e-05,1.32e-06,1.32e-06,,,+/-1.32E-06,Jy,2010MNRAS.401.1151M,uncertainty,1.25 keV,Broad-band measurement,11 45 40.51 -18 27 15.0 (J2000),Modelled datum,Unabsorbed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
24,0.5-2 keV (XMM),2.526e-11,+/-0.05E-12,erg/cm^2^/s,3.02e+17,8.36e-06,1.66e-08,1.66e-08,,,+/-1.66E-08,Jy,2011A&A...530A.125C,90% confidence,1.25 keV,Broad-band measurement,11 45 40.5 -18 27 16.0 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
25,0.1-2.4 keV (XMM),4.072e-11,+/-0.07E-12,erg/cm^2^/s,3.02e+17,1.35e-05,2.32e-08,2.32e-08,,,+/-2.32E-08,Jy,2011A&A...530A.125C,90% confidence,1.25 keV,Broad-band measurement,11 45 40.5 -18 27 16.0 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
26,0.5-2 keV (XMM),2.42e-11,+/-0.400E-12,erg/cm^2^/s,3.02e+17,8.01e-06,1.32e-07,1.32e-07,,,+/-1.32E-07,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,176.41863 -18.454310 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
27,0.3-2 keV (XMM),-10.5,,log(erg/s/cm^2^),2.78e+17,1.14e-05,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,1.15 keV,Broad-band measurement,11 45 40.5 -18 27 15.5 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
28,0.2-2 keV (XMM),3.769e-11,+/-0.05E-12,erg/cm^2^/s,2.66e+17,1.42e-05,1.88e-08,1.88e-08,,,+/-1.88E-08,Jy,2011A&A...530A.125C,90% confidence,1.10 keV,Broad-band measurement,11 45 40.5 -18 27 16.0 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
29,1000 A (FUSE),1.13e-13,+/-0.02E-13,ergs/cm^2^/s/A,3000000000000000.0,0.00377,6.68e-05,6.68e-05,,,+/-6.68E-05,Jy,2004ApJ...615..135S,uncertainty,1000 A,Broad-band measurement,,From fitting to map,Power-law continuum fit,From reprocessed raw data
30,1030 A (FUSE),6.1e-14,,erg/cm^2^/s/A,2910000000000000.0,0.00216,,,,,,Jy,2006ApJS..165..229F,no uncertainty reported,1030   A,Broad-band measurement,,Flux integrated from map,S/N = 8.3,From reprocessed raw data
31,1031 A (FUSE),6.1e-14,,erg/cm^2^/s/A,2910000000000000.0,0.00217,,,,,,Jy,2009ApJS..182..378W,no uncertainty reported,1031 A,Broad-band measurement,,Flux integrated from map,,From new raw data
32,FUV (GALEX) AB,14.7369,+/-0.0183264,mag,1950000000000000.0,0.00463,7.81e-05,7.81e-05,,,+/-7.81E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,176.41873799381 -18.45425478981 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
33,FUV (GALEX) AB,15.0791,+/-0.0231797,mag,1950000000000000.0,0.00338,7.21e-05,7.21e-05,,,+/-7.21E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,176.41873799381 -18.45425478981 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
34,UVW2 (XMM-OM),2.68e-14,+/-0.40E-15,erg/cm^2^/s/A,1410000000000000.0,0.00402,6.01e-05,6.01e-05,,,+/-6.01E-05,Jy,2011A&A...530A.125C,uncertainty,2120 A,Broad-band measurement,11 45 40.5 -18 27 16.0 (J2000),Flux in fixed aperture,,From new raw data
35,UVM2 (XMM-OM),2.44e-14,+/-0.10E-15,erg/cm^2^/s/A,1300000000000000.0,0.00435,1.78e-05,1.78e-05,,,+/-1.78E-05,Jy,2011A&A...530A.125C,uncertainty,2310 A,Broad-band measurement,11 45 40.5 -18 27 16.0 (J2000),Flux in fixed aperture,,From new raw data
36,NUV (GALEX) AB,14.8464,+/-0.0107535,mag,1290000000000000.0,0.00418,4.14e-05,4.14e-05,,,+/-4.14E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,176.41873799381 -18.45425478981 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
37,NUV (GALEX) AB,15.4203,+/-0.0157540,mag,1290000000000000.0,0.00247,3.58e-05,3.58e-05,,,+/-3.58E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,176.41873799381 -18.45425478981 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
38,UVW1 (XMM-OM),1.968e-14,+/-0.05E-15,erg/cm^2^/s/A,1030000000000000.0,0.00557,1.41e-05,1.41e-05,,,+/-1.41E-05,Jy,2011A&A...530A.125C,uncertainty,2910 A,Broad-band measurement,11 45 40.5 -18 27 16.0 (J2000),Flux in fixed aperture,,From new raw data
39,U (XMM-OM),1.582e-14,+/-0.03E-15,erg/cm^2^/s/A,871000000000000.0,0.00625,1.19e-05,1.19e-05,,,+/-1.19E-05,Jy,2011A&A...530A.125C,uncertainty,3440 A,Broad-band measurement,11 45 40.5 -18 27 16.0 (J2000),Flux in fixed aperture,,From new raw data
40,u (KPNO),15.43,,mag,853000000000000.0,0.00104,,,,,,Jy,2011ApJ...739...57K,no uncertainty reported,3513 A,Broad-band measurement,,Flux in fixed aperture,Host mag; AGN contamination removed,From new raw data
41,[Ne III] 3869,,<36.2E-15,erg/cm^2^/s,775000000000000.0,,,,3620000000.0,,<3.62E+09,Jy-Hz,2017ApJ...850...74K,3 sigma,3869 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
42,[Ne III] 3968,6.42e-14,+/-3.1E-15,erg/cm^2^/s,756000000000000.0,6420000000.0,310000000.0,310000000.0,,,+/-3.10E+08,Jy-Hz,2017ApJ...850...74K,uncertainty,3968 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
43,103a-O (POSS-I O),16.82,,mag,740000000000000.0,0.000713,,,,,,Jy,2006ApJ...639...37K,no uncertainty reported,4050   A,Broad-band measurement,114540.4 -182716 (J2000),Flux integrated from map,,Averaged new and previously published data
44,B (XMM-OM),7.65e-15,+/-0.02E-15,erg/cm^2^/s/A,666000000000000.0,0.00517,1.35e-05,1.35e-05,,,+/-1.35E-05,Jy,2011A&A...530A.125C,uncertainty,4500 A,Broad-band measurement,11 45 40.5 -18 27 16.0 (J2000),Flux in fixed aperture,,From new raw data
45,g (KPNO),15.0,,mag,630000000000000.0,0.00393,,,,,,Jy,2011ApJ...739...57K,no uncertainty reported,4759 A,Broad-band measurement,,Flux in fixed aperture,Host mag; AGN contamination removed,From new raw data
