No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.254e-10,+/-0.45E-11,erg/s/cm^2^,2.53e+19,4.96e-07,1.78e-08,1.78e-08,,,+/-1.78E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,166.716 +72.545 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Suzaku),-10.2,,log(erg/s/cm^2^),2.53e+19,2.49e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,11 06 47.5 +72 34 07.0 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.06e-10,,erg/cm^2^/s,2.53e+19,4.19e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,166.6979 +72.5686 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),1.183e-10,,erg/cm^2^/s,2.53e+19,4.68e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),1.139e-10,,erg/cm^2^/s,2.53e+19,4.5e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),1.1242e-10,+/-110.19E-12,erg/s/cm^2^,2.53e+19,4.44e-07,4.36e-07,4.36e-07,,,+/-4.36E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,166.66766070 +72.56954894 (J2000),From fitting to map,S/N = 74.93 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),1e-10,+/-2.9e-12,erg/cm^2^/s,1.99e+19,5.03e-07,1.46e-08,1.46e-08,,,+/-1.46E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,166.648 +72.566 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),9.97e-11,,erg/cm^2^/s,1.98e+19,5.04e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,20-100 keV (RXTE),8.8e-11,,erg/cm^2^/s,1.45e+19,6.07e-07,,,,,,Jy,2011ApJS..193....3R,no uncertainty reported,60.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,15-55 keV (Swift),6.45e-11,+/-0.17E-11,erg/cm^2^/s,8.46e+18,7.62e-07,2.01e-08,2.01e-08,,,+/-2.01E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,166.654 +72.571 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
