No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,16.54,,mag,1980000000000000.0,0.000879,,,,,,Jy,2007ApJS..173..404B,no uncertainty reported,1516 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data; Extinction-corrected for Milky Way
2,U (U_T),11.69,+/-0.13,mag,819000000000000.0,0.0382,0.00492,0.00492,,,+/-4.92E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,225211.0 -395542 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
3,U (U_T^0),11.13,,mag,819000000000000.0,0.0639,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,225211.0 -395542 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
4,B (B_T),11.24,+/-0.13,mag,681000000000000.0,0.136,0.0173,0.0173,,,+/-1.73E-02,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,225211.0 -395542 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
5,B (m_B),11.45,+/-0.14,mag,681000000000000.0,0.112,0.0154,0.0154,,,+/-1.54E-02,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,225211.0 -395542 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
6,B (B_T^0),10.8,,mag,681000000000000.0,0.204,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,225211.0 -395542 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
7,B (Cousins) (B_T),11.35,+/-0.09,mag,681000000000000.0,0.123,0.0107,0.0107,,,+/-1.07E-02,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,225211 -3955.7 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
8,B (Cousins) (B_25),11.41,+/-0.09,mag,681000000000000.0,0.116,0.0101,0.0101,,,+/-1.01E-02,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,225211 -3955.7 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
9,B (Cousins) (B_26),11.38,+/-0.09,mag,681000000000000.0,0.12,0.0104,0.0104,,,+/-1.04E-02,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,225211 -3955.7 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
10,V (Johnson),11.39,+/-0.02,mag,542000000000000.0,0.101,0.00188,0.00188,,,+/-1.88E-03,Jy,1978ApJ...223..707S,uncertainty,5530   A,Broad-band measurement,,Flux in fixed aperture,"59.5"" aperture",From new raw data
11,V (Johnson),11.07,+/-0.02,mag,542000000000000.0,0.136,0.00253,0.00253,,,+/-2.53E-03,Jy,1978ApJ...223..707S,uncertainty,5530   A,Broad-band measurement,,Flux in fixed aperture,"83.7"" aperture",From new raw data
12,V (Johnson),10.34,,mag,542000000000000.0,0.266,,,,,,Jy,1988VIrPh.C...0000d,no uncertainty reported,5530   A,Broad-band measurement,,Flux in fixed aperture,"261.9"" aperture",From new raw data; Uncorrected for known sources in beam
13,V (V_T),10.31,+/-0.13,mag,542000000000000.0,0.274,0.0349,0.0349,,,+/-3.49E-02,Jy,1991RC3.9.C...0000d,rms uncertainty,5530       A,Broad-band measurement,225211.0 -395542 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
14,V (V_T^0),10.02,,mag,542000000000000.0,0.357,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,5530       A,Broad-band measurement,225211.0 -395542 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
15,R (Cousins) (R_T),9.91,+/-0.09,mag,468000000000000.0,0.335,0.0289,0.0289,,,+/-2.89E-02,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,225211 -3955.7 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
16,R (Cousins) (R_25),9.96,+/-0.09,mag,468000000000000.0,0.319,0.0276,0.0276,,,+/-2.76E-02,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,225211 -3955.7 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
17,R (Cousins) (R_26),9.93,+/-0.09,mag,468000000000000.0,0.328,0.0284,0.0284,,,+/-2.84E-02,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,225211 -3955.7 (B1950),Modelled datum,See ESO-LV catalog for warning flag.,From new raw data
18,R' (Johnson),9.83,,mag,448000000000000.0,0.325,,,,,,Jy,1988VIrPh.C...0000d,no uncertainty reported,6690   A,Broad-band measurement,,Flux in fixed aperture,"261.9"" aperture",From new raw data; Uncorrected for known sources in beam
19,I' (Johnson),9.2,,mag,375000000000000.0,0.468,,,,,,Jy,1988VIrPh.C...0000d,no uncertainty reported,8000   A,Broad-band measurement,,Flux in fixed aperture,"261.9"" aperture",From new raw data; Uncorrected for known sources in beam
20,J (AAO),9.21,+/-0.03,mag,250000000000000.0,0.34,0.00951,0.00951,,,+/-9.51E-03,Jy,1982AJ.....87.1106G,uncertainty,1.20    microns,Broad-band measurement,,Flux in fixed aperture,"56"" aperture",From new raw data; derived from a flux in a different bandand a color
21,J (AAO),10.34,+/-0.03,mag,250000000000000.0,0.12,0.00336,0.00336,,,+/-3.36E-03,Jy,1982AJ.....87.1106G,uncertainty,1.20    microns,Broad-band measurement,,Flux in fixed aperture,"18"" aperture",From new raw data; derived from a flux in a different bandand a color
22,J (AAO),9.78,+/-0.03,mag,250000000000000.0,0.201,0.00563,0.00563,,,+/-5.63E-03,Jy,1982AJ.....87.1106G,uncertainty,1.20    microns,Broad-band measurement,,Flux in fixed aperture,"30"" aperture",From new raw data; derived from a flux in a different bandand a color
23,J (AAO),9.8,+/-0.03,mag,250000000000000.0,0.197,0.00552,0.00552,,,+/-5.52E-03,Jy,1982AJ.....87.1106G,uncertainty,1.20    microns,Broad-band measurement,,Flux in fixed aperture,"33"" aperture",From new raw data; derived from a flux in a different bandand a color
24,J (AAO),10.86,+/-0.03,mag,250000000000000.0,0.0743,0.00208,0.00208,,,+/-2.08E-03,Jy,1982AJ.....87.1106G,uncertainty,1.20    microns,Broad-band measurement,,Flux in fixed aperture,"12"" aperture",From new raw data; derived from a flux in a different bandand a color
25,J (2MASS/CTIO),12.417,+/-0.137,mag,243000000000000.0,0.0172,0.00217,0.00217,,,+/-2.17E-03,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
26,J (2MASS/CTIO),11.49,+/-0.009,mag,243000000000000.0,0.0404,0.000335,0.000335,,,+/-3.35E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
27,J_20 (2MASS LGA),8.219,+/-0.016,mag,240000000000000.0,0.821,0.0122,0.0122,,,+/-1.22E-02,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,225500.95 -393940.9 (J2000),Flux integrated from map,243.6 x   80.4 arcsec integration area.,From new raw data
