No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),3.501e-10,+/-0.70E-11,erg/s/cm^2^,2.53e+19,1.38e-06,2.77e-08,2.77e-08,,,+/-2.77E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,088.050 -07.440 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),2.15e-10,,erg/cm^2^/s,2.53e+19,8.5e-07,,,,,,Jy,2011A&A...531A.131G,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data
3,14-195 keV (XMM),2.97e-10,,erg/s/cm^2^,2.53e+19,1.17e-06,,,,,,Jy,2012A&A...537A..87C,no uncertainty reported,104.50 keV,Broad-band measurement,,Not reported in paper,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
4,14-195 keV (Swift),2.56e-10,,erg/cm^2^/s,2.53e+19,1.01e-06,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,088.0474 -07.4562 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-195 keV (Swift),3.191e-10,,erg/cm^2^/s,2.53e+19,1.26e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),3.175e-10,,erg/cm^2^/s,2.53e+19,1.25e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,14-195 keV (Swift),3.2893e-10,+/-326.30E-12,erg/s/cm^2^,2.53e+19,1.3e-06,1.29e-06,1.29e-06,,,+/-1.29E-06,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,088.04556309 -07.45701085 (J2000),From fitting to map,S/N = 153.12 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-170 keV (Swift),2.7e-10,+/-1E-11,ergs/cm^2^/s,2.22e+19,1.22e-06,4.5e-08,4.5e-08,,,+/-4.50E-08,Jy,2008ApJ...673...96A,uncertainty,92.00 keV,Broad-band measurement,088.0411 -07.4554 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
9,14-170 keV (BAT),3.204e-10,,erg/cm^2^/s,2.22e+19,1.44e-06,,,,,,Jy,2008ApJ...678..102A,no uncertainty reported,92.00 keV,Broad-band measurement,088.0411 -07.4554 (J2000),Flux integrated from map,S/N = 33.7,From new raw data; NED frequency assigned to mid-point ofband in keV
10,15-150 keV (Swift),2.6e-10,+/-3.7e-12,erg/cm^2^/s,1.99e+19,1.31e-06,1.86e-08,1.86e-08,,,+/-1.86E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,088.040 -07.463 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
