No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),8.3e-13,,erg/s/cm^2^,1.45e+18,5.72e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,045.129 -11.415 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,FUV (GALEX),17.0,+/-0.05,mag,1950000000000000.0,8.25e-05,3.8e-06,3.8e-06,,,+/-3.80E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,03 00 30.600 -11 24 56.84 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
3,FUV (GALEX),16.27,+/-0.68,mag,1950000000000000.0,0.000162,0.000101,0.000101,,,+/-1.01E-04,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,03 00 30.600 -11 24 56.84 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
4,NUV (GALEX),16.9,+/-0.03,mag,1290000000000000.0,0.000137,3.79e-06,3.79e-06,,,+/-3.79E-06,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,03 00 30.600 -11 24 56.84 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
5,NUV (GALEX),16.58,+/-0.27,mag,1290000000000000.0,0.000184,4.58e-05,4.58e-05,,,+/-4.58E-05,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,03 00 30.600 -11 24 56.84 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
6,b_J,15.4,+/-0.12,mag,641000000000000.0,0.00273,0.000319,0.000319,,,+/-3.19E-04,Jy,1990MNRAS.243..692M,rms uncertainty,4680      A,Broad-band measurement,025806.53 -113645.0 (B1950),Flux integrated from map,,From new raw data
7,J (IIIa-J + W4),14.32,+/-0.100,mag,594000000000000.0,0.00702,0.000677,0.000677,,,+/-6.77E-04,Jy,1978AJ.....83.1549K,rms uncertainty,5050       A,Broad-band measurement,025805.7 -113650 (B1950),Flux integrated from map,,From new raw data; Corrected for contaminating sources
8,F (098 + RG610),13.3,+/-0.100,mag,461000000000000.0,0.0146,0.00141,0.00141,,,+/-1.41E-03,Jy,1978AJ.....83.1549K,rms uncertainty,6500       A,Broad-band measurement,025805.7 -113650 (B1950),Flux integrated from map,,From new raw data; Corrected for contaminating sources;derived from a flux in a different band and a color
9,J (2MASS/CTIO),13.133,+/-0.012,mag,243000000000000.0,0.0089,9.83e-05,9.83e-05,,,+/-9.83E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
10,J (2MASS/CTIO),13.682,+/-0.077,mag,243000000000000.0,0.00537,0.000381,0.000381,,,+/-3.81E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
