No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.34e-11,,erg/cm^2^/s,2.53e+19,5.3e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),1.1e-11,,erg/cm^2^/s,2.53e+19,4.35e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),8.48e-12,+/-6.78E-12,erg/s/cm^2^,2.53e+19,3.35e-08,2.68e-08,2.68e-08,,,+/-2.68E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,208.99323340 +18.30695341 (J2000),From fitting to map,S/N = 4.15 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),7.6e-12,+/-4.7e-12,erg/cm^2^/s,1.99e+19,3.82e-08,2.36e-08,2.36e-08,,,+/-2.36E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,209.006 +18.383 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),1.17e-11,,erg/cm^2^/s,1.98e+19,5.91e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,20-50 keV (Swift),3.8e-12,,erg/cm^2^/s,8.46e+18,4.49e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-10 keV,4e-16,,W/m^2^,1.45e+18,2.76e-08,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
8,2-10 keV,9e-16,,W/m^2^,1.45e+18,6.21e-08,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
9,2-10 keV (XMM),6.9e-13,+/-2.0E-13,erg/cm^2^/s,1.45e+18,4.76e-08,1.38e-08,1.38e-08,,,+/-1.38E-08,Jy,2008MNRAS.386..105B,uncertainty,6    keV,Broad-band measurement,,From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,2-10 keV (ASCA),5.4e-13,,ergs/s/cm^2^,1.45e+18,3.72e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,209.0002 +18.3697 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
