No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),2.93e-11,+/-0.53E-11,erg/s/cm^2^,2.53e+19,1.16e-07,2.09e-08,2.09e-08,,,+/-2.09E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,226.010 +10.411 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Suzaku),-10.7,,log(erg/s/cm^2^),2.53e+19,7.89e-08,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,15 04 01.2 +10 26 16.1 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),5.1e-11,,erg/cm^2^/s,2.53e+19,2.02e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,226.0050 +10.4378 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),3.81e-11,,erg/cm^2^/s,2.53e+19,1.51e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),3.56e-11,,erg/cm^2^/s,2.53e+19,1.41e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),3.33e-11,+/-31.32E-12,erg/s/cm^2^,2.53e+19,1.32e-07,1.24e-07,1.24e-07,,,+/-1.24E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,226.01419010 +10.44495055 (J2000),From fitting to map,S/N = 18.00 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),2.9e-11,+/-5.7e-12,erg/cm^2^/s,1.99e+19,1.46e-07,2.86e-08,2.86e-08,,,+/-2.86E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,225.992 +10.449 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),3.33e-11,,erg/cm^2^/s,1.98e+19,1.68e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,1.4e-11,,erg/cm^2^/s,1.69e+19,8.28e-08,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,226.00500 10.43782 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,15-60 keV (INTEGRAL),2.4e-11,+/-0.3E-11,erg/s/cm^2^,9.07e+18,2.65e-07,3.31e-08,3.31e-08,,,+/-3.31E-08,Jy,2011A&A...526A.125P,uncertainty,37.5 keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
