No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),3.09e-11,+/-0.58E-11,erg/s/cm^2^,2.53e+19,1.22e-07,2.29e-08,2.29e-08,,,+/-2.29E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,038.513 +32.576 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),3.1e-11,,erg/cm^2^/s,2.53e+19,1.23e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),3.12e-11,,erg/cm^2^/s,2.53e+19,1.23e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),4.841e-11,+/-45.81E-12,erg/s/cm^2^,2.53e+19,1.91e-07,1.81e-07,1.81e-07,,,+/-1.81E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,038.57865962 +32.50412618 (J2000),From fitting to map,S/N = 22.14 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
5,15-150 keV (Swift),2.5e-11,+/-1.5e-11,erg/cm^2^/s,1.99e+19,1.26e-07,7.54e-08,7.54e-08,,,+/-7.54E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,038.558 +32.499 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,14-150 keV (Swift),2.71e-11,,erg/cm^2^/s,1.98e+19,1.37e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,40-100 keV INTEGRAL,1.8e-11,,erg/cm^2^/s,1.69e+19,1.07e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,38.57500 32.48333 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,17-60 keV (INTEGRAL),3.88e-11,+/-0.63E-11,erg s^-1^ cm^-2^,9.31e+18,4.17e-07,6.77e-08,6.77e-08,,,+/-6.77E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
9,15-55 keV (Swift),1.6e-11,+/-0.23E-11,erg/cm^2^/s,8.46e+18,1.89e-07,2.72e-08,2.72e-08,,,+/-2.72E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,038.612 +32.489 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,20-50 keV (Swift),9.8e-12,,erg/cm^2^/s,8.46e+18,1.16e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,20-40 keV (INTEGRAL),1.4e-11,,erg/cm^2^/s,7.25e+18,1.93e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,38.57500 32.48333 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
12,2-10 keV (Swift),1e-11,,erg/cm^2^/s,1.45e+18,6.9e-07,,,,,,Jy,2008A&A...482..731R,no uncertainty reported,6.00 keV,Broad-band measurement,02 34 19.9 +32 30 20 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
13,2-10 keV (Swift),9.7e-12,,erg/cm^2^/s,1.45e+18,6.69e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
