No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,B (Cousins) (B_T),14.55,+/-0.09,mag,681000000000000.0,0.00647,0.00056,0.00056,,,+/-5.60E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,195418 -3804.2 (B1950),Modelled datum,,From new raw data
2,B (Cousins) (B_25),14.59,+/-0.09,mag,681000000000000.0,0.00623,0.000538,0.000538,,,+/-5.38E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,195418 -3804.2 (B1950),Modelled datum,,From new raw data
3,B (Cousins) (B_26),14.56,+/-0.09,mag,681000000000000.0,0.00641,0.000554,0.000554,,,+/-5.54E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,195418 -3804.2 (B1950),Modelled datum,,From new raw data
4,R (Cousins) (R_25),13.17,+/-0.09,mag,468000000000000.0,0.0166,0.00144,0.00144,,,+/-1.44E-03,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,195418 -3804.2 (B1950),Modelled datum,,From new raw data
5,R (Cousins) (R_26),13.15,+/-0.09,mag,468000000000000.0,0.0169,0.00146,0.00146,,,+/-1.46E-03,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,195418 -3804.2 (B1950),Modelled datum,,From new raw data
6,I_t_ (Kron-Cousins),12.44,+/-5   %,mag,380000000000000.0,0.0252,0.00126,0.00126,,,+/-1.26E-03,Jy,1996ApJS..107...97M,estimated error,8060       A,Broad-band measurement,195418 -380412 (B1950),From multi-aperture data,,From new raw data; Corrected for contaminating sources
7,I,11.86,,mag,379000000000000.0,0.046,,,,,,Jy,2007ApJS..172..599S,no uncertainty reported,7900 A,Broad-band measurement,19 57 37.4 -37 56 05 (J2000),Total flux,,"Averaged new and previously published data;Extinction-corrected for Milky Way; Standard Cousins R_C, I_C filters assumed"
8,I,12.4,+/-0.02,mag,379000000000000.0,0.028,0.000515,0.000515,,,+/-5.15E-04,Jy,2007ApJS..172..599S,uncertainty,7900 A,Broad-band measurement,19 57 37.4 -37 56 05 (J2000),Total flux,Observed magnitude,"Averaged new and previously published data; Standard CousinsR_C, I_C filters assumed"
9,J (2MASS/CTIO),12.509,+/-0.014,mag,243000000000000.0,0.0158,0.000204,0.000204,,,+/-2.04E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
10,J (2MASS/CTIO),12.736,+/-0.051,mag,243000000000000.0,0.0128,0.000602,0.000602,,,+/-6.02E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
11,J,11.187,+/-0.017,mag,240000000000000.0,0.0534,0.000842,0.000842,,,+/-8.42E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,195737.54 -375608.4 (J2000),Flux in fixed aperture,54.8 x   28.5 arcsec integration area.,From new raw data; Corrected for contaminating sources
12,J,11.053,+/-0.019,mag,240000000000000.0,0.0604,0.00107,0.00107,,,+/-1.07E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,195737.54 -375608.4 (J2000),Flux in fixed aperture,,From new raw data
13,J_14arcsec (2MASS),11.938,+/-0.007,mag,240000000000000.0,0.0267,0.000173,0.000173,,,+/-1.73E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,195737.54 -375608.4 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
14,H,10.417,+/-0.025,mag,182000000000000.0,0.0697,0.00162,0.00162,,,+/-1.62E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,195737.54 -375608.4 (J2000),Flux in fixed aperture,54.8 x   28.5 arcsec integration area.,From new raw data; Corrected for contaminating sources
15,H,10.306,+/-0.026,mag,182000000000000.0,0.0772,0.00187,0.00187,,,+/-1.87E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,195737.54 -375608.4 (J2000),Flux in fixed aperture,,From new raw data
16,H_14arcsec (2MASS),11.104,+/-0.008,mag,182000000000000.0,0.037,0.000274,0.000274,,,+/-2.74E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,195737.54 -375608.4 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
17,H (2MASS/CTIO),11.655,+/-0.013,mag,180000000000000.0,0.0223,0.000267,0.000267,,,+/-2.67E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
18,H (2MASS/CTIO),12.254,+/-0.074,mag,180000000000000.0,0.0128,0.000875,0.000875,,,+/-8.75E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
