No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),1.33e-12,,erg cm^-2^ s^-1^,1.45e+18,9.17e-08,,,,,,Jy,2005A&A...432...15P,no uncertainty reported,6   keV,Broad-band measurement,13 23 49.5 +65 41 48 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (XMM),1.27e-12,,ergs/s/cm^2^,1.45e+18,8.76e-08,,,,,,Jy,2007ApJ...662..860I,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Obs date: 2002 May 11,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,2-10 keV (XMM),1.3e-12,,erg/s/cm^2^,1.45e+18,8.97e-08,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,6   keV,Broad-band measurement,13 23 49.54 +65 41 48.0 (J2000),From fitting to map,Absorbed compTT+power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
4,2-10 keV (XMM),1.3e-12,,erg/s/cm^2^,1.45e+18,8.97e-08,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,6   keV,Broad-band measurement,13 23 49.54 +65 41 48.0 (J2000),From fitting to map,Power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
5,2-10 keV (XMM),1.22e-12,+/-0.130E-12,erg/cm^2^/s,1.45e+18,8.41e-08,8.97e-09,8.97e-09,,,+/-8.97E-09,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,200.95644 +65.696680 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,2-10 keV (XMM),1.3e-12,,erg/s/cm^2^,1.45e+18,8.97e-08,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
7,0.3-10 keV (XMM),5.3e-12,,erg/s/cm^2^,1.25e+18,4.24e-07,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,5.15   keV,Broad-band measurement,13 23 49.54 +65 41 48.0 (J2000),From fitting to map,Absorbed compTT+power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
8,0.3-10 keV (XMM),5.8e-12,,erg/s/cm^2^,1.25e+18,4.64e-07,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,5.15   keV,Broad-band measurement,13 23 49.54 +65 41 48.0 (J2000),From fitting to map,Power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
9,2 keV,-29.56,,log(erg/cm^2^/s/Hz),4.84e+17,2.75e-07,,,,,,Jy,2006AJ....131.2826S,no uncertainty reported,2   keV,Broad-band measurement,13 23 49.52 +65 41 48.2 (J2000),Flux integrated from map,,Averaged new and previously published data
10,0.2-2 keV (ROSAT),5.145e-12,+/-2.0 %,erg/s/cm^2^,3.15e+17,1.63e-06,3.19e-08,3.19e-08,,,+/-3.19E-08,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,132349.9 +654149. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,0.5-2 keV (XMM),2.25e-12,,erg cm^-2^ s^-1^,3.02e+17,7.44e-07,,,,,,Jy,2005A&A...432...15P,no uncertainty reported,1.25   keV,Broad-band measurement,13 23 49.5 +65 41 48 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
12,0.5-2 keV (XMM),1.81e-12,+/-0.150E-12,erg/cm^2^/s,3.02e+17,5.99e-07,4.97e-08,4.97e-08,,,+/-4.97E-08,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,200.95644 +65.696680 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
13,1000 A (FUSE),1.77e-14,+/-0.004E-13,ergs/cm^2^/s/A,3000000000000000.0,0.000591,1.34e-05,1.34e-05,,,+/-1.34E-05,Jy,2004ApJ...615..135S,uncertainty,1000 A,Broad-band measurement,,From fitting to map,Power-law continuum fit,From reprocessed raw data
14,Ly{alpha},1.106e-12,+/-24E-15,ergs/s/cm^2^,2470000000000000.0,111000000000.0,2400000000.0,2400000000.0,,,+/-2.40E+09,Jy-Hz,2007AJ....134..294S,uncertainty,1216   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
15,N V 1240,1.83e-13,+/-37E-15,ergs/s/cm^2^,2420000000000000.0,18300000000.0,3700000000.0,3700000000.0,,,+/-3.70E+09,Jy-Hz,2007AJ....134..294S,uncertainty,1240   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
16,Si IV + O IV],5e-14,+/-14E-15,ergs/s/cm^2^,2140000000000000.0,5000000000.0,1400000000.0,1400000000.0,,,+/-1.40E+09,Jy-Hz,2007AJ....134..294S,uncertainty,1400   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
