No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),8.18e-11,+/-0.59E-11,erg/s/cm^2^,2.53e+19,3.23e-07,2.33e-08,2.33e-08,,,+/-2.33E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,204.563 +04.549 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),6.01e-11,,erg/cm^2^/s,2.53e+19,2.38e-07,,,,,,Jy,2011A&A...531A.131G,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data
3,14-195 keV (Swift),6.6e-11,,erg/cm^2^/s,2.53e+19,2.61e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,204.5665 +04.5426 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),1.155e-10,,erg/cm^2^/s,2.53e+19,4.57e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),1.063e-10,,erg/cm^2^/s,2.53e+19,4.2e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),1.0315e-10,+/-100.63E-12,erg/s/cm^2^,2.53e+19,4.08e-07,3.98e-07,3.98e-07,,,+/-3.98E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,204.57082560 +04.54297002 (J2000),From fitting to map,S/N = 49.53 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),9.2e-11,+/-3.5e-12,erg/cm^2^/s,1.99e+19,4.62e-07,1.76e-08,1.76e-08,,,+/-1.76E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,204.563 +04.543 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),9.3e-11,,erg/cm^2^/s,1.98e+19,4.7e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,15-136 keV BeppoSAX,2.26e-11,,erg/s/cm^2^,1.83e+19,1.23e-07,,,,,,Jy,2004A&A...415...39D,no uncertainty reported,75.5   keV,Broad-band measurement,13 38 16.3 +04 32 20.0 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,40-100 keV INTEGRAL,,<2.1,milliCrab,1.69e+19,,,,1.17e-07,,<1.17E-07,Jy,2007ApJS..170..175B,no uncertainty reported,70   keV,Broad-band measurement,204.559 +04.504 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,40-100 keV INTEGRAL,2.7e-11,,erg/cm^2^/s,1.69e+19,1.6e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,204.56670 4.54236 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
12,20-100 keV INTEGRAL,4.628e-11,,erg/s/cm^2^,1.45e+19,3.19e-07,,,,,,Jy,2009MNRAS.399..944M,no uncertainty reported,60.00 keV,Broad-band measurement,13 38 16.00 +04 32 32.5 (J2000),Flux integrated from map,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
13,20-60 keV (INTEGRAL),3.25e-11,+/-0.43E-11,erg/s/cm^2^,9.67e+18,3.36e-07,4.45e-08,4.45e-08,,,+/-4.45E-08,Jy,2008A&A...485..707P,uncertainty,40.00 keV,Broad-band measurement,13 38 17 +04 33 51 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,17-60 keV (INTEGRAL),2.6e-11,+/-0.78E-11,erg s^-1^ cm^-2^,9.31e+18,2.79e-07,8.38e-08,8.38e-08,,,+/-8.38E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
15,15-55 keV (Swift),3.63e-11,+/-0.20E-11,erg/cm^2^/s,8.46e+18,4.29e-07,2.36e-08,2.36e-08,,,+/-2.36E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,204.547 +04.552 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
16,20-50 keV (Swift),3.65e-11,,erg/cm^2^/s,8.46e+18,4.31e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
17,20-40 keV (INTEGRAL),3.5,+/-0.6,milliCrab,7.25e+18,3.66e-07,6.26e-08,6.26e-08,,,+/-6.26E-08,Jy,2007ApJS..170..175B,uncertainty,30   keV,Broad-band measurement,204.559 +04.504 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
18,20-40 keV (INTEGRAL),2e-11,,erg/cm^2^/s,7.25e+18,2.76e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,204.56670 4.54236 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
19,2-10 keV (XMM),8.9e-12,,erg/cm^2^/s,1.45e+18,6.14e-07,,,,,,Jy,2010A&A...516A...9D,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
