No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),9e-12,,erg/cm^2^/s,2.53e+19,3.56e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),1.25e-11,,erg/cm^2^/s,2.53e+19,4.94e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),9.71e-12,+/-7.06E-12,erg/s/cm^2^,2.53e+19,3.84e-08,2.79e-08,2.79e-08,,,+/-2.79E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,080.20668752 -25.35006000 (J2000),From fitting to map,S/N = 5.95 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),8.6e-12,+/-5.3e-12,erg/cm^2^/s,1.99e+19,4.32e-08,2.66e-08,2.66e-08,,,+/-2.66E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,080.208 -25.368 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),7.9e-12,,erg/cm^2^/s,1.98e+19,3.99e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,15-136 keV BeppoSAX,1.14e-11,,erg/s/cm^2^,1.83e+19,6.23e-08,,,,,,Jy,2004A&A...415...39D,no uncertainty reported,75.5   keV,Broad-band measurement,05 21 01.3 -25 21 42.9 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,20-50 keV (Swift),3.9e-12,,erg/cm^2^/s,8.46e+18,4.61e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,2-10 keV,9.5e-15,,W/m^2^,1.45e+18,6.55e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
9,2-10 keV,3.6e-15,,W/m^2^,1.45e+18,2.48e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
10,2-10 keV (ASCA),9.5e-12,,ergs/s/cm^2^,1.45e+18,6.55e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,080.2669 -25.3785 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
11,2-10 keV (Suzaku),1.03e-13,+/-0.39E-13,erg/s/cm^2^,1.45e+18,7.1e-09,2.69e-09,2.69e-09,,,+/-2.69E-09,Jy,2009ApJ...691..261T,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
12,2-10 keV,2.35e-12,+/-5.5E-13,erg/s/cm^2^,1.45e+18,1.62e-07,3.79e-08,3.79e-08,,,+/-3.79E-08,Jy,2011ApJ...729...52L,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Chandra observations,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,2-10 keV (XMM),3.15e-12,,erg/s/cm^2^,1.45e+18,2.17e-07,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,080.256 -25.363 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,2-10 keV (Swift),5.8e-12,,erg/cm^2^/s,1.45e+18,4e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
15,2-10 keV (Swift),2.9e-12,,erg/cm^2^/s,1.45e+18,2e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
16,2-7 keV (Chandra),2e-12,,erg/s/cm^2^,1.09e+18,1.83e-07,,,,,,Jy,2011A&A...529A.106I,no uncertainty reported,4.50 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
17,0.3-8 keV (Chandra),1.08e-12,,erg/cm^2^/s,1e+18,1.08e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
18,0.7-7 keV (ASCA),4.63e-12,,ergs/s/cm^2^,9.31e+17,4.97e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,080.2669 -25.3785 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
19,0.7-2 keV (ASCA),1.5e-13,,ergs/s/cm^2^,3.26e+17,4.6e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,080.2669 -25.3785 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
20,0.2-2.4 keV (ROSAT),47.0,,nJy,3.15e+17,4.7e-08,,,,,,Jy,1996MNRAS.278.1049R,no uncertainty reported,1.3        keV,Broad-band measurement; synthetic band,052058.39 -252145.08 (J2000),Flux integrated from map,,From new raw data
21,0.2-2 keV (ROSAT),3.75e-13,+/-10.4%,erg/s/cm^2^,3.15e+17,1.19e-07,1.24e-08,1.24e-08,,,+/-1.24E-08,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,052101.1 -252136. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
22,0.5-2 keV (Suzaku),6.6e-14,+/-0.10E-13,erg/s/cm^2^,3.02e+17,2.19e-08,3.31e-09,3.31e-09,,,+/-3.31E-09,Jy,2009ApJ...691..261T,uncertainty,1.25 keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
23,0.5-2 keV (Chandra),8.2e-14,,erg/s/cm^2^,3.02e+17,2.72e-08,,,,,,Jy,2011A&A...529A.106I,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
24,FUV (GALEX) AB,19.1417,+/-0.0702767,mag,1950000000000000.0,8e-05,5.18e-06,5.18e-06,,,+/-5.18E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,80.255818901943 -25.36259273854 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
25,FUV (GALEX) AB,19.5297,+/-0.0818365,mag,1950000000000000.0,5.6e-05,4.22e-06,4.22e-06,,,+/-4.22E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,80.255818901943 -25.36259273854 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
26,FUV (GALEX) AB,19.1293,+/-0.0231054,mag,1950000000000000.0,8.1e-05,1.72e-06,1.72e-06,,,+/-1.72E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,80.255911225703 -25.36250543794 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
27,FUV (GALEX) AB,19.5188,+/-0.0225448,mag,1950000000000000.0,5.66e-05,1.17e-06,1.17e-06,,,+/-1.17E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,80.255911225703 -25.36250543794 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
28,NUV (GALEX) AB,18.2081,+/-0.0252329,mag,1290000000000000.0,0.000189,4.39e-06,4.39e-06,,,+/-4.39E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,80.255818901943 -25.36259273854 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
29,NUV (GALEX) AB,18.9364,+/-0.0361520,mag,1290000000000000.0,9.67e-05,3.22e-06,3.22e-06,,,+/-3.22E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,80.255818901943 -25.36259273854 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
30,NUV (GALEX) AB,18.1954,+/-0.00725025,mag,1290000000000000.0,0.000191,1.28e-06,1.28e-06,,,+/-1.28E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,80.255911225703 -25.36250543794 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
31,NUV (GALEX) AB,18.8982,+/-0.00945217,mag,1290000000000000.0,0.0001,8.72e-07,8.72e-07,,,+/-8.72E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,80.255911225703 -25.36250543794 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
32,U (Total),15.6,+/-0.2,mag,819000000000000.0,0.00104,0.000211,0.000211,,,+/-2.11E-04,Jy,2000AJ....120..604S,rms uncertainty,3660       A,Broad-band measurement,052101.5 -252146.7 (J2000),Flux integrated from map,,From new raw data
33,B (Total),15.6,+/-0.2,mag,681000000000000.0,0.00245,0.000496,0.000496,,,+/-4.96E-04,Jy,2000AJ....120..604S,rms uncertainty,4400       A,Broad-band measurement,052101.5 -252146.7 (J2000),Flux integrated from map,,From new raw data; Standard Johnson UBVRI filters assumed
34,b_J,16.05,+/-0.12,mag,641000000000000.0,0.0015,0.000176,0.000176,,,+/-1.76E-04,Jy,1990MNRAS.243..692M,rms uncertainty,4680      A,Broad-band measurement,051859.09 -252441.7 (B1950),Flux integrated from map,,From new raw data
35,[O III] 5007 (SDSS),1.53e-13,,erg/s/cm^2^,599000000000000.0,15300000000.0,,,,,,Jy-Hz,2010ApJ...720..786L,no uncertainty reported,5007 A,Line measurement; flux integrated over line; lines measured in emission,05 21 01.5 -25 21 45 (J2000),Flux integrated from map,,Averaged from previously published data
36,H{alpha} (VLT),1.5e-14,+/-20  %,erg/cm^2^/s,457000000000000.0,1500000000.0,300000000.0,300000000.0,,,+/-3.00E+08,Jy-Hz,2011A&A...527A..60R,estimated error,6563 A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From reprocessed raw data
37,1.1 microns (NICMOS),13.56,+/-10  %,mag,272000000000000.0,0.00669,0.000669,0.000669,,,+/-6.69E-04,Jy,2000AJ....119..991S,typical accuracy,1.10       microns,Broad-band measurement,,Flux in fixed aperture,1.1 arcsec aperture,From new raw data
38,1.1 microns (NICMOS),13.02,+/-10  %,mag,272000000000000.0,0.011,0.0011,0.0011,,,+/-1.10E-03,Jy,2000AJ....119..991S,typical accuracy,1.10       microns,Broad-band measurement,,Flux in fixed aperture,11.4 arcsec aperture,From new raw data
39,1.1 microns (NICMOS),13.06,+/-10  %,mag,272000000000000.0,0.0106,0.00106,0.00106,,,+/-1.06E-03,Jy,2000AJ....119..991S,typical accuracy,1.10       microns,Broad-band measurement,,Flux in fixed aperture,5.0 arcsec aperture,From new raw data
40,J (2MASS/CTIO),13.112,+/-0.044,mag,243000000000000.0,0.00907,0.000368,0.000368,,,+/-3.68E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
41,J (2MASS/CTIO),12.876,+/-0.011,mag,243000000000000.0,0.0113,0.000114,0.000114,,,+/-1.14E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
42,J (ESO/SPM),14.7,+/-0.98,milliJy,241000000000000.0,0.0147,0.000979,0.000979,,,+/-9.79E-04,Jy,1995ApJ...453..616S,rms uncertainty,1.244      microns,Broad-band measurement,051858.9 -252440 (B1950),Flux in fixed aperture,"30"" aperture",From new raw data
43,J,12.449,+/-0.035,mag,240000000000000.0,0.0167,0.000547,0.000547,,,+/-5.47E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,052101.40 -252145.2 (J2000),Flux in fixed aperture,,From new raw data
