No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,10-50 keV (Suzaku),1.1,,log(erg/s/cm^2^),7.25e+18,1.74e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,2-10 keV (ASCA),2.1e-13,,ergs/s/cm^2^,1.45e+18,1.45e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,201.4273 -29.8251 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
3,2-10 keV,2.31e-13,+/-0.98E-13,erg/s/cm^2^,1.45e+18,1.59e-08,6.76e-09,6.76e-09,,,+/-6.76E-09,Jy,2011ApJ...729...52L,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,2-10 keV (XMM),1.6e-13,,erg/cm^2^/s,1.45e+18,1.1e-08,,,,,,Jy,2011A&A...532A..84S,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,2-8 keV (ASCA),4.65e-13,,ergs/cm^2^/s,1.21e+18,3.84e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,5.00 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
6,0.7-7 keV (ASCA),4.5e-13,,ergs/s/cm^2^,9.31e+17,4.83e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,201.4273 -29.8251 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
7,0.2-4 keV (EINSTEIN),3.35e-13,,ergs sec^-1^ cm^-2^,5.25e+17,6.39e-08,,,,,,Jy,1992ApJS...80..531F,no uncertainty reported,2.1    keV,Broad-band measurement; synthetic band,13 22 54 -29 34 24 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
8,0.7-2 keV (ASCA),2.8e-13,,ergs/s/cm^2^,3.26e+17,8.59e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,201.4273 -29.8251 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
9,0.2-2 keV (ROSAT),5.535e-13,+/-6.0 %,erg/s/cm^2^,3.15e+17,1.76e-07,1.05e-08,1.05e-08,,,+/-1.05E-08,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,132543.4 -295007. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,0.5-2 keV (ASCA),5.36e-13,,ergs/cm^2^/s,3.02e+17,1.77e-07,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
