No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,15-150 keV (Swift),1.6e-11,+/-9.6e-12,erg/cm^2^/s,1.99e+19,8.04e-08,4.82e-08,4.82e-08,,,+/-4.82E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,042.931 -16.647 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,FUV (GALEX),17.41,+/-0.01,mag,1950000000000000.0,5.66e-05,5.21e-07,5.21e-07,,,+/-5.21E-07,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,02 51 40.392 -16 39 03.10 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
3,FUV (GALEX),17.03,+/-0.08,mag,1950000000000000.0,8.03e-05,5.92e-06,5.92e-06,,,+/-5.92E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,02 51 40.392 -16 39 03.10 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
4,NUV (GALEX),16.77,+/-0.01,mag,1290000000000000.0,0.000155,1.42e-06,1.42e-06,,,+/-1.42E-06,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,02 51 40.392 -16 39 03.10 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
5,NUV (GALEX),16.43,+/-0.06,mag,1290000000000000.0,0.000211,1.17e-05,1.17e-05,,,+/-1.17E-05,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,02 51 40.392 -16 39 03.10 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
6,U (U_T),13.72,+/-0.15,mag,819000000000000.0,0.00588,0.000844,0.000844,,,+/-8.44E-04,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,0249.4 -1650 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
7,[O II] 3727 (ESO),8.63e-15,+/-6.7E-16,erg cm^-2^ s^-1^,804000000000000.0,863000000.0,67000000.0,67000000.0,,,+/-6.70E+07,Jy-Hz,2006MNRAS.366..480G,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
8,[Ne III] 3968,,<8.7E-15,erg/cm^2^/s,756000000000000.0,,,,870000000.0,,<8.70E+08,Jy-Hz,2017ApJ...850...74K,3 sigma,3968 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,"Spectral fitting flag=9,f; see paper",From reprocessed raw data
9,103a-O (POSS-I O),14.38,,mag,740000000000000.0,0.00674,,,,,,Jy,2006ApJ...639...37K,no uncertainty reported,4050   A,Broad-band measurement,025140.4 -163858 (J2000),Flux integrated from map,,Averaged new and previously published data
10,H{delta} 4101 (ESO),7.9e-16,+/-2.0E-16,erg cm^-2^ s^-1^,731000000000000.0,79000000.0,20000000.0,20000000.0,,,+/-2.00E+07,Jy-Hz,2006MNRAS.366..480G,uncertainty,4101   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
11,H{gamma} 4340 (ESO),1.6e-15,+/-2.8E-16,erg cm^-2^ s^-1^,691000000000000.0,160000000.0,28000000.0,28000000.0,,,+/-2.80E+07,Jy-Hz,2006MNRAS.366..480G,uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
