No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),4.89e-11,+/-0.52E-11,erg/s/cm^2^,2.53e+19,1.93e-07,2.06e-08,2.06e-08,,,+/-2.06E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,115.675 +49.826 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Suzaku),-10.4,,log(erg/s/cm^2^),2.53e+19,1.57e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,07 42 32.8 +49 48 34.9 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),4.7e-11,,erg/cm^2^/s,2.53e+19,1.86e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,115.6367 +49.8097 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),4.66e-11,,erg/cm^2^/s,2.53e+19,1.84e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),4.48e-11,,erg/cm^2^/s,2.53e+19,1.77e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),4.272e-11,+/-39.97E-12,erg/s/cm^2^,2.53e+19,1.69e-07,1.58e-07,1.58e-07,,,+/-1.58E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,115.62316020 +49.81197809 (J2000),From fitting to map,S/N = 25.31 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),4.4e-11,+/-3.6e-12,erg/cm^2^/s,1.99e+19,2.21e-07,1.81e-08,1.81e-08,,,+/-1.81E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,115.613 +49.799 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),3.92e-11,,erg/cm^2^/s,1.98e+19,1.98e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,15-55 keV (Swift),2.98e-11,+/-0.21E-11,erg/cm^2^/s,8.46e+18,3.52e-07,2.48e-08,2.48e-08,,,+/-2.48E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,115.644 +49.793 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,20-50 keV (Swift),1.82e-11,,erg/cm^2^/s,8.46e+18,2.15e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,15-50 keV (Suzaku),-10.7,,log(erg/s/cm^2^),7.86e+18,2.54e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,32.50 keV,Broad-band measurement,07 42 32.8 +49 48 34.9 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,10-50 keV (Suzaku),1.4,,log(erg/s/cm^2^),7.25e+18,3.46e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,4-10 keV (XMM),1.19e-11,,erg/cm^2^/s,1.69e+18,7.04e-07,,,,,,Jy,2010A&A...521A..57T,no uncertainty reported,7.00 keV,Broad-band measurement,,Modelled datum,Obs. date: 2007-03-19,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
14,F_2-10_ keV,2.6,+/-10  %,10^-11^ erg/s/cm^2^,1.45e+18,1.79e-06,1.79e-07,1.79e-07,,,+/-1.79E-07,Jy,1989MNRAS.240..833T,typical accuracy,6.0    keV,Broad-band measurement,,Flux integrated from map,Energy index 0.75,From new raw data; NED frequency assigned to mid-point ofband in keV
