No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),2.76e-14,,erg/cm^2^/s,1e+18,2.76e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,u (SDSS PSF) AB,20.735,+/-0.080,asinh mag,836000000000000.0,1.91e-05,1.41e-06,1.41e-06,,,+/-1.41E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,223.3813344201 13.8996363825 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
3,u (SDSS CModel) AB,19.862,,asinh mag,836000000000000.0,4.28e-05,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,223.3813344201 13.8996363825 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
4,u (SDSS Model) AB,19.905,+/-0.073,asinh mag,836000000000000.0,4.11e-05,2.76e-06,2.76e-06,,,+/-2.76E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,223.3813344201 13.8996363825 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
5,g (SDSS PSF) AB,18.928,+/-0.022,asinh mag,617000000000000.0,9.75e-05,1.97e-06,1.97e-06,,,+/-1.97E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,223.3813344201 13.8996363825 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
6,g (SDSS CModel) AB,17.991,,asinh mag,617000000000000.0,0.000231,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,4858       A,Broad-band measurement,223.3813344201 13.8996363825 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
7,g (SDSS Model) AB,18.035,+/-0.007,asinh mag,617000000000000.0,0.000222,1.43e-06,1.43e-06,,,+/-1.43E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,223.3813344201 13.8996363825 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
8,r (SDSS PSF) AB,17.949,+/-0.019,asinh mag,477000000000000.0,0.00024,4.2e-06,4.2e-06,,,+/-4.20E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,223.3813344201 13.8996363825 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; CANONICAL_BAND - this band was primary (usually r);,From new raw data
9,r (SDSS CModel) AB,17.068,,asinh mag,477000000000000.0,0.000541,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,6290       A,Broad-band measurement,223.3813344201 13.8996363825 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; CANONICAL_BAND - this band was primary (usually r);,From new raw data
10,r (SDSS Model) AB,17.059,+/-0.005,asinh mag,477000000000000.0,0.000545,2.51e-06,2.51e-06,,,+/-2.51E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,223.3813344201 13.8996363825 (J2000),Modelled datum,SDSS flags: BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; CANONICAL_BAND - this band was primary (usually r);,From new raw data
11,i (SDSS PSF) AB,17.44,+/-0.014,asinh mag,389000000000000.0,0.000384,4.95e-06,4.95e-06,,,+/-4.95E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,7706       A,Broad-band measurement,223.3813344201 13.8996363825 (J2000),Modelled datum,SDSS flags: PEAKCENTER - used brightest pixel as centroid; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
