No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,5-10 keV (XMM),,<0.2E-13,erg cm^-2^ s^-1^,1.81e+18,,,,1.1e-09,,<1.10E-09,Jy,2005A&A...444..119G,no uncertainty reported,7.5   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (XMM),,<0.05E-12,erg cm^-2^ s^-1^,1.45e+18,,,,3.45e-09,,<3.45E-09,Jy,2005A&A...444..119G,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,2-10 keV (ASCA),-13.28,,log(erg/cm^2^/s),1.45e+18,3.62e-09,,,,,,Jy,2006A&A...455..173P,no uncertainty reported,6   keV,Broad-band measurement,11 56 28.1 +55 07 30.6 (J2000),Flux integrated from map,Nuclear flux,From new raw data; Extinction-corrected for internal andMilky Way; NED frequency assigned to mid-point of band in keV
4,2-10 keV (ASCA),2.2e-13,,ergs s^-1^ cm^-2^,1.45e+18,1.52e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,179.1159 55.1260 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
5,2-10 keV (XMM),5.7e-14,,ergs/s/cm^2^,1.45e+18,3.93e-09,,,,,,Jy,2007ApJ...657..167S,no uncertainty reported,6   keV,Broad-band measurement,,From fitting to map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,2-10 keV,,<0.420E-14,W/m^2^,1.45e+18,,,,2.9e-07,,<2.90E-07,Jy,2004A&A...418..465L,3 sigma,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
7,2-10 keV (XMM),1.66e-13,,erg/s/cm^2^,1.45e+18,1.14e-08,,,,,,Jy,2009A&A...500..999A,no uncertainty reported,6.00 keV,Broad-band measurement,11 56 28.10 +55 07 30.50 (J2000),Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
8,2-10 keV,5.6e-14,+/-1.28E-13,erg/s/cm^2^,1.45e+18,3.86e-09,8.83e-09,8.83e-09,,,+/-8.83E-09,Jy,2011ApJ...729...52L,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Chandra observation,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,2-10 keV (XMM),1.9e-13,,erg/s/cm^2^,1.45e+18,1.31e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,179.114 +55.127 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,2-8 keV (ASCA),3.22e-13,,ergs/cm^2^/s,1.21e+18,2.66e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,5.00 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
