No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),1.2e-13,,erg cm^-2^ s^-1^,1.45e+18,8.28e-09,,,,,,Jy,2006A&A...446..459C,no uncertainty reported,6   keV,Broad-band measurement,12 30 02.2 +13 38 11.3 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (XMM),3.7e-14,,erg/s/cm^2^,1.45e+18,2.55e-09,,,,,,Jy,2009A&A...500..999A,no uncertainty reported,6.00 keV,Broad-band measurement,12 30 02.22 +13 38 11.30 (J2000),Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
3,0.3-8 keV (Chandra),5.8e-14,,erg/cm^2^/s,1e+18,5.8e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,0.2-4 keV (EINSTEIN),7.07e-13,,ergs sec^-1^ cm^-2^,5.25e+17,1.35e-07,,,,,,Jy,1992ApJS...80..531F,no uncertainty reported,2.1    keV,Broad-band measurement; synthetic band,12 27 30 +13 54 34 (B1950),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
5,0.5-2 keV (XMM),,<2.0E-13,erg cm^-2^ s^-1^,3.02e+17,,,,6.62e-08,,<6.62E-08,Jy,2006A&A...446..459C,no uncertainty reported,1.25   keV,Broad-band measurement,12 30 02.2 +13 38 11.3 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,FUV (GALEX) AB,17.22,+/-0.03,mag,1980000000000000.0,0.00047,1.3e-05,1.3e-05,,,+/-1.30E-05,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,12 30 02.2 +13 38 11.3 (J2000),Total flux,,From new raw data
7,FUV (GALEX) AB,17.53,+/-0.053,mag,1980000000000000.0,0.000353,1.72e-05,1.72e-05,,,+/-1.72E-05,Jy,2017MNRAS.464.3920S,uncertainty,1516 A,Broad-band measurement,,Flux in fixed aperture,Mag uncorrected for extinction,From reprocessed raw data
8,FUV (GALEX) AB,17.24,+/-0.15,mag,1970000000000000.0,0.000461,6.37e-05,6.37e-05,,,+/-6.37E-05,Jy,2009MNRAS.398.2028J,uncertainty,1525 A,Broad-band measurement,,Total flux,,From new raw data
9,FUV (GALEX),17.07,+/-0.02,mag,1950000000000000.0,7.74e-05,1.43e-06,1.43e-06,,,+/-1.43E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,12 30 02.196 +13 38 11.04 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
10,FUV (GALEX),16.85,+/-0.16,mag,1950000000000000.0,9.48e-05,1.4e-05,1.4e-05,,,+/-1.40E-05,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,12 30 02.196 +13 38 11.04 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
