No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),1.25e-12,,erg/cm^2^/s,1e+18,1.25e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,0.2-2 keV (ROSAT),6.03e-13,+/-3.5 %,erg/s/cm^2^,3.15e+17,1.91e-07,6.67e-09,6.67e-09,,,+/-6.67E-09,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,090933.3 +425339. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,0.1-2.4 keV (ROSAT),4e-13,,erg/cm^2^/s,3.02e+17,1.32e-07,,,,,,Jy,2009A&A...495..691M,no uncertainty reported,1.25 keV,Broad-band measurement,09 09 33.4 +42 53 45.9 (J2000),Not reported in paper,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
4,u (SDSS PSF) AB,20.057,+/-0.056,asinh mag,836000000000000.0,3.57e-05,1.84e-06,1.84e-06,,,+/-1.84E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
5,u (SDSS Model) AB,20.011,+/-0.054,asinh mag,836000000000000.0,3.73e-05,1.84e-06,1.84e-06,,,+/-1.84E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
6,u (SDSS CModel) AB,19.931,,asinh mag,836000000000000.0,3.87e-05,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
7,u (SDSS Petrosian)AB,19.902,+/-0.094,asinh mag,836000000000000.0,4.12e-05,3.56e-06,3.56e-06,,,+/-3.56E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.94"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
8,u (SDSS PSF) AB,20.057,+/-0.056,asinh mag,836000000000000.0,3.57e-05,1.84e-06,1.84e-06,,,+/-1.84E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,137.3895770220 42.8962461524 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;,From new raw data
9,U Johnson,17.88,,mag,819000000000000.0,0.000128,,,,,,Jy,1964ApJ...139..419R,no uncertainty reported,3660       A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
10,B Johnson,18.97,,mag,681000000000000.0,0.00011,,,,,,Jy,1964ApJ...139..419R,no uncertainty reported,4400       A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
11,g (SDSS PSF) AB,19.409,+/-0.031,asinh mag,617000000000000.0,6.26e-05,1.77e-06,1.77e-06,,,+/-1.77E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,4858       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
12,g (SDSS Model) AB,19.386,+/-0.013,asinh mag,617000000000000.0,6.39e-05,7.46e-07,7.46e-07,,,+/-7.46E-07,Jy,2004SDSS2.C...0000:,based on count statistics only,4858       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
13,g (SDSS CModel) AB,19.405,,asinh mag,617000000000000.0,6.28e-05,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,4858       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
14,g (SDSS Petrosian)AB,19.361,+/-0.022,asinh mag,617000000000000.0,6.54e-05,1.3e-06,1.3e-06,,,+/-1.30E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,4858       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.77"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;",From new raw data
15,g (SDSS PSF) AB,19.409,+/-0.031,asinh mag,617000000000000.0,6.26e-05,1.79e-06,1.79e-06,,,+/-1.79E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,137.3895770220 42.8962461524 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
16,V Johnson,18.48,,mag,542000000000000.0,0.000148,,,,,,Jy,1964ApJ...139..419R,no uncertainty reported,5530       A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
17,r (SDSS PSF) AB,18.833,+/-0.028,asinh mag,477000000000000.0,0.000106,2.75e-06,2.75e-06,,,+/-2.75E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,6290       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; CANONICAL_BAND - this band was primary (usually r);,From new raw data
18,r (SDSS Model) AB,18.795,+/-0.011,asinh mag,477000000000000.0,0.00011,1.15e-06,1.15e-06,,,+/-1.15E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,6290       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,"SDSS Effective Radius =   0.04"" x   0.04"".;SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; CANONICAL_BAND - this band was primary (usually r);",From new raw data
19,r (SDSS CModel) AB,18.795,,asinh mag,477000000000000.0,0.00011,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,6290       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; CANONICAL_BAND - this band was primary (usually r);,From new raw data
20,r (SDSS Petrosian)AB,18.758,+/-0.020,asinh mag,477000000000000.0,0.000114,2.12e-06,2.12e-06,,,+/-2.12E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,6290       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.79"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; CANONICAL_BAND - this band was primary (usually r);",From new raw data
21,r (SDSS PSF) AB,18.833,+/-0.028,asinh mag,477000000000000.0,0.000106,2.74e-06,2.74e-06,,,+/-2.74E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,137.3895770220 42.8962461524 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; CANONICAL_BAND - this band was primary (usually r);,From new raw data
22,i (SDSS PSF) AB,18.411,+/-0.019,asinh mag,389000000000000.0,0.000157,2.79e-06,2.79e-06,,,+/-2.79E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,7706       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
23,i (SDSS Model) AB,18.351,+/-0.010,asinh mag,389000000000000.0,0.000166,1.53e-06,1.53e-06,,,+/-1.53E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,7706       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
24,i (SDSS CModel) AB,18.283,,asinh mag,389000000000000.0,0.000177,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,7706       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
25,i (SDSS Petrosian)AB,18.258,+/-0.021,asinh mag,389000000000000.0,0.000229,4.36e-06,4.36e-06,,,+/-4.36E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,7706       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.76"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;",From new raw data
26,i (SDSS PSF) AB,18.411,+/-0.019,asinh mag,389000000000000.0,0.000157,2.75e-06,2.75e-06,,,+/-2.75E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,7706       A,Broad-band measurement,137.3895770220 42.8962461524 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
27,z (SDSS PSF) AB,18.035,+/-0.028,asinh mag,325000000000000.0,0.000218,5.53e-06,5.53e-06,,,+/-5.53E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,9222       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
28,z (SDSS Model) AB,17.981,+/-0.023,asinh mag,325000000000000.0,0.000229,4.84e-06,4.84e-06,,,+/-4.84E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,9222       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
29,z (SDSS CModel) AB,17.969,,asinh mag,325000000000000.0,0.000236,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,9222       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
30,z (SDSS Petrosian)AB,17.907,+/-0.049,asinh mag,325000000000000.0,0.000245,1.12e-05,1.12e-05,,,+/-1.12E-05,Jy,2004SDSS2.C...0000:,based on count statistics only,9222       A,Broad-band measurement,137.389572 42.896248 (J2000),Modelled datum,"SDSS Petrosian Radius =    0.71"".         
SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;",From new raw data
31,z (SDSS PSF) AB,18.035,+/-0.028,asinh mag,325000000000000.0,0.000218,5.62e-06,5.62e-06,,,+/-5.62E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,9222       A,Broad-band measurement,137.3895770220 42.8962461524 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame;,From new raw data
32,J (2MASS/FLWO),16.257,+/-0.148,mag,243000000000000.0,0.000501,6.83e-05,6.83e-05,,,+/-6.83E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
33,J (2MASS/FLWO),15.931,+/-0.253,mag,243000000000000.0,0.000676,0.000158,0.000158,,,+/-1.58E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
34,J (UKIRT/IRCAM3),16.72,+/-0.03,mag,240000000000000.0,0.000328,9.19e-06,9.19e-06,,,+/-9.19E-06,Jy,2000MNRAS.317.1023S,uncertainty,1.247      microns,Broad-band measurement,,From fitting to map,"3 arcsec ""aperture""",From new raw data
35,J (2MASS),16.257,+/-0.148,mag,240000000000000.0,0.0005,6.82e-05,6.82e-05,,,+/-6.82E-05,Jy,2009MNRAS.393.1408C,uncertainty,1.25 microns,Broad-band measurement,09 09 33.54 +42 53 46.5 (J2000),Flux in fixed aperture,,Averaged from previously published data
36,H (UKIRT/IRCAM3),15.76,+/-0.04,mag,184000000000000.0,0.000507,1.9e-05,1.9e-05,,,+/-1.90E-05,Jy,2000MNRAS.317.1023S,uncertainty,1.634      microns,Broad-band measurement,,From fitting to map,"3 arcsec ""aperture""",From new raw data
