No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (Chandra),4.7e-13,+/-0.5E-13,ergs cm^-2^ s^-1^,1.45e+18,3.24e-08,3.45e-09,3.45e-09,,,+/-3.45E-09,Jy,2006ApJ...648..111L,uncertainty,6   keV,Broad-band measurement,07 16 31.18 -29 19 28.92 (J2000),Modelled datum,Center flux,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (Chandra),3.8e-13,+/-0.5E-13,ergs cm^-2^ s^-1^,1.45e+18,2.62e-08,3.45e-09,3.45e-09,,,+/-3.45E-09,Jy,2006ApJ...648..111L,uncertainty,6   keV,Broad-band measurement,07 16 31.18 -29 19 28.92 (J2000),Modelled datum,Nucleus flux,From new raw data; NED frequency assigned to mid-point ofband in keV
3,2-10 keV (Chandra),6.5e-13,+/-0.7E-13,ergs cm^-2^ s^-1^,1.45e+18,4.48e-08,4.83e-09,4.83e-09,,,+/-4.83E-09,Jy,2006ApJ...648..111L,uncertainty,6   keV,Broad-band measurement,07 16 31.18 -29 19 28.92 (J2000),Modelled datum,Galaxy flux,From new raw data; NED frequency assigned to mid-point ofband in keV
4,2-8 keV (ASCA),5.28e-13,,ergs/cm^2^/s,1.21e+18,4.36e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,5.00 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
5,0.3-8 keV (Chandra),7.27e-13,,erg/s/cm^2^,1e+18,7.27e-08,,,,,,Jy,2011ApJS..192...10L,no uncertainty reported,4.15 keV,Broad-band measurement,07 16 31.205 -29 19 28.99 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,0.3-8 keV (Chandra),7.59e-13,,erg/cm^2^/s,1e+18,7.59e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,0.5-2 keV (Chandra),1.4e-13,+/-0.1E-13,ergs cm^-2^ s^-1^,3.02e+17,4.64e-08,3.31e-09,3.31e-09,,,+/-3.31E-09,Jy,2006ApJ...648..111L,uncertainty,1.25   keV,Broad-band measurement,07 16 31.18 -29 19 28.92 (J2000),Modelled datum,Center flux,From new raw data; NED frequency assigned to mid-point ofband in keV
8,0.5-2 keV (Chandra),1.7e-13,+/-0.3E-13,ergs cm^-2^ s^-1^,3.02e+17,5.63e-08,9.93e-09,9.93e-09,,,+/-9.93E-09,Jy,2006ApJ...648..111L,uncertainty,1.25   keV,Broad-band measurement,07 16 31.18 -29 19 28.92 (J2000),Modelled datum,Galaxy flux,From new raw data; NED frequency assigned to mid-point ofband in keV
9,0.5-2 keV (Chandra),9.1e-14,+/-0.2E-13,ergs cm^-2^ s^-1^,3.02e+17,3.01e-08,6.62e-09,6.62e-09,,,+/-6.62E-09,Jy,2006ApJ...648..111L,uncertainty,1.25   keV,Broad-band measurement,07 16 31.18 -29 19 28.92 (J2000),Modelled datum,Nucleus flux,From new raw data; NED frequency assigned to mid-point ofband in keV
10,0.5-2 keV (Chandra),4.19e-15,,erg s^-1^ cm^-2^,3.02e+17,1.39e-09,,,,,,Jy,2006ApJ...653..207D,no uncertainty reported,1.25   keV,Broad-band measurement,,Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,0.5-2 keV (ASCA),2.07e-13,,ergs/cm^2^/s,3.02e+17,6.85e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
12,FUV (GALEX) AB,24.7,,mag,1950000000000000.0,4.79e-07,,,,,,Jy,2016ApJ...818..182V,no uncertainty reported,1539 A,Broad-band measurement,07 16 31.210 -29 19 28.80 (J2000),Total flux,,From reprocessed raw data
13,NUV (GALEX) AB,17.64,,mag,1290000000000000.0,0.000319,,,,,,Jy,2016ApJ...818..182V,no uncertainty reported,2316 A,Broad-band measurement,07 16 31.210 -29 19 28.80 (J2000),Total flux,,From reprocessed raw data
14,U (WIYN),14.12,+/-0.04,mag,822000000000000.0,0.00407,0.00015,0.00015,,,+/-1.50E-04,Jy,2007AJ....134.1263C,estimated error,3645 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
