No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (Chandra),2.2e-13,+/-0.4E-13,ergs cm^-2^ s^-1^,1.45e+18,1.52e-08,2.76e-09,2.76e-09,,,+/-2.76E-09,Jy,2006ApJ...648..111L,uncertainty,6   keV,Broad-band measurement,13 53 17.80 +33 29 27.46 (J2000),Modelled datum,Nucleus flux,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (Chandra),2.3e-13,+/-0.3E-13,ergs cm^-2^ s^-1^,1.45e+18,1.59e-08,2.07e-09,2.07e-09,,,+/-2.07E-09,Jy,2006ApJ...648..111L,uncertainty,6   keV,Broad-band measurement,13 53 17.80 +33 29 27.46 (J2000),Modelled datum,Galaxy flux,From new raw data; NED frequency assigned to mid-point ofband in keV
3,2-10 keV (ASCA),3.2e-13,,ergs s^-1^ cm^-2^,1.45e+18,2.21e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,208.3162 33.4835 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
4,2-10 keV,2.58e-13,+/-1.20E-13,erg/s/cm^2^,1.45e+18,1.78e-08,8.28e-09,8.28e-09,,,+/-8.28E-09,Jy,2011ApJ...729...52L,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,2-8 keV (ASCA),1.94e-13,,ergs/cm^2^/s,1.21e+18,1.6e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,5.00 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
6,0.7-7 keV (ASCA),1.6e-13,,ergs s^-1^ cm^-2^,9.31e+17,1.72e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,3.85   keV,Broad-band measurement,208.3162 33.4835 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
7,0.5-2 keV (Chandra),3.5e-15,+/-0.01E-13,ergs cm^-2^ s^-1^,3.02e+17,1.16e-09,3.31e-10,3.31e-10,,,+/-3.31E-10,Jy,2006ApJ...648..111L,uncertainty,1.25   keV,Broad-band measurement,13 53 17.80 +33 29 27.46 (J2000),Modelled datum,Northeast flux,From new raw data; NED frequency assigned to mid-point ofband in keV
8,0.5-2 keV (Chandra),2.4e-14,+/-0.04E-13,ergs cm^-2^ s^-1^,3.02e+17,7.95e-09,1.32e-09,1.32e-09,,,+/-1.32E-09,Jy,2006ApJ...648..111L,uncertainty,1.25   keV,Broad-band measurement,13 53 17.80 +33 29 27.46 (J2000),Modelled datum,Nucleus flux,From new raw data; NED frequency assigned to mid-point ofband in keV
9,0.5-2 keV (Chandra),3.4e-14,+/-0.1E-13,ergs cm^-2^ s^-1^,3.02e+17,1.13e-08,3.31e-09,3.31e-09,,,+/-3.31E-09,Jy,2006ApJ...648..111L,uncertainty,1.25   keV,Broad-band measurement,13 53 17.80 +33 29 27.46 (J2000),Modelled datum,Galaxy flux,From new raw data; NED frequency assigned to mid-point ofband in keV
10,0.5-2 keV (ASCA),5.16e-14,,ergs/cm^2^/s,3.02e+17,1.71e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
