No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),,<0.4E-13,erg cm^-2^ s^-1^,1.45e+18,,,,2.76e-09,,<2.76E-09,Jy,2006A&A...446..459C,no uncertainty reported,6   keV,Broad-band measurement,02 43 30.2 +37 20 27.2 (J2000),Flux integrated from map,,From new raw data; Uncorrected for known sources in beam; NEDfrequency assigned to mid-point of band in keV
2,2-10 keV (Chandra),,<-14.42,log(erg/cm^2^/s),1.45e+18,,,,2.62e-10,,<2.62E-10,Jy,2006A&A...455..173P,no uncertainty reported,6   keV,Broad-band measurement,02 43 30.2 +37 20 27.2 (J2000),Flux integrated from map,Nuclear flux,From new raw data; Extinction-corrected for internal andMilky Way; NED frequency assigned to mid-point of band in keV
3,2-10 keV (XMM),2.4e-15,,erg/s/cm^2^,1.45e+18,1.66e-10,,,,,,Jy,2009A&A...500..999A,no uncertainty reported,6.00 keV,Broad-band measurement,02 43 30.24 +37 20 27.20 (J2000),Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
4,0.3-8 keV (Chandra),2.61e-14,,erg/s/cm^2^,1e+18,2.61e-09,,,,,,Jy,2011ApJS..192...10L,no uncertainty reported,4.15 keV,Broad-band measurement,02 43 30.034 +37 20 28.64 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,0.3-8 keV (Chandra),2.77e-14,,erg/cm^2^/s,1e+18,2.77e-09,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,0.5-2 keV (XMM),,<0.1E-13,erg cm^-2^ s^-1^,3.02e+17,,,,3.31e-09,,<3.31E-09,Jy,2006A&A...446..459C,no uncertainty reported,1.25   keV,Broad-band measurement,02 43 30.2 +37 20 27.2 (J2000),Flux integrated from map,,From new raw data; Uncorrected for known sources in beam; NEDfrequency assigned to mid-point of band in keV
7,FUV (GALEX),5.88,+/-0.42,milliJy,1960000000000000.0,0.00588,0.00042,0.00042,,,+/-4.20E-04,Jy,2011ApJ...741..124H,uncertainty,1528 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data; Extinction-corrected for Milky Way
8,NUV (GALEX),9.91,+/-0.39,milliJy,1320000000000000.0,0.00991,0.00039,0.00039,,,+/-3.90E-04,Jy,2011ApJ...741..124H,uncertainty,2271 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data; Extinction-corrected for Milky Way
9,[O II] 3727 (Bok),6.31e-13,+/-65.0E-15,erg s^-1^ cm^-2^,804000000000000.0,63100000000.0,6500000000.0,6500000000.0,,,+/-6.50E+09,Jy-Hz,2006ApJS..164...81M,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,02 43 30.0 +37 20 29 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
10,[O II] 3727 (Bok),8.2e-16,+/-0.56E-15,erg s^-1^ cm^-2^,804000000000000.0,82000000.0,56000000.0,56000000.0,,,+/-5.60E+07,Jy-Hz,2006ApJS..164...81M,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,02 43 30.0 +37 20 29 (J2000),Flux integrated from map,Nuclear flux,From new raw data; Extinction-corrected for Milky Way
