No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,20.5149,+/-0.203026,mag,1950000000000000.0,2.26e-05,4.22e-06,4.22e-06,,,+/-4.22E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,159.15840798362 15.544926497044 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
2,FUV (GALEX) AB,21.0961,+/-0.276793,mag,1950000000000000.0,1.32e-05,3.37e-06,3.37e-06,,,+/-3.37E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,159.15840798362 15.544926497044 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
3,FUV (GALEX) AB,21.1352,+/-0.108463,mag,1950000000000000.0,1.28e-05,1.27e-06,1.27e-06,,,+/-1.27E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,159.15822126416 15.545035812115 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,FUV (GALEX) AB,21.5769,+/-0.121479,mag,1950000000000000.0,8.5e-06,9.5e-07,9.5e-07,,,+/-9.50E-07,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,159.15822126416 15.545035812115 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,NUV (GALEX) AB,20.2838,+/-0.118529,mag,1290000000000000.0,2.8e-05,3.05e-06,3.05e-06,,,+/-3.05E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,159.15840798362 15.544926497044 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,NUV (GALEX) AB,20.6585,+/-0.131617,mag,1290000000000000.0,1.98e-05,2.4e-06,2.4e-06,,,+/-2.40E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,159.15840798362 15.544926497044 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,20.2173,+/-0.0438088,mag,1290000000000000.0,2.97e-05,1.2e-06,1.2e-06,,,+/-1.20E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,159.15822126416 15.545035812115 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,20.7294,+/-0.0467152,mag,1290000000000000.0,1.85e-05,7.98e-07,7.98e-07,,,+/-7.98E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,159.15822126416 15.545035812115 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,[O II] 3727 Palomar,1.9e-15,,ergs s^-1^ cm^-2^,804000000000000.0,190000000.0,,,,,,Jy-Hz,2006AJ....132.2596D,no uncertainty reported,3727   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; derived from a flux in a different bandand a color
10,H{beta} (Palomar),1.39e-15,,ergs s^-1^ cm^-2^,617000000000000.0,140000000.0,,,,,,Jy-Hz,2006AJ....132.2596D,no uncertainty reported,4861   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; derived from a flux in a different bandand a color
11,[O III] 5007 Palomar,9.7e-15,,ergs s^-1^ cm^-2^,599000000000000.0,970000000.0,,,,,,Jy-Hz,2006AJ....132.2596D,no uncertainty reported,5007   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; derived from a flux in a different bandand a color
12,[O I] 6300 Palomar,3.17e-16,,ergs s^-1^ cm^-2^,476000000000000.0,31700000.0,,,,,,Jy-Hz,2006AJ....132.2596D,no uncertainty reported,6300   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; derived from a flux in a different bandand a color
13,[N II] 6548 Palomar,1.97e-15,,ergs s^-1^ cm^-2^,458000000000000.0,196000000.0,,,,,,Jy-Hz,2006AJ....132.2596D,no uncertainty reported,6548   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; derived from a flux in a different bandand a color
14,H{alpha} (Palomar),6.34e-15,,ergs s^-1^ cm^-2^,457000000000000.0,634000000.0,,,,,,Jy-Hz,2006AJ....132.2596D,no uncertainty reported,6563   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
15,[N II] 6583 Palomar,4.82e-15,,ergs s^-1^ cm^-2^,455000000000000.0,482000000.0,,,,,,Jy-Hz,2006AJ....132.2596D,no uncertainty reported,6583   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; derived from a flux in a different bandand a color
16,[S II] 6716 Palomar,1.14e-15,,ergs s^-1^ cm^-2^,446000000000000.0,114000000.0,,,,,,Jy-Hz,2006AJ....132.2596D,no uncertainty reported,6716   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; derived from a flux in a different bandand a color
17,[S II] 6731 Palomar,1.08e-15,,ergs s^-1^ cm^-2^,445000000000000.0,108000000.0,,,,,,Jy-Hz,2006AJ....132.2596D,no uncertainty reported,6731   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data; derived from a flux in a different bandand a color
