No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),2.251e-10,+/-0.68E-11,erg/s/cm^2^,2.53e+19,8.9e-07,2.69e-08,2.69e-08,,,+/-2.69E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,188.896 -39.867 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),1.46e-10,,erg/cm^2^/s,2.53e+19,5.77e-07,,,,,,Jy,2011A&A...531A.131G,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data
3,14-195 keV (Swift),1.93e-10,,erg/cm^2^/s,2.53e+19,7.63e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,188.9026 -39.9093 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),2.969e-10,,erg/cm^2^/s,2.53e+19,1.17e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),1.881e-10,,erg/cm^2^/s,2.53e+19,7.43e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),1.8454e-10,+/-181.83E-12,erg/s/cm^2^,2.53e+19,7.29e-07,7.19e-07,7.19e-07,,,+/-7.19E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,188.89631110 -39.91480610 (J2000),From fitting to map,S/N = 83.34 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),1.7e-10,+/-3.6e-12,erg/cm^2^/s,1.99e+19,8.54e-07,1.81e-08,1.81e-08,,,+/-1.81E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,188.901 -39.900 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),2.598e-10,,erg/cm^2^/s,1.98e+19,1.31e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,15-136 keV BeppoSAX,1.91e-10,,erg/s/cm^2^,1.83e+19,1.04e-06,,,,,,Jy,2004A&A...415...39D,no uncertainty reported,75.5   keV,Broad-band measurement,12 35 37.0 -39 54 32.0 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,40-100 keV INTEGRAL,1.15e-10,+/-1.04E-11,erg cm^-2^ s^-1^,1.69e+19,6.8e-07,6.13e-08,6.13e-08,,,+/-6.13E-08,Jy,2006ApJ...636..765B,uncertainty,70   keV,Broad-band measurement,188.912 -39.903 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
