No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,0.3-8 keV (Chandra),1.16e-12,,erg/cm^2^/s,1e+18,1.16e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,u (SDSS PSF) AB,19.955,+/-0.044,asinh mag,836000000000000.0,3.92e-05,1.58e-06,1.58e-06,,,+/-1.58E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS flags: BAD_RADIAL - some low S/N radial points; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
3,u (SDSS Model) AB,18.695,+/-0.035,asinh mag,836000000000000.0,0.000125,4.06e-06,4.06e-06,,,+/-4.06E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS flags: BAD_RADIAL - some low S/N radial points; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
4,u (SDSS CModel) AB,18.844,,asinh mag,836000000000000.0,0.000105,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS flags: BAD_RADIAL - some low S/N radial points; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
5,u (SDSS Petrosian)AB,18.946,+/-0.084,asinh mag,836000000000000.0,9.95e-05,7.66e-06,7.66e-06,,,+/-7.66E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS Petrosian Radius =    1.37"".         
SDSS flags: BAD_RADIAL - some low S/N radial points; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
6,g (SDSS PSF) AB,19.016,+/-0.019,asinh mag,617000000000000.0,8.99e-05,1.56e-06,1.56e-06,,,+/-1.56E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,4858       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS flags: MANYPETRO - more than one Petrosian radius; BAD_RADIAL - some low S/N radial points; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
7,g (SDSS Model) AB,17.594,+/-0.008,asinh mag,617000000000000.0,0.000333,2.58e-06,2.58e-06,,,+/-2.58E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,4858       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS flags: MANYPETRO - more than one Petrosian radius; BAD_RADIAL - some low S/N radial points; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
8,g (SDSS CModel) AB,17.579,,asinh mag,617000000000000.0,0.000338,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,4858       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS flags: MANYPETRO - more than one Petrosian radius; BAD_RADIAL - some low S/N radial points; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
9,g (SDSS Petrosian)AB,17.725,+/-0.011,asinh mag,617000000000000.0,0.000295,3.09e-06,3.09e-06,,,+/-3.09E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,4858       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS Petrosian Radius =    1.65"".         
SDSS flags: MANYPETRO - more than one Petrosian radius; BAD_RADIAL - some low S/N radial points; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding;",From new raw data
10,r (SDSS PSF) AB,18.213,+/-0.016,asinh mag,477000000000000.0,0.000188,2.81e-06,2.81e-06,,,+/-2.81E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,6290       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS flags: PEAKCENTER - used brightest pixel as centroid; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; CANONICAL_BAND - this band was primary (usually r);",From new raw data
11,r (SDSS Model) AB,16.84,+/-0.005,asinh mag,477000000000000.0,0.000667,3.22e-06,3.22e-06,,,+/-3.22E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,6290       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS Effective Radius =   0.62"" x   0.47"".;SDSS flags: PEAKCENTER - used brightest pixel as centroid; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; CANONICAL_BAND - this band was primary (usually r);",From new raw data
12,r (SDSS CModel) AB,16.868,,asinh mag,477000000000000.0,0.00065,,,,,,Jy,2004SDSS2.C...0000:,no uncertainty reported,6290       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS flags: PEAKCENTER - used brightest pixel as centroid; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; CANONICAL_BAND - this band was primary (usually r);",From new raw data
13,r (SDSS Petrosian)AB,16.988,+/-0.008,asinh mag,477000000000000.0,0.000582,4.46e-06,4.46e-06,,,+/-4.46E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,6290       A,Broad-band measurement,1.765014 15.906610 (J2000),Modelled datum,"SDSS Petrosian Radius =    1.65"".         
SDSS flags: PEAKCENTER - used brightest pixel as centroid; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; TOO_LARGE - very large object, poorly determined sky, or bad deblend; ELLIPFAINT - no isophotal fits performed; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; CANONICAL_BAND - this band was primary (usually r);",From new raw data
