No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,6.4 keV Fe K{alpha},10.4,,ergs cm^-2^ s^-1^,1.55e+18,10400000000.0,,,,,,Jy-Hz,2000MNRAS.316..234R,no uncertainty reported,6.4        keV,Line measurement; flux integrated over line; lines measured in emission,,Not reported in paper,,Recalibrated data
2,2-10 keV (XMM),3.3e-12,,erg cm^-2^ s^-1^,1.45e+18,2.27e-07,,,,,,Jy,2005A&A...432...15P,no uncertainty reported,6   keV,Broad-band measurement,11 19 08.6 +21 19 18 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,2-10 keV (XMM),3.19e-12,,ergs/s/cm^2^,1.45e+18,2.2e-07,,,,,,Jy,2007ApJ...662..860I,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Obs date: 2001 Dec 02,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,2-10 keV (XMM),3.2e-12,,erg/s/cm^2^,1.45e+18,2.21e-07,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,6   keV,Broad-band measurement,11 19 08.60 +21 19 18.0 (J2000),From fitting to map,Power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
5,2-10 keV (XMM),3.2e-12,,erg/s/cm^2^,1.45e+18,2.21e-07,,,,,,Jy,2004A&A...422...85P,no uncertainty reported,6   keV,Broad-band measurement,11 19 08.60 +21 19 18.0 (J2000),From fitting to map,Absorbed compTT+power law model,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
6,2-10 keV (ASCA),4.82e-12,,ergs/s/cm^2^,1.45e+18,3.32e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,169.7857 +21.3168 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
7,2-10 keV (XMM),3.28e-12,+/-0.060E-12,erg/cm^2^/s,1.45e+18,2.26e-07,4.14e-09,4.14e-09,,,+/-4.14E-09,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,169.78583 +21.321670 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,2-10 keV (XMM),3.5e-12,,erg/s/cm^2^,1.45e+18,2.41e-07,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
9,2-10 keV (XMM),-11.207,+/-0.002,log(erg/cm^2^/s),1.45e+18,4.28e-07,1.97e-09,1.97e-09,,,+/-1.97E-09,Jy,2014A&A...567A.142R,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Date=2004-12-17; Model=C; see paper,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,2-10 keV (XMM),-11.46,+/-0.02,log(erg/cm^2^/s),1.45e+18,2.39e-07,1.1e-08,1.1e-08,,,+/-1.10E-08,Jy,2014A&A...567A.142R,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Date=2004-12-19; Model=A; see paper,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
