No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV,9e-16,,W/m^2^,1.45e+18,6.21e-08,,,,,6.21E-08,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
2,2-10 keV,1.1e-15,,W/m^2^,1.45e+18,7.59e-08,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
3,2-10 keV (ASCA),8.3e-13,,ergs/s/cm^2^,1.45e+18,5.72e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,076.9325 -37.5333 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
4,2-10 keV (XMM),1.02e-12,,erg/s/cm^2^,1.45e+18,7.03e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,076.926 -37.514 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,0.7-7 keV (ASCA),1.19e-12,,ergs/s/cm^2^,9.31e+17,1.28e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,076.9325 -37.5333 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
6,0.7-2 keV (ASCA),5.7e-13,,ergs/s/cm^2^,3.26e+17,1.75e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,076.9325 -37.5333 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
7,0.1-2.4 keV (ROSAT),1.45e-12,+/-2.51E-13,ergs sec^-1^ cm^-2^,3.25e+17,4.46e-07,7.72e-08,7.72e-08,,,+/-7.72E-08,Jy,1994A&A...281..355B,based on count statistics only,1.3   keV,Broad-band measurement; synthetic band,,Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
8,FUV (GALEX) AB,14.68,+/-0.08,mag,1980000000000000.0,0.00488,0.000359,0.000359,,,+/-3.59E-04,Jy,2010A&A...511A..29M,uncertainty,1516 A,Broad-band measurement,05 07 42.3 -37 30 47 (J2000),Flux in fixed aperture,,From new raw data
9,FUV (GALEX),-2.078,+/-0.001,log(Jy),1980000000000000.0,0.00836,1.92e-05,1.92e-05,,,+/-1.92E-05,Jy,2010ApJ...725.2029H,uncertainty,1516 A,Broad-band measurement,05 07 43.2 -37 30 32.4 (J2000),Flux in fixed aperture,,Averaged from previously published data; Extinction-correctedinternal to object
10,FUV (GALEX),14.65,+/-0.03,mag,1950000000000000.0,0.000719,1.99e-05,1.99e-05,,,+/-1.99E-05,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,05 07 42.312 -37 30 46.66 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
