No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.054e-10,+/-0.71E-11,erg/s/cm^2^,2.53e+19,4.17e-07,2.81e-08,2.81e-08,,,+/-2.81E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,220.546 -17.253 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),8.9e-11,,erg/cm^2^/s,2.53e+19,3.52e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,220.5997 -17.2532 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),8.86e-11,,erg/cm^2^/s,2.53e+19,3.5e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),1.18e-10,,erg/cm^2^/s,2.53e+19,4.66e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),8.474e-11,+/-81.34E-12,erg/s/cm^2^,2.53e+19,3.35e-07,3.22e-07,3.22e-07,,,+/-3.22E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,220.60131860 -17.24193570 (J2000),From fitting to map,S/N = 31.31 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),7.4e-11,+/-5.4e-12,erg/cm^2^/s,1.99e+19,3.72e-07,2.71e-08,2.71e-08,,,+/-2.71E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,220.592 -17.239 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),1.033e-10,,erg/cm^2^/s,1.98e+19,5.22e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,15-55 keV (Swift),4.83e-11,+/-0.34E-11,erg/cm^2^/s,8.46e+18,5.71e-07,4.02e-08,4.02e-08,,,+/-4.02E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,220.664 -17.223 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,20-50 keV (Swift),3.87e-11,,erg/cm^2^/s,8.46e+18,4.57e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,10-50 keV (Suzaku),1.64,,log(erg/s/cm^2^),7.25e+18,6.02e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,2-10 keV (Chandra),1.33e-12,,ergs/s/cm^2^,1.45e+18,9.17e-08,,,,,,Jy,2007ApJ...657..167S,no uncertainty reported,6   keV,Broad-band measurement,,From fitting to map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,2-10 keV (Suzaku),1.5e-12,,erg/cm^2^/s,1.45e+18,1.03e-07,,,,,,Jy,2010ApJ...717..787C,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
13,2-10 keV (Swift),1.4e-12,,erg/cm^2^/s,1.45e+18,9.66e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
