No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.78e-11,,erg/cm^2^/s,2.53e+19,7.04e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),1.68e-11,,erg/cm^2^/s,2.53e+19,6.64e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.83e-11,+/-16.29E-12,erg/s/cm^2^,2.53e+19,7.23e-08,6.44e-08,6.44e-08,,,+/-6.44E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,069.09583006 -10.38314340 (J2000),From fitting to map,S/N = 9.96 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),1.6e-11,+/-9.4e-12,erg/cm^2^/s,1.99e+19,8.04e-08,4.72e-08,4.72e-08,,,+/-4.72E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,069.096 -10.371 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),1.47e-11,,erg/cm^2^/s,1.98e+19,7.42e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,20-50 keV (Swift),7.1e-12,,erg/cm^2^/s,8.46e+18,8.39e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-10 keV,7e-15,,W/m^2^,1.45e+18,4.83e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
8,2-10 keV,7e-15,,W/m^2^,1.45e+18,4.83e-07,,,,,,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Intrinsic flux,Averaged from previously published data; Extinction-correctedfor Milky Way; NED frequency assigned to mid-point of band in keV
9,2-10 keV (XMM),8.8e-12,+/-0.300E-12,erg/cm^2^/s,1.45e+18,6.07e-07,2.07e-08,2.07e-08,,,+/-2.07E-08,Jy,2009A&A...495..421B,uncertainty,6.00 keV,Broad-band measurement,069.09268 -10.376060 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,2-10 keV (XMM),9.4e-12,,erg/s/cm^2^,1.45e+18,6.48e-07,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,069.097 -10.375 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,2-10 keV (Swift),7e-12,,erg/cm^2^/s,1.45e+18,4.83e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,2-10 keV (Swift),6.9e-12,,erg/cm^2^/s,1.45e+18,4.76e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,0.5-2 keV (XMM),9e-12,+/-0.300E-12,erg/cm^2^/s,3.02e+17,2.98e-06,9.93e-08,9.93e-08,,,+/-9.93E-08,Jy,2009A&A...495..421B,uncertainty,1.25 keV,Broad-band measurement,069.09268 -10.376060 (J2000),From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
14,0.1-2.4 keV (ROSAT),1.28e-11,+/-9.40e-13,erg/cm^2^/s,3.02e+17,4.24e-06,3.11e-07,3.11e-07,,,+/-3.11E-07,Jy,2010MNRAS.401.1151M,uncertainty,1.25 keV,Broad-band measurement,04 36 22.32 -10 22 33.4 (J2000),Modelled datum,Unabsorbed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
