No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),3.308e-10,+/-0.62E-11,erg/s/cm^2^,2.53e+19,1.31e-06,2.45e-08,2.45e-08,,,+/-2.45E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,207.342 -30.309 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Suzaku),-9.8,,log(erg/s/cm^2^),2.53e+19,6.26e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,13 49 19.3 -30 18 34.6 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),3e-10,,erg/cm^2^/s,2.53e+19,1.19e-06,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,207.3304 -30.3096 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),2.905e-10,,erg/cm^2^/s,2.53e+19,1.15e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),2.843e-10,,erg/cm^2^/s,2.53e+19,1.12e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),2.6325e-10,+/-259.96E-12,erg/s/cm^2^,2.53e+19,1.04e-06,1.03e-06,1.03e-06,,,+/-1.03E-06,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,207.32862960 -30.30638750 (J2000),From fitting to map,S/N = 117.51 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),2.6e-10,+/-3.8e-12,erg/cm^2^/s,1.99e+19,1.31e-06,1.91e-08,1.91e-08,,,+/-1.91E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,207.329 -30.306 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),2.488e-10,,erg/cm^2^/s,1.98e+19,1.26e-06,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,7.63e-11,+/-1.7E-11,erg cm^-2^ s^-1^,1.69e+19,4.51e-07,1e-07,1e-07,,,+/-1.00E-07,Jy,2006ApJ...636..765B,uncertainty,70   keV,Broad-band measurement,207.348 -30.323 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,40-100 keV INTEGRAL,1.071e-10,+/-0.23E-11,erg cm^-2^ s^-1^,1.69e+19,6.34e-07,1.36e-08,1.36e-08,,,+/-1.36E-08,Jy,2006ApJ...638..642B,uncertainty,70   keV,Broad-band measurement,13 49 19 -30 18 36 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
