No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (Chandra),-11.39,,log(erg/cm^2^/s),1.45e+18,2.81e-07,,,,,,Jy,2006A&A...455..173P,no uncertainty reported,6   keV,Broad-band measurement,10 16 53.3 +73 24 02.4 (J2000),Flux integrated from map,Nuclear flux,From new raw data; Extinction-corrected for internal andMilky Way; NED frequency assigned to mid-point of band in keV
2,2-10 keV (XMM),1.48e-12,+/-0.07E-12,ergs/cm^2^/s,1.45e+18,1.02e-07,4.83e-09,4.83e-09,,,+/-4.83E-09,Jy,2008MNRAS.385..195B,uncertainty,6 keV,Broad-band measurement,,From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,2-10 keV (ASCA),1.96e-12,,ergs/s/cm^2^,1.45e+18,1.35e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,154.2035 +73.3988 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
4,2-10 keV (XMM),1.558e-12,,erg/s/cm^2^,1.45e+18,1.07e-07,,,,,,Jy,2009A&A...500..999A,no uncertainty reported,6.00 keV,Broad-band measurement,10 16 53.27 +73 24 02.40 (J2000),Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
5,2-10 keV (XMM),1.41e-12,,erg/s/cm^2^,1.45e+18,9.72e-08,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,154.231 +73.398 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,0.3-8 keV (Chandra),4.24e-12,,erg/cm^2^/s,1e+18,4.24e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,0.7-7 keV (ASCA),2.33e-12,,ergs/s/cm^2^,9.31e+17,2.5e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,154.2035 +73.3988 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
8,0.7-2 keV (ASCA),9e-13,,ergs/s/cm^2^,3.26e+17,2.76e-07,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,154.2035 +73.3988 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
9,0.5-2 keV (XMM),5.7e-13,+/-0.3E-13,ergs/cm^2^/s,3.02e+17,1.89e-07,9.93e-09,9.93e-09,,,+/-9.93E-09,Jy,2008MNRAS.385..195B,uncertainty,1.25 keV,Broad-band measurement,,From fitting to map,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,FUV (GALEX) AB,14.33,+/-0.01,mag,1980000000000000.0,0.00673,6.2e-05,6.2e-05,,,+/-6.20E-05,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,10 16 53.7 +73 24 02.7 (J2000),Total flux,,From new raw data
11,FUV (GALEX) AB,14.29,+/-0.01,mag,1960000000000000.0,0.00698,6.43e-05,6.43e-05,,,+/-6.43E-05,Jy,2018ApJS..234...18B,1 sigma,1530 A,Broad-band measurement,154.223547 +73.400756 (J2000),Total flux,Asymptotic magnitude,From new raw data
12,FUV (GALEX),14.34,+/-0.02,mag,1950000000000000.0,0.000956,1.76e-05,1.76e-05,,,+/-1.76E-05,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,10 16 53.688 +73 24 02.63 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
13,FUV (GALEX),14.37,+/-0.01,mag,1950000000000000.0,0.00093,8.57e-06,8.57e-06,,,+/-8.57E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,10 16 53.688 +73 24 02.63 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
14,NUV (GALEX) AB,13.81,+/-0.01,mag,1320000000000000.0,0.0109,0.0001,0.0001,,,+/-1.00E-04,Jy,2007ApJS..173..185G,uncertainty,2267 A,Broad-band measurement,10 16 53.7 +73 24 02.7 (J2000),Total flux,,From new raw data
15,NUV (GALEX) AB,13.69,+/-0.01,mag,1300000000000000.0,0.0121,0.000112,0.000112,,,+/-1.12E-04,Jy,2018ApJS..234...18B,1 sigma,2310 A,Broad-band measurement,154.223547 +73.400756 (J2000),Total flux,Asymptotic magnitude,From new raw data
