No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,17.3087,+/-0.0341580,mag,1950000000000000.0,0.000433,1.36e-05,1.36e-05,,,+/-1.36E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,81.325524242749 -46.00566636457 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
2,FUV (GALEX) AB,17.7266,+/-0.0443112,mag,1950000000000000.0,0.000295,1.2e-05,1.2e-05,,,+/-1.20E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,81.325524242749 -46.00566636457 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
3,NUV (GALEX) AB,16.9316,+/-0.0180583,mag,1290000000000000.0,0.000613,1.02e-05,1.02e-05,,,+/-1.02E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,81.325524242749 -46.00566636457 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,NUV (GALEX) AB,17.5417,+/-0.0259428,mag,1290000000000000.0,0.000349,8.35e-06,8.35e-06,,,+/-8.35E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,81.325524242749 -46.00566636457 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,B (Cousins) (B_T),15.1,+/-0.09,mag,681000000000000.0,0.00389,0.000336,0.000336,,,+/-3.36E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,052353 -4602.9 (B1950),Modelled datum,,From new raw data
6,B (Cousins) (B_25),15.23,+/-0.09,mag,681000000000000.0,0.00344,0.000297,0.000297,,,+/-2.97E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,052353 -4602.9 (B1950),Modelled datum,,From new raw data
7,B (Cousins) (B_26),15.13,+/-0.09,mag,681000000000000.0,0.00379,0.000327,0.000327,,,+/-3.27E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,052353 -4602.9 (B1950),Modelled datum,,From new raw data
8,R (Cousins) (R_T),13.95,+/-0.09,mag,468000000000000.0,0.00808,0.000698,0.000698,,,+/-6.98E-04,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,052353 -4602.9 (B1950),Modelled datum,,From new raw data
9,R (Cousins) (R_25),14.14,+/-0.09,mag,468000000000000.0,0.00682,0.000589,0.000589,,,+/-5.89E-04,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,052353 -4602.9 (B1950),Modelled datum,,From new raw data
10,R (Cousins) (R_26),14.0,+/-0.09,mag,468000000000000.0,0.00773,0.000669,0.000669,,,+/-6.69E-04,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,052353 -4602.9 (B1950),Modelled datum,,From new raw data
11,J (2MASS/CTIO),13.451,+/-0.045,mag,243000000000000.0,0.00664,0.000275,0.000275,,,+/-2.75E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
12,J (2MASS/CTIO),13.266,+/-0.017,mag,243000000000000.0,0.00787,0.000123,0.000123,,,+/-1.23E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
13,J,12.371,+/-0.059,mag,240000000000000.0,0.0179,0.001,0.001,,,+/-1.00E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,052518.08 -460021.0 (J2000),Flux in fixed aperture,,From new raw data
14,J_14arcsec (2MASS),12.917,+/-0.017,mag,240000000000000.0,0.0108,0.000171,0.000171,,,+/-1.71E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,052518.08 -460021.0 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
