No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),9.01e-11,+/-0.66E-11,erg/s/cm^2^,2.53e+19,3.56e-07,2.61e-08,2.61e-08,,,+/-2.61E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,157.911 -34.854 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),7.3e-11,,erg/cm^2^/s,2.53e+19,2.89e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,157.9670 -34.8537 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
3,14-195 keV (Swift),1.17e-10,,erg/cm^2^/s,2.53e+19,4.62e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),8.64e-11,,erg/cm^2^/s,2.53e+19,3.42e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),8.121e-11,+/-78.83E-12,erg/s/cm^2^,2.53e+19,3.21e-07,3.12e-07,3.12e-07,,,+/-3.12E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,157.95644520 -34.86600710 (J2000),From fitting to map,S/N = 40.07 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
6,15-150 keV (Swift),7.7e-11,+/-4.4e-12,erg/cm^2^/s,1.99e+19,3.87e-07,2.21e-08,2.21e-08,,,+/-2.21E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,157.957 -34.854 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
7,14-150 keV (Swift),1.024e-10,,erg/cm^2^/s,1.98e+19,5.17e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,40-100 keV INTEGRAL,3.6,+/-0.9,milliCrab,1.69e+19,2.01e-07,5.02e-08,5.02e-08,,,+/-5.02E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,157.951 -34.869 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,2.7e-11,,erg/cm^2^/s,1.69e+19,1.6e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,157.96690 -34.85369 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,20-100 keV INTEGRAL,5.132e-11,,erg/s/cm^2^,1.45e+19,3.54e-07,,,,,,Jy,2009MNRAS.399..944M,no uncertainty reported,60.00 keV,Broad-band measurement,10 31 52.06 -34 51 13.3 (J2000),Flux integrated from map,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
11,17-60 keV (INTEGRAL),3.87e-11,+/-0.64E-11,erg s^-1^ cm^-2^,9.31e+18,4.16e-07,6.87e-08,6.87e-08,,,+/-6.87E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
12,15-55 keV (Swift),4.71e-11,+/-0.26E-11,erg/cm^2^/s,8.46e+18,5.57e-07,3.07e-08,3.07e-08,,,+/-3.07E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,157.975 -34.860 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
