No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.52e-11,,erg/cm^2^/s,2.53e+19,6.01e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),4.9e-11,,erg/cm^2^/s,2.53e+19,1.94e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.513e-11,+/-11.48E-12,erg/s/cm^2^,2.53e+19,5.98e-08,4.54e-08,4.54e-08,,,+/-4.54E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,193.35320470 -41.64623860 (J2000),From fitting to map,S/N = 6.37 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),1.5e-11,+/-8.4e-12,erg/cm^2^/s,1.99e+19,7.54e-08,4.22e-08,4.22e-08,,,+/-4.22E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,193.356 -41.619 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),4.29e-11,,erg/cm^2^/s,1.98e+19,2.17e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,40-100 keV INTEGRAL,1.6,+/-0.5,milliCrab,1.69e+19,8.92e-08,2.79e-08,2.79e-08,,,+/-2.79E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,193.394 -41.626 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,40-100 keV INTEGRAL,1.5e-11,,erg/cm^2^/s,1.69e+19,8.88e-08,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,193.33480 -41.63717 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,20-50 keV (Swift),1.61e-11,,erg/cm^2^/s,8.46e+18,1.9e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,20-40 keV (INTEGRAL),0.9,+/-0.3,milliCrab,7.25e+18,9.4e-08,3.13e-08,3.13e-08,,,+/-3.13E-08,Jy,2007ApJS..170..175B,uncertainty,30   keV,Broad-band measurement,193.394 -41.626 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,20-40 keV (INTEGRAL),8e-12,,erg/cm^2^/s,7.25e+18,1.1e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,30.00 keV,Broad-band measurement,193.33480 -41.63717 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
