No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,NUV (GALEX),15.1,+/-0.01,mag,1290000000000000.0,0.000719,6.62e-06,6.62e-06,,,+/-6.62E-06,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,15 46 16.356 +02 24 56.38 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
2,NUV (GALEX),15.07,+/-0.02,mag,1290000000000000.0,0.000739,1.36e-05,1.36e-05,,,+/-1.36E-05,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,15 46 16.356 +02 24 56.38 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
3,u (SDSS PSF) AB,17.397,+/-0.021,asinh mag,836000000000000.0,0.000414,8.01e-06,8.01e-06,,,+/-8.01E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,236.5681601337 2.4154193278 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
4,u (SDSS CModel) AB,14.866,,asinh mag,836000000000000.0,0.00426,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,236.5681601337 2.4154193278 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
5,u (SDSS Model) AB,14.952,+/-0.005,asinh mag,836000000000000.0,0.00394,1.81e-05,1.81e-05,,,+/-1.81E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,236.5681601337 2.4154193278 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
6,103a-O (POSS-I O),14.29,,mag,740000000000000.0,0.00733,,,,,,Jy,2006ApJ...651...93K,no uncertainty reported,4050   A,Broad-band measurement,154616.0 +022449 (J2000),Integrated from scans,,Averaged from previously published data
7,B (m_B),13.3,+/-0.20,mag,681000000000000.0,0.0204,0.00412,0.00412,,,+/-4.12E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,154344.8 + 23411 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
8,B (m_B^0),12.68,,mag,681000000000000.0,0.0361,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,154344.8 + 23411 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
9,m_p,13.1,+/-0.4,mag,681000000000000.0,0.0245,0.0109,0.0109,,,+/-1.09E-02,Jy,1961CGCG1.C...0000Z,rms noise,4400       A,Broad-band measurement,154348.0 +023400. (B1950),Estimated by eye,,From new raw data
10,g (SDSS PSF) AB,15.891,+/-0.017,asinh mag,617000000000000.0,0.0016,2.5e-05,2.5e-05,,,+/-2.50E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,236.5681601337 2.4154193278 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
11,g (SDSS CModel) AB,13.402,,asinh mag,617000000000000.0,0.0158,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,4858       A,Broad-band measurement,236.5681601337 2.4154193278 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
