No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,18.0402,+/-0.0926162,mag,1950000000000000.0,0.000221,1.88e-05,1.88e-05,,,+/-1.88E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,184.00047690389 12.687505662696 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
2,FUV (GALEX) AB,19.2149,+/-0.185891,mag,1950000000000000.0,7.48e-05,1.28e-05,1.28e-05,,,+/-1.28E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,184.00047690389 12.687505662696 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
3,FUV (GALEX) AB,17.9201,+/-0.0169217,mag,1950000000000000.0,0.000247,3.84e-06,3.84e-06,,,+/-3.84E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,184.00059752804 12.687637298645 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,FUV (GALEX) AB,19.2378,+/-0.0330324,mag,1950000000000000.0,7.33e-05,2.23e-06,2.23e-06,,,+/-2.23E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,184.00059752804 12.687637298645 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,NUV (GALEX) AB,17.3423,+/-0.0390236,mag,1290000000000000.0,0.00042,1.51e-05,1.51e-05,,,+/-1.51E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,184.00047690389 12.687505662696 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,NUV (GALEX) AB,18.4901,+/-0.0726640,mag,1290000000000000.0,0.000146,9.76e-06,9.76e-06,,,+/-9.76E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,184.00047690389 12.687505662696 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,17.3176,+/-0.00778689,mag,1290000000000000.0,0.00043,3.08e-06,3.08e-06,,,+/-3.08E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,184.00059752804 12.687637298645 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,18.6605,+/-0.0142364,mag,1290000000000000.0,0.000125,1.63e-06,1.63e-06,,,+/-1.63E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,184.00059752804 12.687637298645 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,u (SDSS) AB,16.21,+/-0.039,mag,843000000000000.0,0.00119,4.28e-05,4.28e-05,,,+/-4.28E-05,Jy,2014ApJS..215...22K,uncertainty,3557 A,Broad-band measurement,184.0004 +12.6874 (J2000),Total flux,,From reprocessed raw data
10,u (SDSS PSF) AB,18.601,+/-0.030,asinh mag,836000000000000.0,0.000137,3.79e-06,3.79e-06,,,+/-3.79E-06,Jy,2005SDSS4.C...0000:,based on count statistics only,3585       A,Broad-band measurement,184.000183 12.687309 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
