No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,17.38,,mag,1980000000000000.0,0.000406,,,,,,Jy,2007ApJS..173..404B,no uncertainty reported,1516 A,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data; Extinction-corrected for Milky Way
2,[O II] 3727 (Bok),1.05e-13,+/-14.0E-15,erg s^-1^ cm^-2^,804000000000000.0,10500000000.0,1400000000.0,1400000000.0,,,+/-1.40E+09,Jy-Hz,2006ApJS..164...81M,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,22 31 25.5 -19 02 04 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
3,H{delta} (Bok),1.35e-14,+/-2.40E-15,erg s^-1^ cm^-2^,731000000000000.0,1350000000.0,240000000.0,240000000.0,,,+/-2.40E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4101   A,Line measurement; flux integrated over line; lines measured in emission,22 31 25.5 -19 02 04 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
4,H{gamma} (Bok),1.99e-14,+/-2.20E-15,erg s^-1^ cm^-2^,691000000000000.0,1990000000.0,220000000.0,220000000.0,,,+/-2.20E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,22 31 25.5 -19 02 04 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
5,B (m_B),14.23,+/-0.21,mag,681000000000000.0,0.00866,0.00185,0.00185,,,+/-1.85E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,222843.0 -191730 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
6,B (m_B^0),13.64,,mag,681000000000000.0,0.0149,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,222843.0 -191730 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
7,B (Cousins) (B_T),14.27,+/-0.09,mag,681000000000000.0,0.00838,0.000724,0.000724,,,+/-7.24E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,222842 -1917.5 (B1950),Modelled datum,,From new raw data
8,B (Cousins) (B_25),14.32,+/-0.09,mag,681000000000000.0,0.00795,0.000687,0.000687,,,+/-6.87E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,222842 -1917.5 (B1950),Modelled datum,,From new raw data
9,B (Cousins) (B_26),14.29,+/-0.09,mag,681000000000000.0,0.00823,0.000711,0.000711,,,+/-7.11E-04,Jy,1989ESOLV.C...0000L,typical accuracy,4400       A,Broad-band measurement; photometric system transformed,222842 -1917.5 (B1950),Modelled datum,,From new raw data
10,H{beta} (Bok),6.08e-14,+/-3.10E-15,erg s^-1^ cm^-2^,617000000000000.0,6080000000.0,310000000.0,310000000.0,,,+/-3.10E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,4861   A,Line measurement; flux integrated over line; lines measured in emission,22 31 25.5 -19 02 04 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
11,[O III] 5007 (Bok),2.74e-14,+/-2.10E-15,erg s^-1^ cm^-2^,599000000000000.0,2740000000.0,210000000.0,210000000.0,,,+/-2.10E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,5007   A,Line measurement; flux integrated over line; lines measured in emission,22 31 25.5 -19 02 04 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
12,J (IIIa-J + W4),14.1,+/-0.100,mag,594000000000000.0,0.00859,0.000829,0.000829,,,+/-8.29E-04,Jy,1978AJ.....83.1549K,rms uncertainty,5050       A,Broad-band measurement,222842.8 -191726 (B1950),Flux integrated from map,,From new raw data; Corrected for contaminating sources
13,[O I] 6300 (Bok),1.94e-14,+/-2.30E-15,erg s^-1^ cm^-2^,476000000000000.0,1940000000.0,230000000.0,230000000.0,,,+/-2.30E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,6300   A,Line measurement; flux integrated over line; lines measured in emission,22 31 25.5 -19 02 04 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
14,R (Cousins) (R_T),12.9,+/-0.09,mag,468000000000000.0,0.0214,0.00185,0.00185,,,+/-1.85E-03,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,222842 -1917.5 (B1950),Modelled datum,,From new raw data
15,R (Cousins) (R_25),12.96,+/-0.09,mag,468000000000000.0,0.0202,0.00174,0.00174,,,+/-1.74E-03,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,222842 -1917.5 (B1950),Modelled datum,,From new raw data
16,R (Cousins) (R_26),12.93,+/-0.09,mag,468000000000000.0,0.0208,0.0018,0.0018,,,+/-1.80E-03,Jy,1989ESOLV.C...0000L,typical accuracy,6400       A,Broad-band measurement; photometric system transformed,222842 -1917.5 (B1950),Modelled datum,,From new raw data
17,F (098 + RG610),13.01,+/-0.100,mag,461000000000000.0,0.0191,0.00184,0.00184,,,+/-1.84E-03,Jy,1978AJ.....83.1549K,rms uncertainty,6500       A,Broad-band measurement,222842.8 -191726 (B1950),Flux integrated from map,,From new raw data; Corrected for contaminating sources;derived from a flux in a different band and a color
18,H{alpha} (Bok),3.45e-13,+/-14.0E-15,erg s^-1^ cm^-2^,457000000000000.0,34500000000.0,1400000000.0,1400000000.0,,,+/-1.40E+09,Jy-Hz,2006ApJS..164...81M,uncertainty,6563   A,Line measurement; flux integrated over line; lines measured in emission,22 31 25.5 -19 02 04 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
19,[N II] 6584 (Bok),1.708e-13,+/-7.40E-15,erg s^-1^ cm^-2^,455000000000000.0,17100000000.0,740000000.0,740000000.0,,,+/-7.40E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,6584   A,Line measurement; flux integrated over line; lines measured in emission,22 31 25.5 -19 02 04 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
20,[S II] 6716 (Bok),2.37e-14,+/-2.60E-15,erg s^-1^ cm^-2^,446000000000000.0,2370000000.0,260000000.0,260000000.0,,,+/-2.60E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,6716   A,Line measurement; flux integrated over line; lines measured in emission,22 31 25.5 -19 02 04 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
21,[S II] 6731 (Bok),1.84e-14,+/-2.50E-15,erg s^-1^ cm^-2^,445000000000000.0,1840000000.0,250000000.0,250000000.0,,,+/-2.50E+08,Jy-Hz,2006ApJS..164...81M,uncertainty,6731   A,Line measurement; flux integrated over line; lines measured in emission,22 31 25.5 -19 02 04 (J2000),Flux integrated from map,,From new raw data; Extinction-corrected for Milky Way
22,I_t_ (Kron-Cousins),12.57,+/-5   %,mag,380000000000000.0,0.0223,0.00112,0.00112,,,+/-1.12E-03,Jy,1996ApJS..107...97M,estimated error,8060       A,Broad-band measurement,222843 -191730 (B1950),From multi-aperture data,,From new raw data; Corrected for contaminating sources
23,I,12.54,+/-0.03,mag,379000000000000.0,0.0246,0.000679,0.000679,,,+/-6.79E-04,Jy,2007ApJS..172..599S,uncertainty,7900 A,Broad-band measurement,22 31 24.6 -19 01 34 (J2000),Total flux,Observed magnitude,"Averaged new and previously published data; Standard CousinsR_C, I_C filters assumed"
24,I,12.2,,mag,379000000000000.0,0.0336,,,,,,Jy,2007ApJS..172..599S,no uncertainty reported,7900 A,Broad-band measurement,22 31 24.6 -19 01 34 (J2000),Total flux,,"Averaged new and previously published data;Extinction-corrected for Milky Way; Standard Cousins R_C, I_C filters assumed"
25,J (2MASS/CTIO),13.153,+/-0.068,mag,243000000000000.0,0.00874,0.000547,0.000547,,,+/-5.47E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
26,J (2MASS/CTIO),12.689,+/-0.007,mag,243000000000000.0,0.0134,8.63e-05,8.63e-05,,,+/-8.63E-05,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
27,J_14arcsec (2MASS),12.267,+/-0.009,mag,240000000000000.0,0.0197,0.000164,0.000164,,,+/-1.64E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,223125.48 -190204.1 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
28,J,11.48,+/-0.023,mag,240000000000000.0,0.0407,0.000872,0.000872,,,+/-8.72E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,223125.48 -190204.1 (J2000),Flux in fixed aperture,58.0 x   31.3 arcsec integration area.,From new raw data
29,J,11.274,+/-0.025,mag,240000000000000.0,0.0492,0.00115,0.00115,,,+/-1.15E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,223125.48 -190204.1 (J2000),Flux in fixed aperture,,From new raw data
30,H,10.693,+/-0.035,mag,182000000000000.0,0.0541,0.00177,0.00177,,,+/-1.77E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,223125.48 -190204.1 (J2000),Flux in fixed aperture,58.0 x   31.3 arcsec integration area.,From new raw data
31,H_14arcsec (2MASS),11.432,+/-0.011,mag,182000000000000.0,0.0274,0.000279,0.000279,,,+/-2.79E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,223125.48 -190204.1 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
32,H,10.507,+/-0.030,mag,182000000000000.0,0.0642,0.0018,0.0018,,,+/-1.80E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,223125.48 -190204.1 (J2000),Flux in fixed aperture,,From new raw data
33,H (2MASS/CTIO),11.789,+/-0.024,mag,180000000000000.0,0.0197,0.000436,0.000436,,,+/-4.36E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
34,H (2MASS/CTIO),12.313,+/-0.081,mag,180000000000000.0,0.0122,0.000908,0.000908,,,+/-9.08E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit,From new raw data
35,K_s (2MASS/CTIO),11.663,+/-0.051,mag,139000000000000.0,0.0144,0.000677,0.000677,,,+/-6.77E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
36,K_s (2MASS/CTIO),11.274,+/-0.01,mag,139000000000000.0,0.0206,0.00019,0.00019,,,+/-1.90E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
37,K_s,10.284,+/-0.040,mag,138000000000000.0,0.0513,0.00193,0.00193,,,+/-1.93E-03,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,223125.48 -190204.1 (J2000),Flux in fixed aperture,58.0 x   31.3 arcsec integration area.,From new raw data
38,K_s_14arcsec (2MASS),10.943,+/-0.012,mag,138000000000000.0,0.028,0.000311,0.000311,,,+/-3.11E-04,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,223125.48 -190204.1 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
39,K_s,10.154,+/-0.035,mag,138000000000000.0,0.0579,0.0019,0.0019,,,+/-1.90E-03,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,223125.48 -190204.1 (J2000),Flux in fixed aperture,,From new raw data
40,3.3 PAH (AKARI),5.92e-13,,erg/s/cm^2^,90800000000000.0,59200000000000.0,,,,,,Jy-Hz,2010ApJ...721.1233I,no uncertainty reported,3.3 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
41,PAH 3.3 micron AKARI,2.97e-16,+/-0.19E-16,W/m^2^,90800000000000.0,29700000000.0,1900000000.0,1900000000.0,,,+/-1.90E+09,Jy-Hz,2018A&A...617A.130I,uncertainty,3.3 microns,Line measurement; flux integrated over line; lines measured in emission,337.856080 -19.034456 (J2000),From fitting to map,,From new raw data
42,W1 (WISE),10.272,+/-0.022,mag,89400000000000.0,0.0241,0.000488,0.000488,,,+/-4.88E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
43,W1 (WISE),10.278,+/-0.006,mag,89400000000000.0,0.024,0.000132,0.000132,,,+/-1.32E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected;extended",From new raw data
44,W1 (WISE),9.927,+/-0.006,mag,89400000000000.0,0.0331,0.000183,0.000183,,,+/-1.83E-04,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture;extended",From new raw data; Uncorrected for known sources in beam
45,3.6 microns (IRAC),15341.0,+/-6.7922E-01,microJy,84400000000000.0,0.0153,6.79e-07,6.79e-07,,,+/-6.79E-07,Jy,2013SSTSLC4.2....0C,uncertainty,3.55       microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
46,3.6 microns (IRAC),20744.0,+/-1.1920E+00,microJy,84400000000000.0,0.0207,1.19e-06,1.19e-06,,,+/-1.19E-06,Jy,2013SSTSLC4.2....0C,uncertainty,3.55       microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
47,Br{alpha} (AKARI),7.1e-14,,erg/s/cm^2^,74000000000000.0,7100000000.0,,,,,,Jy-Hz,2010ApJ...721.1233I,no uncertainty reported,4.05 microns,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
48,Br{alpha} (AKARI),,<0.33E-16,W/m^2^,74000000000000.0,,,,3300000000.0,,<3.30E+09,Jy-Hz,2018A&A...617A.130I,3 sigma,4.05 microns,Line measurement; flux integrated over line; lines measured in emission,337.856080 -19.034456 (J2000),From fitting to map,,From new raw data
49,4.5 microns (IRAC),23147.0,+/-1.5299E+00,microJy,66700000000000.0,0.0231,1.53e-06,1.53e-06,,,+/-1.53E-06,Jy,2013SSTSLC4.2....0C,uncertainty,4.493      microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
50,4.5 microns (IRAC),18522.0,+/-9.3043E-01,microJy,66700000000000.0,0.0185,9.3e-07,9.3e-07,,,+/-9.30E-07,Jy,2013SSTSLC4.2....0C,uncertainty,4.493      microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
51,W2 (WISE),9.446,+/-0.021,mag,65100000000000.0,0.0286,0.000553,0.000553,,,+/-5.53E-04,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
52,W2 (WISE),9.476,+/-0.006,mag,65100000000000.0,0.0278,0.000154,0.000154,,,+/-1.54E-04,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=8.25"" COG-corrected;extended",From new raw data
53,W2 (WISE),9.283,+/-0.006,mag,65100000000000.0,0.0332,0.000184,0.000184,,,+/-1.84E-04,Jy,2013wise.rept....1C,uncertainty,4.6028     microns,Broad-band measurement,,Flux in fixed aperture,"r=22.0"" aperture;extended",From new raw data; Uncorrected for known sources in beam
54,H_2S(7) (Spitzer),,<1.710E-13,erg/s/cm^2^,54500000000000.0,,,,17100000000.0,,<1.71E+10,Jy-Hz,2014ApJ...790..124S,3 sigma,5.5 microns,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,,From new raw data
55,5.8 microns (IRAC),56739.0,+/-5.3999E+00,microJy,52300000000000.0,0.0567,5.4e-06,5.4e-06,,,+/-5.40E-06,Jy,2013SSTSLC4.2....0C,uncertainty,5.731      microns,Broad-band measurement,,Flux in fixed aperture,"3.8"" aperture",From new raw data
56,5.8 microns (IRAC),72099.0,+/-7.9081E+00,microJy,52300000000000.0,0.0721,7.91e-06,7.91e-06,,,+/-7.91E-06,Jy,2013SSTSLC4.2....0C,uncertainty,5.731      microns,Broad-band measurement,,Flux in fixed aperture,"5.8"" aperture",From new raw data
57,H_2S(6) (Spitzer),,<2.880E-13,erg/s/cm^2^,49100000000000.0,,,,28800000000.0,,<2.88E+10,Jy-Hz,2014ApJ...790..124S,3 sigma,6.1 microns,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,,From new raw data
58,PAH 6.2 (Spitzer),2.064e-19,,W/cm^2^,48400000000000.0,206000000000.0,,,,,,Jy-Hz,2011ApJ...730...19S,no uncertainty reported,6.2 microns,Line measurement; flux integrated over line; lines measured in emission,22 31 25.48 -19 02 04.0 (J2000),Total flux,,From reprocessed raw data
59,6.2 microns Spitzer,5.836e-12,+/-0.117E-12,erg/s/cm^2^,48400000000000.0,0.0121,0.000242,0.000242,,,+/-2.42E-04,Jy,2014ApJ...790..124S,uncertainty,6.2 microns,Broad-band measurement,,From fitting to map,,From new raw data
