No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),4.6e-13,,erg cm^-2^ s^-1^,1.45e+18,3.17e-08,,,,,,Jy,2005A&A...432...15P,no uncertainty reported,6   keV,Broad-band measurement,14 13 48.3 +44 00 14 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV,7.8e-13,+/-0.09E-12,ergs cm^-2^ s^-1^,1.45e+18,5.38e-08,6.21e-09,6.21e-09,,,+/-6.21E-09,Jy,2005ApJ...629...61K,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,Flux from 2000ApJ...531...52G,Averaged from previously published data; Extinction-correctedfor Milky Way
3,2-10 keV (XMM),4.6e-13,,ergs/s/cm^2^,1.45e+18,3.17e-08,,,,,,Jy,2007ApJ...662..860I,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Obs date: 2002 Jul 10,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,2-10 keV (ASCA),9.7e-13,,ergs/s/cm^2^,1.45e+18,6.69e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,213.4429 +44.0069 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
5,2-10 keV (XMM),1.3e-12,,erg/s/cm^2^,1.45e+18,8.97e-08,,,,,,Jy,2010ApJ...713L..11Z,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
6,2-10 keV (XMM),-12.09,+/-0.09,log(erg/cm^2^/s),1.45e+18,5.61e-08,1.16e-08,1.16e-08,,,+/-1.16E-08,Jy,2014A&A...567A.142R,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,Date=2002-07-10; Model=C; see paper,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,0.7-7 keV (ASCA),5.5e-13,,ergs/s/cm^2^,9.31e+17,5.91e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,213.4429 +44.0069 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
8,0.7-2 keV (ASCA),4e-14,,ergs/s/cm^2^,3.26e+17,1.23e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,213.4429 +44.0069 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
9,0.2-2 keV (ROSAT),2.925e-13,+/-4.9 %,erg/s/cm^2^,3.15e+17,9.29e-08,4.57e-09,4.57e-09,,,+/-4.57E-09,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,141348.1 +440011. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,0.5-2 keV (XMM),9e-14,,erg cm^-2^ s^-1^,3.02e+17,2.98e-08,,,,,,Jy,2005A&A...432...15P,no uncertainty reported,1.25   keV,Broad-band measurement,14 13 48.3 +44 00 14 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
