No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),4.71e-11,+/-0.65E-11,erg/s/cm^2^,2.53e+19,1.86e-07,2.57e-08,2.57e-08,,,+/-2.57E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,214.887 -26.644 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (XMM),-10.4,,log(erg/s/cm^2^),2.53e+19,1.57e-07,,,,,,Jy,2012ApJ...745..107W,no uncertainty reported,104.50 keV,Broad-band measurement,14 19 22.4 -26 38 40.9 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),4.7e-11,,erg/cm^2^/s,2.53e+19,1.86e-07,,,,,,Jy,2008ApJ...681..113T,no uncertainty reported,104.50 keV,Broad-band measurement,214.8434 -26.6447 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-195 keV (Swift),3.99e-11,,erg/cm^2^/s,2.53e+19,1.58e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,14-195 keV (Swift),3.96e-11,,erg/cm^2^/s,2.53e+19,1.57e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,14-195 keV (Swift),3.927e-11,+/-35.98E-12,erg/s/cm^2^,2.53e+19,1.55e-07,1.42e-07,1.42e-07,,,+/-1.42E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,214.84684900 -26.63881320 (J2000),From fitting to map,S/N = 17.27 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
7,15-150 keV (Swift),4.2e-11,+/-5.2e-12,erg/cm^2^/s,1.99e+19,2.11e-07,2.61e-08,2.61e-08,,,+/-2.61E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,214.838 -26.637 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,14-150 keV (Swift),3.47e-11,,erg/cm^2^/s,1.98e+19,1.75e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,1.9,+/-0.8,milliCrab,1.69e+19,1.06e-07,4.46e-08,4.46e-08,,,+/-4.46E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,214.860 -26.644 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,40-100 keV INTEGRAL,2.2e-11,,erg/cm^2^/s,1.69e+19,1.3e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,214.84250 -26.64472 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
