No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,10-50 keV (Suzaku),1.02,,log(erg/s/cm^2^),7.25e+18,1.44e-07,,,,,,Jy,2011ApJ...727...19F,no uncertainty reported,30.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,2-10 keV (XMM),8.94e-13,,erg/s/cm^2^,1.45e+18,6.17e-08,,,,,,Jy,2009A&A...500..999A,no uncertainty reported,6.00 keV,Broad-band measurement,06 50 08.71 +60 50 45.01 (J2000),Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
3,2-10 keV (XMM),1.002e-12,,erg/cm^2^/s,1.45e+18,6.91e-08,,,,,,Jy,2011A&A...532A..84S,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,2-8 keV (ASCA),9.69e-13,,ergs/cm^2^/s,1.21e+18,8.01e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,5.00 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
5,0.5-2 keV (ASCA),2.25e-13,,ergs/cm^2^/s,3.02e+17,7.45e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
6,0.5-2 keV (XMM),5.3e-14,,erg/cm^2^/s,3.02e+17,1.75e-08,,,,,,Jy,2011A&A...532A..84S,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,U (WIYN),12.86,+/-0.04,mag,822000000000000.0,0.013,0.000479,0.000479,,,+/-4.79E-04,Jy,2007AJ....134.1263C,estimated error,3645 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
8,U (U_T^0),12.32,,mag,819000000000000.0,0.0214,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,064537.6 +605413 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
9,U (U_T),12.93,+/-0.14,mag,819000000000000.0,0.0122,0.0017,0.0017,,,+/-1.70E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,064537.6 +605413 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
10,B (OHP),15.43,,mag,714000000000000.0,0.00244,,,,,,Jy,1998A&AS..130..285C,no uncertainty reported,4200 A,Broad-band measurement,06 45 37.51 60.9036 (B1950),Flux integrated from map,Nuclear mag,From new raw data
