id redshift xray_box_car_2to10keV xray_box_car_2to10keV_err xray_box_car_0p5to2keV xray_box_car_0p5to2keV_err FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err VLA_C VLA_C_err VLA_L VLA_L_err HI21cm HI21cm_err
"2MASS J14025120+2631175" 0.18748 0.000103 2.76e-05 0.00019500000000000002 4.6399999999999996e-05 0.134333332728905 0.03518522 0.22516666649607942 0.025690466000000002 0.4875769395417032 0.01302881403345865 0.5811538430862129 0.015182226542945085 0.7962307650954104 0.015924615301908206 1.274374983040616 0.03316624827771825 1.1520833456112691 0.024392624015378603 2.0111764315515757 0.36674243 3.322352929150357 0.5492722999999999 5.739230626764206 0.6552862 10.132499939724804 0.6079499963834882 10.300000198185444 0.3090000059455633 12.400000356137753 0.3720000106841326 12.883333467443785 0.773000008046627 nan nan nan nan nan nan 16.23636327778751 0.9741817966672506 27.066667005668084 1.939980686230551 24.575000184774396 0.9830000073909758 nan nan nan nan nan nan 29.899999499320984 4.4 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2010c] J221452.9+135118" 0.0253 nan nan nan nan nan nan nan nan 0.025591666447629297 0.007977468 0.07046153768897057 0.004546427 0.12530769023354738 0.0066105977 0.178407693545943 0.011541663 0.2090461541509005 0.030489505999999996 nan nan nan nan nan nan 5.150083332654321 0.3090049999592593 nan nan nan nan 2.6132500004182417 0.1567950000250945 nan nan nan nan nan nan 1.3574999933689833 0.14375413133620057 nan nan 0.805000017862767 0.03220000071451068 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASS J14294306+4747262" 0.220706 7.45e-05 3.45e-06 0.000341 1.32e-05 0.4929999995511025 0.053888773 0.477666665877526 0.0477666665877526 0.6310624903562712 0.012621249807125423 0.6095625012676464 0.012191250025352929 0.6682187577098375 0.016740668544263468 0.9252187610400142 0.022594246982951927 0.7156666678686937 0.01989974822614362 1.3100000040140003 0.31192947 1.693500013789162 0.4938624 2.7093750541098416 0.4779121400000001 3.657395825566103 0.2194437495339662 3.809999907389283 0.1142999972216785 5.229999776929617 0.1568999933078885 5.53009804403665 0.33180588264219896 nan nan nan nan nan nan 13.214285591297916 0.792857135477875 43.64487214126648 2.7613277984332103 43.049999965727324 1.721999998629093 nan nan 82.0 25.0 79.59999889135361 7.959999889135361 100.34999868869782 6.506919393998976 nan nan 64.9000033736229 6.490000337362289 nan nan 44.70000043511391 5.4 nan nan nan nan nan nan nan nan nan nan nan nan
MCG+10-17-021 0.05141 nan nan nan nan nan nan 0.07797499893058557 0.011590513 0.5958999885478988 0.012786712372482382 2.1700556098949164 0.09202717285162658 4.185277735814452 0.08370555471628904 6.193611078843888 0.2459166573803891 8.979499922133982 0.17958999844267964 7.404615421994374 1.1158405 12.126153728996332 1.8912696000000002 17.721666178355616 2.0938958 32.89000043720007 1.9734000262320042 nan nan nan nan 45.46111089587211 2.7276666537523266 nan nan nan nan 133.0000006556511 26.73181607179168 131.80555436677406 7.908333262006443 404.27083319922286 24.25624999195337 nan nan 500.9999935626983 25.183637209409785 1669.9999785423279 86.60254191455584 nan nan nan nan 2150.000047683716 147.8039218912086 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.937499918974936 0.6284902730929274
"ESO 113-45" 0.048174990836348686 0.0009654999999999999 1.2476554011424788e-05 0.0016849999999999999 6.104424624811089e-05 4.515000153332949 0.45150001533329487 5.404999945312738 0.5404999945312738 nan nan 10.80000028014183 1.8384776310850235 14.050000347197056 1.697056274847714 17.450000159442425 1.2727922061357855 nan nan 12.123077033230892 2.0964972000000004 18.530769273638725 2.7568096 26.109090582890946 3.163858 72.89393932024637 4.373636359214783 nan nan nan nan 107.53030313867512 6.451818188320507 nan nan nan nan nan nan 247.61110875341626 14.856666525204975 447.38888744513196 26.843333246707918 393.25 15.73 nan nan nan nan 532.0000052452087 55.15433 nan nan nan nan nan nan nan nan 611.0000014305115 61.10000014305115 200.00000298023224 14.000000208616258 98.9999994635582 6.929999962449075 nan nan nan nan nan nan nan nan
"NGC  4388" 0.008424622880803367 nan nan nan nan 1.5256833304356783 0.15256833304356784 3.3828833128069835 0.33828833128069835 19.23004171794044 0.5941312103566957 36.297396242437294 1.8113287081674407 106.42211544972086 2.1284423089944173 120.36314929447002 3.43752506390701 80.72040585304308 10.770992999999999 194.16111200633975 31.624449999999996 202.50000188557001 27.066031000000002 112.78461421338412 18.12181 91.87499978691339 5.512499987214803 163.11666356722515 4.893499907016754 144.5833347638448 4.337500042915344 115.28636308691718 6.91718178521503 236.50000417232513 8.405476125693296 364.0000030994415 17.28445865878145 1040.9999713897707 58.019738044327745 497.63333286841714 29.857999972105027 2054.58331267039 123.2749987602234 2297.499966621399 91.89999866485596 3451.6667048136387 74.16205250244647 10200.0 820.1091390784521 11800.000190734863 1180.0000190734863 10699.999809265137 1100.0 17483.33314259847 661.1077843124094 18800.000190734863 1880.0000190734863 16100.000381469727 1900.0 18924.99990463257 1892.4999904632568 8559.999863306683 599.1999904314679 3452.4999856948853 241.674998998642 1330.8333257834115 117.68602534325231 nan nan nan nan 103.4199996292591 3.743995131304669
"NGC  5899" 0.008799420831327252 nan nan nan nan 1.7799999914132059 0.33136085000000004 2.5775000103749335 0.25775000103749335 5.919583374785968 1.1860756646425137 11.728000012226403 0.5755217120917333 44.161545865018994 2.3506437365268122 61.22872347865874 2.800540475526452 73.07199880015105 5.831848 nan nan 90.82000118990739 12.809762000000001 77.01538546154133 8.717798 49.660605535814256 2.9796363321488553 143.00000667572021 4.2900002002716064 54.64999855160713 1.639499956548214 33.43787851735498 2.006272711041299 71.97499660253524 6.000044273378323 206.20000131130217 6.186000039339065 261.0 20.9 115.85555458929802 9.650157781032185 239.33333277702334 18.08399710864899 nan nan 374.50000274181366 22.565515726435326 3305.000023841858 155.32224567009067 5099.999904632568 509.99999046325684 nan nan 11100.0 566.5882543787861 nan nan nan nan 13199.999809265137 1319.9999809265137 8564.99981880188 599.5499873161317 3759.999990463257 263.199999332428 1375.0000298023224 96.25000208616258 nan nan nan nan 31.12333423147599 2.832402
"LEDA 3096524" 0.17078 nan nan nan nan nan nan 0.025950000235752668 0.007701948 0.10939999992842786 0.0039051247000000005 0.23043565806728905 0.00885451834709006 0.5460936986331979 0.11071020541174073 0.8053846182659841 0.02251666 0.988564984263226 0.02973214066814461 1.4799999840119307 0.23366641999999996 2.3611763711361324 0.31112700000000004 4.518666708221039 0.46743985 12.475000068483254 0.7485000041089952 nan nan nan nan 18.683333331967393 1.1209999999180436 nan nan nan nan nan nan 53.830303117000696 3.2298181870200415 143.01515216538402 8.580909129923041 135.5 5.42 163.0 17.8 277.0 41.5 nan nan 268.99999380111694 10.759999752044678 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.1699999449774623 0.15
"NGC  5728" 0.009467 nan nan nan nan 1.6074999730335549 0.33447423000000004 2.6539999525994062 0.3183363 0.7564666630059946 0.015129333260119893 5.740000196965411 0.12216792053858695 11.766666973320147 0.28709754826609457 17.06511758917865 0.6632727636918012 20.78333388393124 0.41566667767862475 nan nan 98.6266673853 15.976544 70.14999884579863 12.750686 75.07272726649589 4.504363635989753 113.62500011920929 3.4087500035762788 80.00000029802322 2.4000000089406965 51.75757596185713 5.628531443100611 133.42500005960466 4.002750001788139 198.3749988079071 5.9512499642372125 211.0 64.97884271053155 229.88888853126102 13.79333331187566 668.6166658798853 40.116999952793115 606.0 24.240000000000002 934.0 70.18724955431719 8636.666666666668 414.5961890804111 9760.000228881836 976.0000228881836 nan nan 15133.333333333334 757.6978289529408 nan nan nan nan 13699.999809265137 1369.9999809265137 7279.9999713897705 509.599997997284 3160.0000858306885 221.20000600814822 1054.999977350235 73.84999841451645 nan nan nan nan 70.40000014901162 2.0766559838181213
"ESO 140-43" 0.014360633537977563 0.000896 0.00013802759724055184 nan nan nan nan nan nan 1.3699999544769526 0.04 4.57499991171062 0.0914999982342124 9.620000142604113 0.21213203435596426 12.69999984651804 0.282842712474619 11.099999770522118 0.5 23.417647489730047 3.3837848000000004 38.53333327505323 5.2258973 56.42857242907797 5.035871 115.11904764459247 6.907142858675548 nan nan nan nan 140.2380956808726 8.414285740852355 nan nan nan nan 467.00000762939453 120.0 324.58333534995717 19.47500012099743 846.0416602889695 50.76249961733817 nan nan 1029.9999856948855 27.602354971994693 1840.0000166893005 105.01071373912282 2029.9999713897705 202.99999713897705 nan nan 2750.0 331.2812249434006 nan nan nan nan 1750.0 175.0 1070.0000524520874 84.8528137423857 560.0000023841858 51.61879502661797 nan nan nan nan nan nan nan nan
"IC 1816" 0.017052 nan nan nan nan 0.3376916604404648 0.03376916604404648 0.5931666656223435 0.05931666656223436 0.3910000086762011 0.017 5.7050001341849566 0.48438104834933415 10.499999858438969 0.9899494936611666 13.252499978989363 1.2379519458336057 4.449999891221523 0.08899999782443047 29.80000029007594 2.6457512 30.770770041272044 3.6406182 29.68333304549257 3.2046840000000003 21.015151493477102 1.2609090896086261 nan nan nan nan 18.860606304443245 1.1316363782665946 nan nan nan nan 160.99999922513965 12.622301691846857 109.83333229356343 6.589999937613806 353.38333590825397 21.203000154495236 nan nan 393.0000033378601 12.933701133086384 1207.500002980232 53.883299579640486 1779.9999713897705 177.99999713897705 nan nan 2437.499978542328 182.73546051632235 nan nan nan nan 2779.9999713897705 277.99999713897705 1049.9999523162842 73.49999666213989 402.99999713897705 28.209999799728397 149.00000393390656 18.384776310850235 nan nan nan nan 36.48333283563455 1.1368817053235234
"SDSS J161647.32+371621.2" 0.15185 nan nan nan nan 0.043333332238641255 0.00799187 0.06386666548981641 0.007107039 0.17299999308306724 0.0034599998616613448 0.375333498936925 0.009730879 0.8194399939384311 0.016388799878768623 0.335742500624292 0.05090187 1.241790998090014 0.02483581996180028 1.2919999891892076 0.3193744 1.584000000730157 0.36000003 1.6911110788997676 0.47370875999999995 1.5677666697585178 0.09406600018551106 nan nan nan nan 2.749649984644493 0.16497899907866956 nan nan nan nan nan nan 22.03571467506034 1.3221428805036204 99.86666672627132 5.992000003576279 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.606666614611943 0.615812551867224
"ESO 417-6" 0.016381 nan nan nan nan nan nan 0.12754999848939477 0.012754999848939477 1.8830000578115385 0.037749174 5.484999855980277 0.2333452377915607 10.569999925792217 0.42429352073148896 15.649999491870403 0.4242640687119285 9.209999814629555 0.68 19.143571411924704 2.7928657 25.915384435882935 4.4350876 20.080909471620213 3.3719580000000002 17.316667046646277 1.0390000227987766 nan nan nan nan 11.638666640097897 0.6983199984058738 nan nan nan nan nan nan 16.259523694997743 0.9755714216998645 50.91041620696585 3.0546249724179506 nan nan nan nan 184.0 40.599999999999994 244.00000274181366 24.400000274181366 nan nan nan nan nan nan nan nan 142.0000046491623 27.0 43.99999976158142 4.242640687119285 nan nan nan nan nan nan nan nan nan nan
"NGC   788" 0.013696532626885194 nan nan nan nan nan nan 0.38160000985953957 0.03816000098595396 5.2495454146992415 0.11214723 12.399281192756462 0.670898611700941 33.12499969351021 1.0816537553707113 36.3511154450512 1.290295154599908 8.60039999242872 1.7069344 30.83461573204169 4.135227 39.76999918142191 7.330081399999999 27.38076942757918 5.394451 37.61428674416883 2.5942244000000003 17.55 0.5265 23.150000000000002 0.6945 39.86153894892105 2.6476404 37.00000000000001 1.11 65.7 1.971 187.0 33.6 139.24999659260115 8.354999795556068 327.30769423338086 20.46949 321.5 12.86 nan nan 511.0 97.0 518.0000066757202 51.80000066757202 nan nan 593.0 166.0 nan nan nan nan 515.999972820282 51.5999972820282 851.0000109672546 59.57000076770783 363.0000054836273 36.76955262170047 nan nan nan nan nan nan 3.329999977722764 0.13999999999999999
"IC 5298" 0.027729914834620617 nan nan nan nan 0.09776666411198676 0.014456833 0.243499998759944 0.02570992 1.5512500106054359 0.05519603704726001 4.891629615313615 0.13141325932484563 8.340000051477304 0.2794232174160079 13.783333260317642 1.0294322576536017 20.98857125344553 0.8349887708970117 24.206666615357 1.4396180708321296 32.82333327035109 2.2895469310126493 32.48214284330607 2.1026709034373927 20.629166646922627 1.2946338643223612 19.799999999999997 0.5939999999999999 29.400000000000002 0.882 35.81250048230092 2.1487500289380552 61.55 1.8464999999999998 nan nan 313.66666309038806 30.577606184919055 217.51136130636388 13.050681678381832 1186.025006055832 71.16150036334992 1357.4999976158142 65.00030101661069 1878.3333309491477 51.68887694659267 8969.999999999998 489.99515303725195 10300.0 1030.0 nan nan 11583.333524068199 400.4307056158406 11500.0 1150.0 nan nan 8070.0 807.0 3040.0 212.8 1110.0 77.7 336.0 23.520000000000003 nan nan nan nan 36.524999771267176 1.4543040176800457
"IC 5063" 0.011274 nan nan nan nan 0.27599999884841964 0.027599999884841964 0.8025000133784488 0.08025000133784488 0.3870000073220581 0.012 8.850000333040953 0.7778174593052023 20.149999298155308 1.9798989873223332 32.25000016391277 2.616295090390226 10.80000028014183 0.9 64.818181774833 6.0967207 82.9818184402856 8.359426 60.11818010698666 7.188185 70.56666745302223 4.2340000471813335 85.6 5.52 124.0 6.87 118.97435907522838 7.138461544513702 219.0 10.1 564.0 16.919999999999998 983.7499891718229 113.48678337136927 825.5416684349377 49.532500106096265 2859.166663885116 171.54999983310697 2170.0000762939453 113.13708 3249.999985595544 283.7413292101157 5961.250038146973 633.457390983421 4269.999980926514 593.9697 4429.999828338623 452.54832999999996 4288.749942779541 438.4387124047357 nan nan nan nan 3599.9999046325684 359.99999046325684 2121.6666984558105 148.51666889190676 969.3333142598469 72.07711919264747 329.0000014305115 32.57062411983467 nan nan nan nan nan nan
"PB  3894" 0.081 0.000209 3.45e-06 0.000834 2.98e-05 2.3499999660998583 0.23499999660998583 2.859999891370535 0.2859999891370535 3.6636875356634846 0.15279154345920753 4.158812492096331 0.4102514389037067 3.9655249915995228 0.27127198553031545 5.007057086290192 0.6521389337731036 4.67037501221057 0.1362295866733274 10.510370549228456 1.4998 12.579166679643095 1.9052558 20.486364141106606 1.8574174 32.386363741078156 1.9431818244646892 nan nan nan nan 50.61000032797456 3.0366000196784735 nan nan nan nan 172.0 38.0 119.89999940991402 7.193999964594841 260.9000031352043 15.654000188112258 240.5 9.620000000000001 362.0 51.0 nan nan 119.00000274181366 11.900000274181366 140.00000059604645 9.0 nan nan 84.60000157356262 8.460000157356262 nan nan 47.600001096725464 8.0 nan nan nan nan nan nan nan nan nan nan 2.319999970495701 0.21213204
"M  88" 0.007641125203845078 nan nan nan nan 13.799999840557575 2.0639768000000003 24.399999529123306 2.4399999529123306 150.48333558042842 7.528784722518303 175.9593339916319 4.667436763759943 403.5573326870799 9.787818480583853 374.80300865136087 23.462145593691982 1162.016661092639 37.41049381492076 nan nan 1457.9019636847079 115.39505000000001 700.5333208168546 95.21591 181.89999939501283 15.253155307434271 624.4999928474426 20.615528128088304 406.3000128746033 12.189000386238098 103.61666754210988 13.073485274184883 388.14999904632566 15.821840126862615 1122.0000524520874 35.3915597282742 1813.3333333333333 92.06823556471582 353.3000023752451 58.5351775890054 475.38889019091926 95.24499014450694 2220.0000286102295 90.0 2403.333333333334 150.96025967121278 17000.0 2193.290906377902 nan nan 28299.999237060547 2800.0 60466.66666666667 4375.747479002874 75050.0 7505.0 98400.0015258789 12000.0 101000.0 10100.0 58750.00095367432 4112.500066757202 24400.00057220459 1708.0000400543215 8755.000114440918 612.8500080108644 nan nan nan nan 139.6550050121732 12.729933
"NGC  4602" 0.008532612492868408 nan nan nan nan nan nan nan nan 3.7281285882012787 0.07456257176402557 8.899187680071918 0.17798375360143837 20.825875395530602 0.41651750791061204 31.13637547721737 0.6318275047444595 20.04180063959211 0.5793237400000001 80.7033324510687 6.532167000000001 112.89375205524266 9.023226000000001 68.16666749202544 7.362533999999999 34.757143950888086 2.085428637053285 22.700000000000003 2.5100000000000002 14.1 1.6900000000000002 20.20750055089593 1.6643617000000002 20.400000000000002 3.5599999999999996 72.3 6.66 540.0 48.599999999999994 101.36666893959045 7.172866 233.33333929379782 14.96663 nan nan 565.0 64.8 4860.0 389.0 nan nan nan nan 12600.0 883.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 19.45999957388267 2.2051076000000003
"IRAS 13342+3932" 0.178992 nan nan nan nan nan nan nan nan 0.16308333215420134 0.004663689589829093 0.2996583357344207 0.012216383 0.6034608348954862 0.016176837 1.2101999949663877 0.0429651 1.4404624904879406 0.028809249809758814 1.8835000577382743 0.39484177000000004 3.146500082220882 0.5701754 5.3737501439172775 0.6675328 11.622940536230313 0.6973764321738187 10.95 0.32849999999999996 nan nan 15.838964323892393 0.9503378594335435 17.8 0.534 nan nan nan nan 57.49583336363236 3.4497500018179412 183.0606046571876 10.983636279431256 nan nan nan nan 1110.0 134.0 nan nan nan nan 1630.0 163.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.797500008810312 0.6370439838563445
"NGC  1241" 0.013574113505256058 nan nan nan nan 0.30097499820799567 0.030097499820799567 0.9472499822554336 0.09472499822554337 0.2690000110305846 0.009000000000000001 2.964999992400408 0.059299999848008156 7.2150001069530845 0.1443000021390617 10.245000361464918 0.20490000722929835 3.100000089034438 0.09000000000000001 67.99230710245095 10.198039000000001 94.27692211018159 15.021984 52.95833277826508 12.525573 34.43166664863626 2.0658999989181757 31.7 3.21 20.400000000000002 2.26 22.42166681016485 1.345300008609891 17.3 2.5399999999999996 91.89999999999999 7.609999999999999 nan nan 82.22222177320057 4.933333306392035 239.77777910894818 14.386666746536891 304.7499988079071 20.000106059031285 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"NGC  4138" 0.002955 nan nan nan nan 1.2463571394085884 0.13340743940686825 2.09310712543875 0.209310712543875 16.23666686582534 0.7929536762944709 43.20281462598661 1.8327433089035812 88.81300039496271 3.2080213166511964 127.87933319682875 4.359619245193927 143.30290310978447 7.061187876860884 274.8699991007646 37.31152700171926 296.74166658023995 16.357719637314858 220.0750004140039 12.969098253757853 79.89242416087424 8.253558379138116 104.7000011920929 3.141000035762787 74.24999660253525 2.2274998980760574 45.37333358650405 4.915168630812197 75.35000065565109 2.50005004199916 113.32499672174454 3.5000280484590407 389.99998569488525 31.0 72.72222208678723 9.901858273192966 98.08333366447025 11.832496768927607 91.11249894425274 14.151154202951822 680.0000071525574 66.0 nan nan 2059.999942779541 205.9999942779541 2509.999990463257 226.27416 nan nan nan nan 6139.999866485596 905.0966499999998 5539.999961853027 553.9999961853027 3610.0000588099165 252.70000411669417 1486.6666475931804 104.06666533152264 574.6666591962179 46.96836990589412 nan nan nan nan 19.7499996945262 0.9433981132056604
"NGC  1566" 0.005036491802564491 nan nan nan nan 34.65999936521053 3.937810598860743 46.63333502610525 4.663333502610525 1.4799999771639705 0.1 19.15000006556511 0.3830000013113022 40.75000062584877 0.8150000125169754 59.35000069439411 1.4849242404917498 22.299999371170998 4.6 nan nan 417.74706213789824 76.971166 318.3166639258464 54.990906 271.43692419152995 20.198695466678043 643.1599960660934 85.91440412088666 370.32142666408 47.328799571855825 169.56428658579077 14.948999005517134 668.6928697790418 88.63951537553666 2007.9999737739565 241.44344667810745 1100.2499916553497 52.316919379451775 681.5666632344326 49.039286604961944 1109.5307669474528 91.31248596687216 2736.666666666667 299.931258791077 1670.0000143051147 44.41286487624504 16649.99990463257 616.9221858051249 nan nan 31599.999999999996 6111.260099193946 49325.00076293945 1632.2453989239516 nan nan 98933.33333333334 22718.988555831445 nan nan 39000.0 2730.0000000000005 nan nan 6190.000057220459 433.3000040054322 nan nan nan nan nan nan
"NGC  1808" 0.0033425615360702654 nan nan nan nan 5.242499997757375 0.6975140071439444 8.05791670264366 0.8057916702643659 1.2100000167265534 0.12 5.869999993592501 0.8600000000000001 43.000000063329935 1.4654351151258798 68.70000204071403 1.8343935490345602 32.80000016093254 8.200000000000001 713.2882331224049 93.36927 600.3533485035102 73.425196 nan nan 424.99999837441874 35.580896 957.0000171661377 30.999999999999996 680.9999942779541 21.0 319.5454478263855 29.563492 1419.9999570846558 42.59999871253967 nan nan 4748.99998664856 196.8311345431043 4252.999973297119 255.17999839782715 15128.571510314941 1024.695 5050.0 202.0 16300.00009536743 456.2031037964389 93512.50095367432 5584.84840518364 nan nan 29800.0 1192.0 138125.0 6503.649477606323 nan nan nan nan nan nan 61400.001525878906 4298.000106811523 nan nan 8060.000419616699 564.200029373169 nan nan nan nan 541.5999889373779 34.669872
"ICRF J054236.1+495107" 0.55 nan nan nan nan nan nan nan nan nan nan 0.079037499858714 0.0024151398 0.16496666891422743 0.005430469 0.2545333287950295 0.00509066657590059 0.246266667090822 0.0073763135 0.8028181830675087 0.17849931 0.9712727041915059 0.29068196 1.0165999759919941 0.25266775999999996 1.826666675702048 0.10960000054212288 nan nan nan nan 2.7263461734297185 0.16358077040578312 nan nan nan nan nan nan 6.206704561940649 0.3724022737164389 17.88499997481704 2.4602539806338535 22.050000195205214 1.104536101718726 nan nan nan nan nan nan 57.2 12.4 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 17670.00002861023 525.9981082326818
"NGC  4074" 0.02262 nan nan nan nan 0.06399999983841553 0.016974098 0.12000000242551323 0.016522712 1.0650000069290397 0.021300000138580796 4.9715000204741955 0.2058160719447396 4.140000033657998 0.08280000067315996 nan nan 19.755000209746264 0.3951000041949253 11.556315382844522 2.0739816 17.468421033730632 3.5114096999999993 19.700000269545452 2.7166156 21.109523631987116 1.266571417919227 nan nan nan nan 22.230952411712636 1.333857144702758 nan nan nan nan nan nan 75.32666595975559 4.519599957585335 198.24999927481016 11.89499995648861 nan nan nan nan nan nan 365.00000953674316 36.500000953674316 nan nan nan nan nan nan nan nan 497.0000088214874 49.70000088214874 254.0000081062317 17.78000056743622 115.99999666213989 8.119999766349792 nan nan nan nan nan nan 3.5200000079348683 0.2596150997149434
"Mrk  304" 0.066293 0.00033 1.52e-05 nan nan 1.5433333270872633 0.15433333270872635 2.219999907538295 0.22199999075382948 3.954375017201528 0.07908750034403056 5.011249944800511 0.28526302686641347 5.9964945448882645 0.34821064384237227 9.68000025022775 0.5040585291631909 8.411135546599064 0.1682227109319813 11.705882299472304 1.9634663999999997 13.528571530644383 1.8466184999999997 20.384615573745506 2.2715633 37.903030307907045 2.2741818184744225 28.00000086426735 2.8 nan nan 48.612121342167704 2.916727280530062 nan nan nan nan 61.0 7.0 67.33333469496833 4.0400000816981 105.16111051506466 6.309666630903879 95.41666640440621 3.8166666561762486 95.0 12.0 337.0 15.556349186104045 58.20000171661377 5.820000171661377 91.8000010728836 6.244909927292786 nan nan 74.90000128746033 7.490000128746033 48.099999999999994 12.0 98.30000251531601 9.830000251531601 39.59999978542328 10.999999999999998 nan nan nan nan nan nan nan nan nan nan
"Mrk 1298" 0.06 nan nan nan nan 1.0533333212758105 0.10533333212758106 1.8766666762530804 0.18766666762530804 5.659999791532755 0.1131999958306551 5.202499916777015 0.14159803411652333 4.41316660483911 0.24948397217843893 8.279999950900674 1.4361058 6.240000016987324 0.12480000033974648 8.65439990690599 1.4931511000000002 14.614285502050604 2.0880615000000002 23.34615387595617 2.5059928 34.6500001847744 2.079000011086464 nan nan nan nan 45.61999924480915 2.737199954688549 nan nan nan nan 122.0 37.38769851167627 100.53749894723296 6.032249936833978 253.49999964237213 15.209999978542328 253.49999725818634 10.139999890327454 322.0 61.278789152528134 647.0 81.2019704194424 552.9999732971191 55.299997329711914 495.0000047683716 19.800000190734863 nan nan 591.0000205039978 59.10000205039978 349.9999940395355 50.00000000000001 469.9999988079071 46.99999988079071 202.00000703334808 14.140000492334368 68.09999793767929 11.0 nan nan nan nan nan nan 1.1399999493733048 0.15
"2XMM J135315.8+634546" 0.086 4.1400000000000003e-05 2.76e-06 0.00017900000000000001 1.32e-05 1.3699999544769526 0.13699999544769526 2.1899999119341373 0.21899999119341373 4.901428474113345 0.1009950472190159 5.098571407697385 0.24020824069261093 5.3430953495470535 0.10686190699094107 7.359523791819811 0.5565069267733166 6.425357091107538 0.12850714182215078 6.404615258081601 0.58326666 7.632307672443298 0.963068 12.123076818310299 1.0583006000000001 24.510605778567715 1.4706363467140628 nan nan nan nan 37.18333306294499 2.2309999837766994 nan nan nan nan 149.75000232458115 18.4143965418365 140.0500018298626 8.403000109791755 438.200003862381 26.292000231742858 423.66666666666663 16.946666666666665 532.7499961853027 16.829524651635293 738.3333195050557 36.53837024280092 587.0000123977661 58.70000123977661 596.4999935626984 23.859999742507934 1082.000011920929 121.79490958164058 538.9999747276306 53.89999747276306 321.0000065565109 25.85033848907979 323.0000138282776 32.30000138282776 nan nan nan nan nan nan 7.0200000000000005 0.25 nan nan 32.71249978840351 1.030776408224058
"Mrk 1095" 0.03229567569708508 0.002325 1.3262537464603069e-05 0.007819999999999999 7.130701227789592e-05 nan nan nan nan 5.286250079128271 0.10572500158256543 16.191785822489432 0.36214638539220917 34.38571434734123 0.6877142869468246 45.939445469735396 0.9187889093947079 26.774999840805926 0.6837397316690101 27.687500114552677 3.6537652 38.66874938830733 6.740178399999999 57.66000126798947 5.877925 108.02424231803778 6.481454539082266 nan nan nan nan 134.89999848604202 8.093999909162521 nan nan nan nan 298.00000000000006 44.481569216923994 211.83333382341596 12.710000029404958 320.7999988198281 19.247999929189685 301.5 12.06 403.49999999999994 43.73431147280131 685.5 72.72145488093592 685.0000023841858 68.50000023841858 nan nan 1155.0 334.0538878684096 nan nan nan nan 1179.9999475479126 117.99999475479126 605.0000190734863 42.35000133514405 301.9999861717224 26.162950903902253 nan nan 2.9299999999999997 0.12000000000000001 nan nan 11.77499984279275 0.6557439062412723
"IRAS 15206+3342" 0.1253 nan nan nan nan nan nan nan nan 0.4242999944835901 0.008485999889671803 0.6847333376451085 0.014387493999999999 0.8783812513684097 0.030881062999999997 1.3925999985076487 0.03207803 1.3137999728011587 0.026275999456023175 1.5192308122865283 0.21633308 1.7346153662611659 0.25238862 2.3236364041539757 0.26532999999999995 3.3194317958029833 0.199165907748179 3.6100000000000003 0.10830000000000001 5.105 0.15315 5.335795424079353 0.32014772544476117 9.709999999999999 0.29129999999999995 40.74999999999999 1.2224999999999997 81.15000096559524 19.023735431459045 57.09722235368357 3.425833341221014 292.2222201691734 17.533333210150403 nan nan 354.00000071525574 21.60275923077088 1764.9999952316284 104.39934179731978 nan nan nan nan 1900.0000031789143 158.27270555366022 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.783000119030476 0.6784218939539024
